## 1
## 이어 시노트란스CSC(10.9%), MSC(7.6%), 홍콩계 선사 KLN(7.5%), 싱가포르 해운업체 APL(7.2%), 머스크(7.1%) 등이 상위권을 차지했다.
## 이어 <시노트란스CSC:ORG>(<10.9%:PNT>), <MSC:ORG>(<7.6%:PNT>), <홍콩계 선사 KLN:ORG>(<7.5%:PNT>), <싱가포르 해운업체 APL:ORG>(<7.2%:PNT>), <머스크:ORG>(<7.1%:PNT>) 등이 상위권을 차지했다.
이어	이어	MAG	O
_	_	_	O
시	시	NNG	B-ORG
노트	노트	NNG	I-ORG
란스	란스	NNP	I-ORG
CSC	CSC	SL	I-ORG
(	(	SS	O
10.9	10.9	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
,	,	SP	O
_	_	_	O
MSC	MSC	SL	B-ORG
(	(	SS	O
7.6	7.6	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
,	,	SP	O
_	_	_	O
홍콩	홍콩	NNP	B-ORG
계	계	XSN	I-ORG
_	_	_	I-ORG
선사	선사	NNG	I-ORG
_	_	_	I-ORG
KLN	KLN	SL	I-ORG
(	(	SS	O
7.5	7.5	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
,	,	SP	O
_	_	_	O
싱가포르	싱가포르	NNP	B-ORG
_	_	_	I-ORG
해운	해운	NNG	I-ORG
업체	업체	NNG	I-ORG
_	_	_	I-ORG
APL	APL	SL	I-ORG
(	(	SS	O
7.2	7.2	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
,	,	SP	O
_	_	_	O
머스크	머스크	NNP	B-ORG
(	(	SS	O
7.1	7.1	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
_	_	_	O
등	등	NNB	O
이	이	JKS	O
_	_	_	O
상위권	상위권	NNG	O
을	을	JKO	O
_	_	_	O
차지	차지하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 그러나 뒷좌석은 독일과 영국 프랑스 미국(이상 73∼98%)에 뒤떨어진다.
## 그러나 뒷좌석은 <독일:ORG>과 <영국:ORG> <프랑스:ORG> <미국:ORG>(이상 <73:PNT>∼<98%:PNT>)에 뒤떨어진다.
그러나	그러나	MAJ	O
_	_	_	O
뒷좌석	뒷좌석	NNG	O
은	은	JX	O
_	_	_	O
독일	독일	NNP	B-ORG
과	과	JC	O
_	_	_	O
영국	영국	NNP	B-ORG
_	_	_	O
프랑스	프랑스	NNP	B-ORG
_	_	_	O
미국	미국	NNP	B-ORG
(	(	SS	O
이상	이상	NNG	O
_	_	_	O
73	73	SN	B-PNT
∼	∼	SO	O
98	98	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
에	에	JKB	O
_	_	_	O
뒤떨어진다	뒤떨어지+ㄴ다	VV+EF	O
.	.	SF	O

## 3
## 영하 9도에 풍랑주의보와 대설경보가 발효 중이다.광주와 전남 지역에도 최대 25㎝의 폭설내렸다.
## <영하 9도:NOH>에 풍랑주의보와 대설경보가 발효 중이다.<광주:LOC>와 <전남:LOC> 지역에도 최대 <25㎝:NOH>의 폭설내렸다.
영하	영하	NNG	B-NOH
_	_	_	I-NOH
9	9	SN	I-NOH
도	도	NNB	I-NOH
에	에	JKB	O
_	_	_	O
풍랑	풍랑	NNG	O
주의보	주의보	NNG	O
와	와	JC	O
_	_	_	O
대설	대설	NNG	O
경보	경보	NNG	O
가	가	JKS	O
_	_	_	O
발효	발효	NNG	O
_	_	_	O
중	중	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O
광주	광주	NNP	B-LOC
와	와	JC	O
_	_	_	O
전남	전남	NNP	B-LOC
_	_	_	O
지역	지역	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
최대	최대	NNG	O
_	_	_	O
25	25	SN	B-NOH
㎝	㎝	SW	I-NOH
의	의	JKG	O
_	_	_	O
폭설	폭설	NNG	O
내	내리	VV	O
렸	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 승리도 같은날 지하철 사진을 SNS에 공개했다.
## <승리:PER>도 같은날 지하철 사진을 SNS에 공개했다.
승리	승리	NNG	B-PER
도	도	JX	O
_	_	_	O
같	같	VA	O
은	은	ETM	O
날	날	NNG	O
_	_	_	O
지하철	지하철	NNG	O
_	_	_	O
사진	사진	NNG	O
을	을	JKO	O
_	_	_	O
SNS	SNS	SL	O
에	에	JKB	O
_	_	_	O
공개	공개하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 지인을 살해해 암매장하고 명의를 도용해 대출까지 받은 일당 11명이 경찰에 검거됐다.
## 지인을 살해해 암매장하고 명의를 도용해 대출까지 받은 일당 <11명:NOH>이 경찰에 검거됐다.
지인	지인	NNG	O
을	을	JKO	O
_	_	_	O
살해해	살해하+여	VV+EC	O
_	_	_	O
암매장하	암매장하	VV	O
고	고	EC	O
_	_	_	O
명의	명의	NNG	O
를	를	JKO	O
_	_	_	O
도용해	도용하+여	VV+EC	O
_	_	_	O
대출	대출	NNG	O
까지	까지	JX	O
_	_	_	O
받	받	VV	O
은	은	ETM	O
_	_	_	O
일	일	NNG	O
당	당	XSN	O
_	_	_	O
11	11	SN	B-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
경찰	경찰	NNG	O
에	에	JKB	O
_	_	_	O
검거	검거되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 6
