## 1
## 1868년 메이지 유신이란 총체적 국가개조로 동양에선 유일하게 근대화와 서양화에 성공한 일본은 19세기 말 중국, 20세기 초 러시아와의 전쟁에서 연이어 승리하며 제국주의 시대 열강의 반열에 오르는 데 성공했다.
## <1868년:DAT> <메이지 유신:POH>이란 총체적 국가개조로 동양에선 유일하게 근대화와 서양화에 성공한 <일본:ORG>은 <19세기:DUR> 말 <중국:ORG>, <20세기:DUR> 초 <러시아:ORG>와의 전쟁에서 연이어 승리하며 제국주의 시대 열강의 반열에 오르는 데 성공했다.
1868	1868	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
메이지	메이지	NNP	B-POH
_	_	_	I-POH
유신	유신	NNG	I-POH
이란	이란	JX	O
_	_	_	O
총체적	총체적	NNG	O
_	_	_	O
국가	국가	NNG	O
개조	개조	NNG	O
로	로	JKB	O
_	_	_	O
동양	동양	NNG	O
에선	에서+ㄴ	JKB+JX	O
_	_	_	O
유일하	유일하	VA	O
게	게	EC	O
_	_	_	O
근대화	근대화	NNG	O
와	와	JC	O
_	_	_	O
서양화	서양화	NNG	O
에	에	JKB	O
_	_	_	O
성공한	성공하+ㄴ	VV+ETM	O
_	_	_	O
일본	일본	NNP	B-ORG
은	은	JX	O
_	_	_	O
19	19	SN	B-DUR
세기	세기	NNG	I-DUR
_	_	_	O
말	말	NNB	O
_	_	_	O
중국	중국	NNP	B-ORG
,	,	SP	O
_	_	_	O
20	20	SN	B-DUR
세기	세기	NNG	I-DUR
_	_	_	O
초	초	NNB	O
_	_	_	O
러시아	러시아	NNP	B-ORG
와	와	JKB	O
의	의	JKG	O
_	_	_	O
전쟁	전쟁	NNG	O
에서	에서	JKB	O
_	_	_	O
연이	연잇	VV	O
어	어	EC	O
_	_	_	O
승리하	승리하	VV	O
며	며	EC	O
_	_	_	O
제국주의	제국주의	NNG	O
_	_	_	O
시대	시대	NNG	O
_	_	_	O
열강	열강	NNG	O
의	의	JKG	O
_	_	_	O
반열	반열	NNG	O
에	에	JKB	O
_	_	_	O
오르	오르	VV	O
는	는	ETM	O
_	_	_	O
데	데	NNB	O
_	_	_	O
성공	성공하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 세월호 인양, 최우선협상업체 中 ‘상하이 살비지 컨소시엄’…인양방법은?
## <세월호:POH> 인양, 최우선협상업체 <中:ORG> ‘<상하이 살비지 컨소시엄:ORG>’…인양방법은?
세월호	세월호	NNP	B-POH
_	_	_	O
인양	인양	NNG	O
,	,	SP	O
_	_	_	O
최우선	최우선	NNG	O
협상	협상	NNG	O
업체	업체	NNG	O
_	_	_	O
中	中	SH	B-ORG
_	_	_	O
‘	‘	SS	O
상하이	상하이	NNP	B-ORG
_	_	_	I-ORG
살비지	살비지	NNP	I-ORG
_	_	_	I-ORG
컨소시엄	컨소시엄	NNG	I-ORG
’	’	SS	O
…	…	SE	O
인양	인양	NNG	O
방법	방법	NNG	O
은	은	JX	O
?	?	SF	O

## 3
## 18대 국회의원을 역임한 그가 지난 6월까지 1년여 동안 박근혜 대통령의 정무수석으로 있을 때 이들 의혹에 개입하고 금품 등을 받았다면 알선수뢰죄가 적용될 수 있다.
## <18대:NOH> 국회의원을 역임한 그가 지난 <6월:DAT>까지 <1년:DUR>여 동안 <박근혜:PER> 대통령의 정무수석으로 있을 때 이들 의혹에 개입하고 금품 등을 받았다면 알선수뢰죄가 적용될 수 있다.
18	18	SN	B-NOH
대	대	NNB	I-NOH
_	_	_	O
국회의원	국회의원	NNG	O
을	을	JKO	O
_	_	_	O
역임한	역임하+ㄴ	VV+ETM	O
_	_	_	O
그	그	NP	O
가	가	JKS	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
6	6	SN	B-DAT
월	월	NNB	I-DAT
까지	까지	JX	O
_	_	_	O
