## 1
## 2014년 4월 처음 공개됐다.
## <2014년 4월:DAT> 처음 공개됐다.
2014	2014	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
4	4	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	O
처음	처음	NNG	O
_	_	_	O
공개	공개되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## ECB는 8일(현지시간) 독일 프랑크푸르트 본부에서 정례 통화정책회의를 열고 애초 ＇적어도 내년 3월까지＇로 설정했던 전면적 양적완화 시행 기한을 내년 12월까지로 늦추기로 했다고 발표했다.
## <ECB:ORG>는 <8일:DAT>(현지시간) <독일 프랑크푸르트:LOC> 본부에서 정례 통화정책회의를 열고 애초 ＇적어도 내년 <3월:DAT>까지＇로 설정했던 전면적 양적완화 시행 기한을 내년 <12월:DAT>까지로 늦추기로 했다고 발표했다.
ECB	ECB	SL	B-ORG
는	는	JX	O
_	_	_	O
8	8	SN	B-DAT
일	일	NNB	I-DAT
(	(	SS	O
현지	현지	NNG	O
시간	시간	NNG	O
)	)	SS	O
_	_	_	O
독일	독일	NNP	B-LOC
_	_	_	I-LOC
프랑크푸르트	프랑크푸르트	NNP	I-LOC
_	_	_	O
본부	본부	NNG	O
에서	에서	JKB	O
_	_	_	O
정례	정례	NNG	O
_	_	_	O
통화	통화	NNG	O
정책	정책	NNG	O
회의	회의	NNG	O
를	를	JKO	O
_	_	_	O
열	열	VV	O
고	고	EC	O
_	_	_	O
애초	애초	NNG	O
_	_	_	O
＇	＇	SS	O
적어도	적어도	MAG	O
_	_	_	O
내년	내년	NNG	O
_	_	_	O
3	3	SN	B-DAT
월	월	NNB	I-DAT
까지	까지	JX	O
＇	＇	SS	O
로	로	JKB	O
_	_	_	O
설정	설정하	VV	O
했	였	EP	O
던	던	ETM	O
_	_	_	O
전면적	전면적	NNG	O
_	_	_	O
양적	양적	NNG	O
완화	완화	NNG	O
_	_	_	O
시행	시행	NNG	O
_	_	_	O
기한	기한	NNG	O
을	을	JKO	O
_	_	_	O
내년	내년	NNG	O
_	_	_	O
12	12	SN	B-DAT
월	월	NNB	I-DAT
까지	까지	JX	O
로	로	JKB	O
_	_	_	O
늦추	늦추	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
했	+였	+EP	O
다고	다고	EC	O
_	_	_	O
발표	발표하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 대학별고사의 경우 서울캠퍼스 인문·자연 계열은 논술고사를, 세종캠퍼스 인문·자연 계열은 적성고사를, 서울 및 세종캠퍼스 미술계열은 서류(미술활동 보고서)평가와 면접을 실시한다.
## 대학별고사의 경우 <서울:LOC>캠퍼스 인문·자연 계열은 논술고사를, <세종:LOC>캠퍼스 인문·자연 계열은 적성고사를, <서울:LOC> 및 <세종:LOC>캠퍼스 미술계열은 서류(미술활동 보고서)평가와 면접을 실시한다.
대학	대학	NNG	O
별	별	XSN	O
고사	고사	NNG	O
의	의	JKG	O
_	_	_	O
경우	경우	NNG	O
_	_	_	O
서울	서울	NNP	B-LOC
캠퍼스	캠퍼스	NNG	O
_	_	_	O
인문	인문	NNG	O
·	·	SP	O
자연	자연	NNG	O
_	_	_	O
계열	계열	NNG	O
은	은	JX	O
_	_	_	O
논술	논술	NNG	O
고사	고사	NNG	O
를	를	JKO	O
,	,	SP	O
_	_	_	O
세종	세종	NNP	B-LOC
캠퍼스	캠퍼스	NNG	O
_	_	_	O
인문	인문	NNG	O
·	·	SP	O
자연	자연	NNG	O
_	_	_	O
계열	계열	NNG	O
은	은	JX	O
_	_	_	O
적성	적성	NNG	O
고사	고사	NNG	O
를	를	JKO	O
,	,	SP	O
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	O
및	및	MAG	O
_	_	_	O
세종	세종	NNP	B-LOC
캠퍼스	캠퍼스	NNG	O
_	_	_	O
미술	미술	NNG	O
계열	계열	NNG	O
은	은	JX	O
_	_	_	O
서류	서류	NNG	O
(	(	SS	O
미술	미술	NNG	O
활동	활동	NNG	O
_	_	_	O
보고서	보고서	NNG	O
)	)	SS	O
평가	평가	NNG	O
와	와	JKB	O
_	_	_	O
면접	면접	NNG	O
을	을	JKO	O
_	_	_	O
실시한다	실시하+ㄴ다	VV+EF	O
.	.	SF	O

## 4
## 광주트라우마센터는 23일 오후 7시 신형철 문학평론가를 초청해 광주 서구 치평동 5·18기념문화센터 대동홀에서 올해 여섯 번째 ‘치유의 인문학’ 강좌를 개최한다고 22일 밝혔다.
