## 1
## 한편 이날 썰전은 3.817%(닐슨 코리아 수도권 유료가구 광고 제외 기준)의 시청률을 기록해 자체 시청률 기록을 갱신했다.
## 한편 이날 <썰전:POH>은 <3.817%:PNT>(<닐슨 코리아:ORG> <수도권:LOC> 유료가구 광고 제외 기준)의 시청률을 기록해 자체 시청률 기록을 갱신했다.
한편	한편	MAG	O
_	_	_	O
이날	이날	NNG	O
_	_	_	O
썰	썰	NNG	B-POH
전	전	XSN	I-POH
은	은	JX	O
_	_	_	O
3.817	3.817	SN	B-PNT
%	%	SW	I-PNT
(	(	SS	O
닐슨	닐슨	NNP	B-ORG
_	_	_	I-ORG
코리아	코리아	NNP	I-ORG
_	_	_	O
수도권	수도권	NNG	B-LOC
_	_	_	O
유료	유료	NNG	O
가구	가구	NNG	O
_	_	_	O
광고	광고	NNG	O
_	_	_	O
제외	제외	NNG	O
_	_	_	O
기준	기준	NNG	O
)	)	SS	O
의	의	JKG	O
_	_	_	O
시청률	시청률	NNG	O
을	을	JKO	O
_	_	_	O
기록해	기록하+여	VV+EC	O
_	_	_	O
자체	자체	NNG	O
_	_	_	O
시청률	시청률	NNG	O
_	_	_	O
기록	기록	NNG	O
을	을	JKO	O
_	_	_	O
갱신	갱신하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 대화를 나누는 버락 오바마 미국 대통령과 블라디미르 푸틴 러시아 대통령 사이에 다크니시를 합성해 넣은 사진 등이다.
## 대화를 나누는 <버락 오바마:PER> <미국:ORG> 대통령과 <블라디미르 푸틴:PER> <러시아:ORG> 대통령 사이에 다크니시를 합성해 넣은 사진 등이다.
대화	대화	NNG	O
를	를	JKO	O
_	_	_	O
나누	나누	VV	O
는	는	ETM	O
_	_	_	O
버락	버락	NNP	B-PER
_	_	_	I-PER
오바마	오바마	NNP	I-PER
_	_	_	O
미국	미국	NNP	B-ORG
_	_	_	O
대통령	대통령	NNG	O
과	과	JC	O
_	_	_	O
블라디미르	블라디미르	NNP	B-PER
_	_	_	I-PER
푸틴	푸틴	NNP	I-PER
_	_	_	O
러시아	러시아	NNP	B-ORG
_	_	_	O
대통령	대통령	NNG	O
_	_	_	O
사이	사이	NNG	O
에	에	JKB	O
_	_	_	O
다	다	NNG	O
크니시	크니시	NNP	O
를	를	JKO	O
_	_	_	O
합성해	합성하+여	VV+EC	O
_	_	_	O
넣	넣	VV	O
은	은	ETM	O
_	_	_	O
사진	사진	NNG	O
_	_	_	O
등	등	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 3
## “가능하면, 기회가 있다면 공격 포인트 15개 이상이 올해 목표다.
## “가능하면, 기회가 있다면 공격 포인트 <15개:NOH> 이상이 올해 목표다.
“	“	SS	O
가능하	가능하	VA	O
면	면	EC	O
,	,	SP	O
_	_	_	O
기회	기회	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
다면	다면	EC	O
_	_	_	O
공격	공격	NNG	O
_	_	_	O
포인트	포인트	NNG	O
_	_	_	O
15	15	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
이상	이상	NNG	O
이	이	JKS	O
_	_	_	O
올해	올해	NNG	O
_	_	_	O
목표	목표+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 4
## 박 대통령의 ‘창조경제’를 지지한다는 의미에서 마련된 일정이라고 한다.
## <박:PER> 대통령의 ‘창조경제’를 지지한다는 의미에서 마련된 일정이라고 한다.
박	박	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
창조	창조	NNG	O
경제	경제	NNG	O
’	’	SS	O
를	를	JKO	O
_	_	_	O
지지한다는	지지하+ㄴ다는	VV+ETM	O
_	_	_	O
의미	의미	NNG	O
에서	에서	JKB	O
_	_	_	O
마련된	마련되+ㄴ	VV+ETM	O
_	_	_	O
일정	일정	NNG	O
이	이	VCP	O
라고	라고	EC	O
_	_	_	O
한다	하+ㄴ다	VV+EF	O
.	.	SF	O

## 5
## 박병호를 더욱 빛나게 한 것은 빛남을 당연하게 여기지 않는 그의 마음가짐이다.
## <박병호:PER>를 더욱 빛나게 한 것은 빛남을 당연하게 여기지 않는 그의 마음가짐이다.
박병호	박병호	NNP	B-PER
를	를	JKO	O
_	_	_	O
더욱	더욱	MAG	O
_	_	_	O
빛나	빛나	VV	O
게	게	EC	O
_	_	_	O
한	하+ㄴ	VX+ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
빛남	빛나+ㅁ	VV+ETN	O
을	을	JKO	O
_	_	_	O
당연하	당연하	VA	O
게	게	EC	O
_	_	_	O
여기	여기	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
는	는	ETM	O
_	_	_	O
그	그	NP	O
의	의	JKG	O
_	_	_	O
마음가짐	마음가짐	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 6
## ‘복면가왕’ 토끼 정체는 볼빨간 사춘기 안지영…강타 예상 적중
## ‘<복면가왕:POH>’ 토끼 정체는 <볼빨간 사춘기:ORG> <안지영:PER>…<강타:PER> 예상 적중
‘	‘	SS	O
복면	복면	NNG	B-POH
가왕	가왕	NNG	I-POH
’	’	SS	O
_	_	_	O
토끼	토끼	NNG	O
_	_	_	O
정체	정체	NNG	O
는	는	JX	O
_	_	_	O
볼	볼	NNG	B-ORG
빨간	빨간	NNG	I-ORG
_	_	_	I-ORG
사춘기	사춘기	NNG	I-ORG
_	_	_	O
안지영	안지영	NNP	B-PER
…	…	SE	O
강타	강타	NNG	B-PER
_	_	_	O
예상	예상	NNG	O
_	_	_	O
적중	적중	NNG	O

## 7
## 그가 원하는 퇴직 후 생활비는 월 300만원 정도. 40년에 가까운 노후 생활비 마련을 위해 현재 보유하고 있는 자산을 효과적으로 운영·관리할 수 있는 방안에 대해 문의해왔다.
## 그가 원하는 퇴직 후 생활비는 월 <300만원:MNY> 정도. <40년:NOH>에 가까운 노후 생활비 마련을 위해 현재 보유하고 있는 자산을 효과적으로 운영·관리할 수 있는 방안에 대해 문의해왔다.
그	그	NP	O
가	가	JKS	O
_	_	_	O
원하	원하	VV	O
는	는	ETM	O
_	_	_	O
퇴직	퇴직	NNG	O
_	_	_	O
후	후	NNG	O
_	_	_	O
생활비	생활비	NNG	O
는	는	JX	O
_	_	_	O
월	월	NNG	O
_	_	_	O
300	300	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
_	_	_	O
정도	정도	NNG	O
.	.	SF	O
_	_	_	O
40	40	SN	B-NOH
년	년	NNB	I-NOH
에	에	JKB	O
_	_	_	O
가까	가깝	VA	O
운	ㄴ	ETM	O
_	_	_	O
노후	노후	NNG	O
_	_	_	O
생활	생활	NNG	O
비	비	XSN	O
_	_	_	O
마련	마련	NNG	O
을	을	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
현재	현재	MAG	O
_	_	_	O
보유하	보유하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
자산	자산	NNG	O
을	을	JKO	O
_	_	_	O
효과적	효과적	NNG	O
으로	으로	JKB	O
_	_	_	O
운영	운영	NNG	O
·	·	SP	O
관리할	관리하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
방안	방안	NNG	O
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
문의해	문의하+여+오	VV+EC+VX	O
왔	았	EP	O
다	다	EF	O
.	.	SF	O

## 8
## A 방씨는 ‘돌싱’인지 ‘미혼’인지 밝히지 않고 있으나 남편 없이 부모님과 여러 형제·자매를 부양하고 있다.
## A <방:PER>씨는 ‘돌싱’인지 ‘미혼’인지 밝히지 않고 있으나 남편 없이 부모님과 여러 형제·자매를 부양하고 있다.
A	A	SL	O
_	_	_	O
방	방	NNP	B-PER
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
‘	‘	SS	O
돌	돌	NNG	O
싱	싱	NNP	O
’	’	SS	O
인지	이+ㄴ지	VCP+EC	O
_	_	_	O
‘	‘	SS	O
미혼	미혼	NNG	O
’	’	SS	O
인지	이+ㄴ지	VCP+EC	O
_	_	_	O
밝히	밝히	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
고	고	EC	O
_	_	_	O
있	있	VX	O
으나	으나	EC	O
_	_	_	O
남편	남편	NNG	O
_	_	_	O
없이	없이	MAG	O
_	_	_	O
부모님	부모님	NNG	O
과	과	JC	O
_	_	_	O
여러	여러	MM	O
_	_	_	O
형제	형제	NNG	O
·	·	SP	O
자매	자매	NNG	O
를	를	JKO	O
_	_	_	O
부양하	부양하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 9
## 화성시 심의를 거쳐 적격자로 선정된 자에 한해 공급된다.
## <화성시:LOC> 심의를 거쳐 적격자로 선정된 자에 한해 공급된다.
화성시	화성시	NNP	B-LOC
_	_	_	O
심의	심의	NNG	O
를	를	JKO	O
_	_	_	O
거쳐	거치+어	VV+EC	O
_	_	_	O
적격자	적격자	NNG	O
로	로	JKB	O
_	_	_	O
선정된	선정되+ㄴ	VV+ETM	O
_	_	_	O
자	자	NNB	O
에	에	JKB	O
_	_	_	O
한해	한하+여	VV+EC	O
_	_	_	O
공급된다	공급되+ㄴ다	VV+EF	O
.	.	SF	O

## 10
## 송영관 위원은 “철강산업 등 주력업종에서 저렴한 산업용 전기요금 등이 낮은 원가의 원인으로 지적될 가능성에도 유념해야 한다”고 조언했다.
## <송영관:PER> 위원은 “철강산업 등 주력업종에서 저렴한 산업용 전기요금 등이 낮은 원가의 원인으로 지적될 가능성에도 유념해야 한다”고 조언했다.
송영관	송영관	NNP	B-PER
_	_	_	O
위원	위원	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
철강	철강	NNG	O
산업	산업	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
주력	주력	NNG	O
업종	업종	NNG	O
에서	에서	JKB	O
_	_	_	O
저렴한	저렴하+ㄴ	VA+ETM	O
_	_	_	O
산업용	산업용	NNG	O
_	_	_	O
전기	전기	NNG	O
요금	요금	NNG	O
_	_	_	O
등	등	NNG	O
이	이	JKS	O
_	_	_	O
낮	낮	VA	O
은	은	ETM	O
_	_	_	O
원가	원가	NNG	O
의	의	JKG	O
_	_	_	O
원인	원인	NNG	O
으로	으로	JKB	O
_	_	_	O
지적될	지적되+ㄹ	VV+ETM	O
_	_	_	O
가능성	가능성	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
유념해야	유념하+여야	VV+EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
조언	조언하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 7일 영국 일간 데일리메일은 그 가운데 탈출에 성공한 두 여성의 인터뷰를 소개했다.
## <7일:DAT> <영국:ORG> 일간 <데일리메일:POH>은 그 가운데 탈출에 성공한 두 여성의 인터뷰를 소개했다.
7	7	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
영국	영국	NNP	B-ORG
_	_	_	O
일간	일간	NNG	O
_	_	_	O
데일리메일	데일리메일	NNP	B-POH
은	은	JX	O
_	_	_	O
그	그	MM	O
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
탈출	탈출	NNG	O
에	에	JKB	O
_	_	_	O
성공한	성공하+ㄴ	VV+ETM	O
_	_	_	O
두	두	MM	O
_	_	_	O
여성	여성	NNG	O
의	의	JKG	O
_	_	_	O
인터뷰	인터뷰	NNG	O
를	를	JKO	O
_	_	_	O
소개	소개하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 12
## 국회 안전행정위원회 소속 새누리당 황인자 의원이 경찰청에서 확보한 ‘통신자료 필요성 및 영장 요구 시 문제점·대응방안’ 자료에 따르면 “통신자료 제공 거부 시 신원을 특정하기가 불가능해 수사 착수 자체에 심대한 타격을 입고 통신자료에 영장을 요구하면 수사의 장기화가 불가피할 뿐 아니라 테러 유괴 등 긴급을 요하는 상황에서 대처가 어렵다”고 전망했다.
## 국회 안전행정위원회 소속 <새누리당:ORG> <황인자:PER> 의원이 경찰청에서 확보한 ‘통신자료 필요성 및 영장 요구 시 문제점·대응방안’ 자료에 따르면 “통신자료 제공 거부 시 신원을 특정하기가 불가능해 수사 착수 자체에 심대한 타격을 입고 통신자료에 영장을 요구하면 수사의 장기화가 불가피할 뿐 아니라 테러 유괴 등 긴급을 요하는 상황에서 대처가 어렵다”고 전망했다.
국회	국회	NNG	O
_	_	_	O
안전	안전	NNG	O
행정위원회	행정위원회	NNG	O
_	_	_	O
소속	소속	NNG	O
_	_	_	O
새누리당	새누리당	NNP	B-ORG
_	_	_	O
황인자	황인자	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
이	이	JKS	O
_	_	_	O
경찰청	경찰청	NNG	O
에서	에서	JKB	O
_	_	_	O
확보한	확보하+ㄴ	VV+ETM	O
_	_	_	O
‘	‘	SS	O
통신	통신	NNG	O
자료	자료	NNG	O
_	_	_	O
필요성	필요성	NNG	O
_	_	_	O
및	및	MAG	O
_	_	_	O
영장	영장	NNG	O
_	_	_	O
요구	요구	NNG	O
_	_	_	O
시	시	NNG	O
_	_	_	O
문제점	문제점	NNG	O
·	·	SP	O
대응	대응	NNG	O
방안	방안	NNG	O
’	’	SS	O
_	_	_	O
자료	자료	NNG	O
에	에	JKB	O
_	_	_	O
따르	따르	VV	O
면	면	EC	O
_	_	_	O
“	“	SS	O
통신	통신	NNG	O
자료	자료	NNG	O
_	_	_	O
제공	제공	NNG	O
_	_	_	O
거부	거부	NNG	O
_	_	_	O
시	시	NNG	O
_	_	_	O
신원	신원	NNG	O
을	을	JKO	O
_	_	_	O
특정하	특정하	VA	O
기	기	ETN	O
가	가	JKS	O
_	_	_	O
불가능해	불가능하+여	VA+EC	O
_	_	_	O
수사	수사	NNG	O
_	_	_	O
착수	착수	NNG	O
_	_	_	O
자체	자체	NNG	O
에	에	JKB	O
_	_	_	O
심대한	심대하+ㄴ	VA+ETM	O
_	_	_	O
타격	타격	NNG	O
을	을	JKO	O
_	_	_	O
입	입	VV	O
고	고	EC	O
_	_	_	O
통신	통신	NNG	O
자료	자료	NNG	O
에	에	JKB	O
_	_	_	O
영장	영장	NNG	O
을	을	JKO	O
_	_	_	O
요구하	요구하	VV	O
면	면	EC	O
_	_	_	O
수사	수사	NNG	O
의	의	JKG	O
_	_	_	O
장기화	장기화	NNG	O
가	가	JKS	O
_	_	_	O
불가피할	불가피하+ㄹ	VA+ETM	O
_	_	_	O
뿐	뿐	NNB	O
_	_	_	O
아니	아니	VCN	O
라	라	EC	O
_	_	_	O
테러	테러	NNG	O
_	_	_	O
유괴	유괴	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
긴급	긴급	NNG	O
을	을	JKO	O
_	_	_	O
요하	요하	VV	O
는	는	ETM	O
_	_	_	O
상황	상황	NNG	O
에서	에서	JKB	O
_	_	_	O
대처	대처	NNG	O
가	가	JKS	O
_	_	_	O
어렵	어렵	VA	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
전망	전망하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
## 화요일에 환자 사례 협의치료 방법 다각도로 모색수술법 선택은 환자의 몫‘공유 의사결정’ 방식으로 문제 해결갑상선암은 우리나라에서 발생률이 가장 높은 암이다.
## <화요일:DAT>에 환자 사례 협의치료 방법 다각도로 모색수술법 선택은 환자의 몫‘공유 의사결정’ 방식으로 문제 해결갑상선암은 우리나라에서 발생률이 가장 높은 암이다.
화요일	화요일	NNG	B-DAT
에	에	JKB	O
_	_	_	O
환자	환자	NNG	O
_	_	_	O
사례	사례	NNG	O
_	_	_	O
협의	협의	NNG	O
치료	치료	NNG	O
_	_	_	O
방법	방법	NNG	O
_	_	_	O
다각도	다각도	NNG	O
로	로	JKB	O
_	_	_	O
모색	모색	NNG	O
수술	수술	NNG	O
법	법	XSN	O
_	_	_	O
선택	선택	NNG	O
은	은	JX	O
_	_	_	O
환자	환자	NNG	O
의	의	JKG	O
_	_	_	O
몫	몫	NNG	O
‘	‘	SS	O
공유	공유	NNG	O
_	_	_	O
의사	의사	NNG	O
결정	결정	NNG	O
’	’	SS	O
_	_	_	O
방식	방식	NNG	O
으로	으로	JKB	O
_	_	_	O
문제	문제	NNG	O
_	_	_	O
해결	해결	NNG	O
갑상선암	갑상선암	NNG	O
은	은	JX	O
_	_	_	O
우리나라	우리나라	NNG	O
에서	에서	JKB	O
_	_	_	O
발생률	발생률	NNG	O
이	이	JKS	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
높	높	VA	O
은	은	ETM	O
_	_	_	O
암	암	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 14
## 강남 등 서울, 수도권 경기 일대 등 수많은 수익형 부동산 매물이 쏟아져 나오고 있는 것은 물론, 저마다 안정적인 수익성과 높은 수익률 등 매력 있는 요건을 제시하고 있어 실투자자들의 높은 선별력을 요구하고 있다.
## <강남:LOC> 등 <서울:LOC>, <수도권:LOC> <경기:LOC> 일대 등 수많은 수익형 부동산 매물이 쏟아져 나오고 있는 것은 물론, 저마다 안정적인 수익성과 높은 수익률 등 매력 있는 요건을 제시하고 있어 실투자자들의 높은 선별력을 요구하고 있다.
강남	강남	NNP	B-LOC
_	_	_	O
등	등	NNB	O
_	_	_	O
서울	서울	NNP	B-LOC
,	,	SP	O
_	_	_	O
수도권	수도권	NNG	B-LOC
_	_	_	O
경기	경기	NNP	B-LOC
_	_	_	O
일대	일대	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
수많	수많	VA	O
은	은	ETM	O
_	_	_	O
수익	수익	NNG	O
형	형	XSN	O
_	_	_	O
부동산	부동산	NNG	O
_	_	_	O
매물	매물	NNG	O
이	이	JKS	O
_	_	_	O
쏟아져	쏟아지+어	VV+EC	O
_	_	_	O
나오	나오	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
물론	물론	MAG	O
,	,	SP	O
_	_	_	O
저마다	저마다	MAG	O
_	_	_	O
안정적	안정적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
수익성	수익성	NNG	O
과	과	JC	O
_	_	_	O
높	높	VA	O
은	은	ETM	O
_	_	_	O
수익률	수익률	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
매력	매력	NNG	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
요건	요건	NNG	O
을	을	JKO	O
_	_	_	O
제시하	제시하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
어	어	EC	O
_	_	_	O
실	실	XSN	O
투자자	투자자	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
높	높	VA	O
은	은	ETM	O
_	_	_	O
선별	선별	NNG	O
력	력	XSN	O
을	을	JKO	O
_	_	_	O
요구하	요구하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

