## 1
## 이날 식사를 한 김동현(31)씨는 “어떤 음식이 나올지 몰라 깜짝선물을 받는 기분이었다”며 “나온 음식 모두 입맛에 맞아 정말 만족스러웠다”고 말했다.
## 이날 식사를 한 <김동현:PER>(<31:NOH>)씨는 “어떤 음식이 나올지 몰라 깜짝선물을 받는 기분이었다”며 “나온 음식 모두 입맛에 맞아 정말 만족스러웠다”고 말했다.
이날	이날	NNG	O
_	_	_	O
식사	식사	NNG	O
를	를	JKO	O
_	_	_	O
한	하+ㄴ	VV+ETM	O
_	_	_	O
김동현	김동현	NNP	B-PER
(	(	SS	O
31	31	SN	B-NOH
)	)	SS	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
어떤	어떤	MM	O
_	_	_	O
음식	음식	NNG	O
이	이	JKS	O
_	_	_	O
나올지	나오+ㄹ지	VV+EC	O
_	_	_	O
몰	모르	VV	O
라	아	EC	O
_	_	_	O
깜짝	깜짝	MAG	O
선물	선물	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
는	는	ETM	O
_	_	_	O
기분	기분	NNG	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
나온	나오+ㄴ	VV+ETM	O
_	_	_	O
음식	음식	NNG	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
입맛	입맛	NNG	O
에	에	JKB	O
_	_	_	O
맞	맞	VV	O
아	고	EC	O
_	_	_	O
정말	정말	MAG	O
_	_	_	O
만족스러	만족스럽	VA	O
웠	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 또 대한이는 제균 이오나이저 기능으로 세균과 싸움을 벌인다.
## 또 <대한이:POH>는 제균 이오나이저 기능으로 세균과 싸움을 벌인다.
또	또	MAG	O
_	_	_	O
대한이	대한이	NNP	B-POH
는	는	JX	O
_	_	_	O
제균	제균	NNG	O
_	_	_	O
이	이	NNG	O
오	오	NNP	O
나이저	나이저	NNP	O
_	_	_	O
기능	기능	NNG	O
으로	으로	JKB	O
_	_	_	O
세균	세균	NNG	O
과	과	JKB	O
_	_	_	O
싸움	싸움	NNG	O
을	을	JKO	O
_	_	_	O
벌인다	벌이+ㄴ다	VV+EF	O
.	.	SF	O

## 3
## 최규하 권한대행이 1979년 11월 15일 국회를 방문해 예산안 시정연설을 했지만 대통령 유고 상황에서 총리가 아닌 대통령 자격으로 연설을 했다는 점에서 지금과는 다르다.
## <최규하:PER> 권한대행이 <1979년 11월 15일:DAT> 국회를 방문해 예산안 시정연설을 했지만 대통령 유고 상황에서 총리가 아닌 대통령 자격으로 연설을 했다는 점에서 지금과는 다르다.
최규하	최규하	NNP	B-PER
_	_	_	O
권한	권한	NNG	O
대행	대행	NNG	O
이	이	JKS	O
_	_	_	O
1979	1979	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	I-DAT
11	11	SN	I-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
15	15	SN	I-DAT
일	일	NNB	I-DAT
_	_	_	O
국회	국회	NNG	O
를	를	JKO	O
_	_	_	O
방문해	방문하+여	VV+EC	O
_	_	_	O
예산안	예산안	NNG	O
_	_	_	O
시정	시정	NNG	O
연설	연설	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
지만	지만	EC	O
_	_	_	O
대통령	대통령	NNG	O
_	_	_	O
유고	유고	NNG	O
_	_	_	O
상황	상황	NNG	O
에서	에서	JKB	O
_	_	_	O
총리	총리	NNG	O
가	가	JKC	O
_	_	_	O
아닌	아니+ㄴ	VCN+ETM	O
_	_	_	O
대통령	대통령	NNG	O
_	_	_	O
자격	자격	NNG	O
으로	으로	JKB	O
_	_	_	O
연설	연설	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
