## 1
## 9월 MBC ‘일밤-복면가왕’에 출연, 향후 계획을 묻는 진행자 김성주에게 “트로트를 해볼까”너스레를 떨었던 김준선이 설마 했던 팬들과의 약속을 지키게 됐다.
## <9월:DAT> <MBC:POH> ‘<일밤-복면가왕:POH>’에 출연, 향후 계획을 묻는 진행자 <김성주:PER>에게 “트로트를 해볼까”너스레를 떨었던 <김준선:PER>이 설마 했던 팬들과의 약속을 지키게 됐다.
9	9	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
MBC	MBC	SL	B-POH
_	_	_	O
‘	‘	SS	O
일	일	NNB	B-POH
밤	밤	NNG	I-POH
-	-	SO	I-POH
복면	복면	NNG	I-POH
가왕	가왕	NNG	I-POH
’	’	SS	O
에	에	JKB	O
_	_	_	O
출연	출연	NNG	O
,	,	SP	O
_	_	_	O
향후	향후	NNG	O
_	_	_	O
계획	계획	NNG	O
을	을	JKO	O
_	_	_	O
묻	묻	VV	O
는	는	ETM	O
_	_	_	O
진행자	진행자	NNG	O
_	_	_	O
김성주	김성주	NNP	B-PER
에게	에게	JKB	O
_	_	_	O
“	“	SS	O
트로트	트로트	NNG	O
를	를	JKO	O
_	_	_	O
해	하+여	VV+EC	O
볼까	보+ㄹ까	VX+EF	O
”	”	SS	O
너스레	너스레	NNG	O
를	를	JKO	O
_	_	_	O
떨	떨	VV	O
었	었	EP	O
던	던	ETM	O
_	_	_	O
김준선	김준선	NNP	B-PER
이	이	JKS	O
_	_	_	O
설마	설마	MAG	O
_	_	_	O
했	+였	+EP	O
던	던	ETM	O
_	_	_	O
팬	팬	NNG	O
들	들	XSN	O
과	과	JKB	O
의	의	JKG	O
_	_	_	O
약속	약속	NNG	O
을	을	JKO	O
_	_	_	O
지키	지키	VV	O
게	게	EC	O
_	_	_	O
됐	+었	+EP	O
다	다	EF	O
.	.	SF	O

## 2
## ‘누나는 원자폭탄’은 탱고풍 어덜트 컨템포러리가 가미된 신세대 트로트로 ‘폭탄’의 ‘Bomb’과 한글의 ‘밤’을 라임으로 만드는 노랫말과 랩이 신선한 충격을 준다.
## ‘<누나는 원자폭탄:POH>’은 탱고풍 어덜트 컨템포러리가 가미된 신세대 트로트로 ‘폭탄’의 ‘Bomb’과 한글의 ‘밤’을 라임으로 만드는 노랫말과 랩이 신선한 충격을 준다.
‘	‘	SS	O
누나	누나	NNG	B-POH
는	는	JX	I-POH
_	_	_	I-POH
원자	원자	NNG	I-POH
폭탄	폭탄	NNG	I-POH
’	’	SS	O
은	은	JX	O
_	_	_	O
탱고	탱고	NNG	O
풍	풍	XSN	O
_	_	_	O
어덜트	어덜트	NNG	O
_	_	_	O
컨템포러리	컨템포러리	NNG	O
가	가	JKS	O
_	_	_	O
가미된	가미되+ㄴ	VV+ETM	O
_	_	_	O
신세대	신세대	NNG	O
_	_	_	O
트로트	트로트	NNG	O
로	로	JKB	O
_	_	_	O
‘	‘	SS	O
폭탄	폭탄	NNG	O
’	’	SS	O
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
Bomb	Bomb	SL	O
’	’	SS	O
과	과	JKB	O
_	_	_	O
한글	한글	NNG	O
의	의	JKG	O
