## 1
## 5호선 9호선 여의도역이 걸어서 8분 거리다.
## <5호선:NOH> <9호선:NOH> <여의도역:LOC>이 걸어서 <8분:DUR> 거리다.
5	5	SN	B-NOH
호	호	NNB	I-NOH
선	선	XSN	I-NOH
_	_	_	O
9	9	SN	B-NOH
호	호	NNB	I-NOH
선	선	XSN	I-NOH
_	_	_	O
여의도	여의도	NNP	B-LOC
역	역	NNG	I-LOC
이	이	JKS	O
_	_	_	O
걸	걷	VV	O
어서	어서	EC	O
_	_	_	O
8	8	SN	B-DUR
분	분	NNB	I-DUR
_	_	_	O
거리	거리+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 2
## 주변에는 샛강생태공원, 여의도공원, 여의도한강공원, 이마트, 홈플러스 등의 레져·편의시설과 함께 윤중초교, 신길초교, 윤중중, 여의도중, 여의도여고 등의 교육시설이 가까이 위치해 있다.
## 주변에는 <샛강생태공원:LOC>, <여의도공원:LOC>, <여의도한강공원:LOC>, 이마트, 홈플러스 등의 레져·편의시설과 함께 <윤중초교:LOC>, <신길초교:LOC>, <윤중중:LOC>, <여의도중:LOC>, <여의도여고:LOC> 등의 교육시설이 가까이 위치해 있다.
주변	주변	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
샛강	샛강	NNG	B-LOC
생태	생태	NNG	I-LOC
공원	공원	NNG	I-LOC
,	,	SP	O
_	_	_	O
여의도공원	여의도공원	NNP	B-LOC
,	,	SP	O
_	_	_	O
여의도한강공원	여의도한강공원	NNP	B-LOC
,	,	SP	O
_	_	_	O
이마트	이마트	NNP	O
,	,	SP	O
_	_	_	O
홈플러스	홈플러스	NNP	O
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
레져	레져	NNG	O
·	·	SP	O
편의	편의	NNG	O
시설	시설	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
윤중	윤중	NNP	B-LOC
초교	초교	NNG	I-LOC
,	,	SP	O
_	_	_	O
신길	신길	NNP	B-LOC
초교	초교	NNG	I-LOC
,	,	SP	O
_	_	_	O
윤중중	윤중중	NNP	B-LOC
,	,	SP	O
_	_	_	O
여의도	여의도	NNP	B-LOC
중	중	NNP	I-LOC
,	,	SP	O
_	_	_	O
여의도	여의도	NNP	B-LOC
여고	여고	NNG	I-LOC
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
교육	교육	NNG	O
시설	시설	NNG	O
이	이	JKS	O
_	_	_	O
가까이	가까이	MAG	O
_	_	_	O
위치해	위치하+여	VV+EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 3
## 러시아 첩보위성이 북한의 북동부 해안지대에 있는 미사일 시험발사기지의 사진을 찍었다고 미국 NBC방송이 9일 보도했다.
## <러시아:ORG> 첩보위성이 <북한:ORG>의 북동부 해안지대에 있는 미사일 시험발사기지의 사진을 찍었다고 <미국:ORG> <NBC방송:ORG>이 <9일:DAT> 보도했다.
러시아	러시아	NNP	B-ORG
_	_	_	O
첩보	첩보	NNG	O
위성	위성	NNG	O
이	이	JKS	O
_	_	_	O
북한	북한	NNP	B-ORG
의	의	JKG	O
_	_	_	O
북동	북동	NNG	O
부	부	XSN	O
_	_	_	O
해안	해안	NNG	O
지대	지대	NNG	O
에	에	JKB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
미사일	미사일	NNG	O
_	_	_	O
시험	시험	NNG	O
발사	발사	NNG	O
기지	기지	NNG	O
의	의	JKG	O
_	_	_	O
사진	사진	NNG	O
을	을	JKO	O
_	_	_	O
찍	찍	VV	O
었	었	EP	O
다고	다고	EC	O
_	_	_	O
미국	미국	NNP	B-ORG
_	_	_	O
NBC	NBC	SL	B-ORG
방송	방송	NNG	I-ORG
이	이	JKS	O
_	_	_	O
9	9	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
보도	보도하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 69회 칸 국제영화제 황금종려상은 '아이, 다니엘 블레이크' 켄 로치 감독에게 돌아갔다.
## <69회:NOH> <칸 국제영화제:POH> <황금종려상:POH>은 '<아이, 다니엘 블레이크:POH>' <켄 로치:PER> 감독에게 돌아갔다.
69	69	SN	B-NOH
회	회	NNB	I-NOH
_	_	_	O
칸	칸	NNP	B-POH
_	_	_	I-POH
국제	국제	NNG	I-POH
영화제	영화제	NNG	I-POH
_	_	_	O
황금	황금	NNG	B-POH
종려	종려	NNG	I-POH
상	상	NNG	I-POH
은	은	JX	O
_	_	_	O
'	'	SS	O
아이	아이	IC	B-POH
,	,	SP	I-POH
_	_	_	I-POH
다니엘	다니엘	NNP	I-POH
_	_	_	I-POH
블레이크	블레이크	NNP	I-POH
'	'	SS	O
_	_	_	O
켄	켄	NNP	B-PER
_	_	_	I-PER
로치	로치	NNP	I-PER
_	_	_	O
감독	감독	NNG	O
에게	에게	JKB	O
_	_	_	O
돌아갔	돌아가+았	VV+EP	O
다	다	EF	O
.	.	SF	O

## 5
## 김동찬(57) ㈔강릉단오제위원회 상임이사의 설명을 옮긴다.
## <김동찬:PER>(<57:NOH>) <㈔강릉단오제위원회:ORG> 상임이사의 설명을 옮긴다.
김동찬	김동찬	NNP	B-PER
(	(	SS	O
57	57	SN	B-NOH
)	)	SS	O
_	_	_	O
㈔	㈔	SW	B-ORG
강릉	강릉	NNP	I-ORG
단오	단오	NNG	I-ORG
제	제	XSN	I-ORG
위원회	위원회	NNG	I-ORG
_	_	_	O
상임	상임	NNG	O
이사	이사	NNG	O
의	의	JKG	O
_	_	_	O
설명	설명	NNG	O
을	을	JKO	O
_	_	_	O
옮긴다	옮기+ㄴ다	VV+EF	O
.	.	SF	O

## 6
## 내년 1월 출범하는 차기 미국 정부는 북한 문제에 집중해야 한다는 전문가 제안이 나왔다.
## 내년 <1월:DAT> 출범하는 차기 <미국 정부:ORG>는 <북한:ORG> 문제에 집중해야 한다는 전문가 제안이 나왔다.
내년	내년	NNG	O
_	_	_	O
1	1	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
출범하	출범하	VV	O
는	는	ETM	O
_	_	_	O
차기	차기	NNG	O
_	_	_	O
미국	미국	NNP	B-ORG
_	_	_	I-ORG
정부	정부	NNG	I-ORG
는	는	JX	O
_	_	_	O
북한	북한	NNP	B-ORG
_	_	_	O
문제	문제	NNG	O
에	에	JKB	O
_	_	_	O
집중해야	집중하+여야	VV+EC	O
_	_	_	O
한다는	하+ㄴ다는	VX+ETM	O
_	_	_	O
전문가	전문가	NNG	O
_	_	_	O
제안	제안	NNG	O
이	이	JKS	O
_	_	_	O
나	나오	VV	O
왔	았	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 한미경제연구소(KEI)와 한미클럽(회장 봉두완)이 15일(현지시간) 미국 워싱턴DCI에서 ‘한·미 안보 동맹과 경제 파트너십 강화’를 주제로 연 토론회에서 캐서린 문 브루킹스연구소 한국석좌는 “오바마 정부는 많은 분야에서 업적을 이뤘지만 출범 때부터 북한 문제에 초점을 맞추지 못한 아쉬움이 있다”며 이같이 밝혔다.
## <한미경제연구소:ORG>(<KEI:ORG>)와 <한미클럽:ORG>(회장 <봉두완:PER>)이 <15일:DAT>(현지시간) <미국 워싱턴DCI:LOC>에서 ‘<한:ORG>·<미:ORG> 안보 동맹과 경제 파트너십 강화’를 주제로 연 토론회에서 <캐서린 문:PER> <브루킹스연구소:ORG> 한국석좌는 “<오바마 정부:ORG>는 많은 분야에서 업적을 이뤘지만 출범 때부터 <북한:ORG> 문제에 초점을 맞추지 못한 아쉬움이 있다”며 이같이 밝혔다.
한미	한미	NNP	B-ORG
경제	경제	NNG	I-ORG
연구소	연구소	NNG	I-ORG
(	(	SS	O
KEI	KEI	SL	B-ORG
)	)	SS	O
와	와	JKB	O
_	_	_	O
한미	한미	NNP	B-ORG
클럽	클럽	NNG	I-ORG
(	(	SS	O
회장	회장	NNG	O
_	_	_	O
봉두완	봉두완	NNP	B-PER
)	)	SS	O
이	이	JKS	O
_	_	_	O
15	15	SN	B-DAT
일	일	NNB	I-DAT
(	(	SS	O
현지	현지	NNG	O
시간	시간	NNG	O
)	)	SS	O
_	_	_	O
미국	미국	NNP	B-LOC
_	_	_	I-LOC
워싱턴	워싱턴	NNP	I-LOC
DCI	DCI	SL	I-LOC
에서	에서	JKB	O
_	_	_	O
‘	‘	SS	O
한	한	NNP	B-ORG
·	·	SP	O
미	미	NNP	B-ORG
_	_	_	O
안보	안보	NNG	O
_	_	_	O
동맹	동맹	NNG	O
과	과	JC	O
_	_	_	O
경제	경제	NNG	O
_	_	_	O
파트너십	파트너십	NNG	O
_	_	_	O
강화	강화	NNG	O
’	’	SS	O
를	를	JKO	O
_	_	_	O
주제	주제	NNG	O
로	로	JKB	O
_	_	_	O
연	열+ㄴ	VV+ETM	O
_	_	_	O
토론회	토론회	NNG	O
에서	에서	JKB	O
_	_	_	O
캐서린	캐서린	NNP	B-PER
_	_	_	I-PER
문	문	NNP	I-PER
_	_	_	O
브루킹스연구소	브루킹스연구소	NNP	B-ORG
_	_	_	O
한국	한국	NNP	O
석좌	석좌	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
오바마	오바마	NNP	B-ORG
_	_	_	I-ORG
정부	정부	NNG	I-ORG
는	는	JX	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
분야	분야	NNG	O
에서	에서	JKB	O
