## 1
## 지난해 취업률은 73.2%로 전국 2위였다.
## 지난해 취업률은 <73.2%:PNT>로 전국 <2위:NOH>였다.
지난해	지난해	NNG	O
_	_	_	O
취업률	취업률	NNG	O
은	은	JX	O
_	_	_	O
73.2	73.2	SN	B-PNT
%	%	SW	I-PNT
로	로	JKB	O
_	_	_	O
전국	전국	NNG	O
_	_	_	O
2	2	SN	B-NOH
위	위+이	NNB+VCP	I-NOH
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 그 모습을 안타까워한 드비즈 신부는 나름대로의 의약 지식을 활용해 종기 퇴치 약을 만들어 마을 사람들에게 나누어 주었다.
## 그 모습을 안타까워한 <드비즈:PER> 신부는 나름대로의 의약 지식을 활용해 종기 퇴치 약을 만들어 마을 사람들에게 나누어 주었다.
그	그	MM	O
_	_	_	O
모습	모습	NNG	O
을	을	JKO	O
_	_	_	O
안타까워한	안타까워하+ㄴ	VV+ETM	O
_	_	_	O
드비즈	드비즈	NNP	B-PER
_	_	_	O
신부	신부	NNG	O
는	는	JX	O
_	_	_	O
나름	나름	NNB	O
대로	대로	JX	O
의	의	JKG	O
_	_	_	O
의약	의약	NNG	O
_	_	_	O
지식	지식	NNG	O
을	을	JKO	O
_	_	_	O
활용해	활용하+여	VV+EC	O
_	_	_	O
종기	종기	NNG	O
_	_	_	O
퇴치	퇴치	NNG	O
_	_	_	O
약	약	NNG	O
을	을	JKO	O
_	_	_	O
만들	만들	VV	O
어	어	EC	O
_	_	_	O
마을	마을	NNG	O
_	_	_	O
사람	사람	NNG	O
들	들	XSN	O
에게	에게	JKB	O
_	_	_	O
나누	나누	VV	O
어	어	EC	O
_	_	_	O
주	주	VX	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 1000만원이 없어 죽음까지 떠올리는 국민 100만 명을 살릴 수 있는 돈이다.
## <1000만원:MNY>이 없어 죽음까지 떠올리는 국민 <100만 명:NOH>을 살릴 수 있는 돈이다.
1000	1000	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
이	이	JKS	O
_	_	_	O
없	없	VA	O
어	어	EC	O
_	_	_	O
죽음	죽음	NNG	O
까지	까지	JX	O
_	_	_	O
떠올리	떠올리	VV	O
는	는	ETM	O
_	_	_	O
국민	국민	NNG	O
_	_	_	O
100	100	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
을	을	JKO	O
_	_	_	O
살릴	살리+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
