## 1
## 2004년 2만1749명에서 2014년 2만9057명으로 7308명 늘었다.
## <2004년:DAT> <2만1749명:NOH>에서 <2014년:DAT> <2만9057명:NOH>으로 <7308명:NOH> 늘었다.
2004	2004	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
2	2	SN	B-NOH
만	만	NR	I-NOH
1749	1749	SN	I-NOH
명	명	NNB	I-NOH
에서	에서	JKB	O
_	_	_	O
2014	2014	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
2	2	SN	B-NOH
만	만	NR	I-NOH
9057	9057	SN	I-NOH
명	명	NNB	I-NOH
으로	으로	JKB	O
_	_	_	O
7308	7308	SN	B-NOH
명	명	NNB	I-NOH
_	_	_	O
늘	늘	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 김신 대법관은 대법관 중에서 소수의견을 내는 비율이 가장 높은 편이다.
## <김신:PER> 대법관은 대법관 중에서 소수의견을 내는 비율이 가장 높은 편이다.
김신	김신	NNP	B-PER
_	_	_	O
대법관	대법관	NNG	O
은	은	JX	O
_	_	_	O
대법관	대법관	NNG	O
_	_	_	O
중	중	NNB	O
에서	에서	JKB	O
_	_	_	O
소수	소수	NNG	O
의견	의견	NNG	O
을	을	JKO	O
_	_	_	O
내	내	VV	O
는	는	ETM	O
_	_	_	O
비율	비율	NNG	O
이	이	JKS	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
높	높	VA	O
은	은	ETM	O
_	_	_	O
편	편	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 3
## 응봉산과 연결된 단지 외곽 산책로도 조성할 계획이다.
## <응봉산:LOC>과 연결된 단지 외곽 산책로도 조성할 계획이다.
응봉산	응봉산	NNP	B-LOC
과	과	JKB	O
_	_	_	O
연결된	연결되+ㄴ	VV+ETM	O
_	_	_	O
단지	단지	MAG	O
_	_	_	O
외곽	외곽	NNG	O
_	_	_	O
산책로	산책로	NNG	O
도	도	JX	O
_	_	_	O
조성할	조성하+ㄹ	VV+ETM	O
_	_	_	O
계획	계획	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 4
## 휴온스는 3월 CFDA의 허가를 획득하고, 연간 20만 개 규모의 대형 수출계약을 체결한 ‘엘라비에 딥 라인 플러스’의 현지 론칭 세리머니를 완료했다.
## <휴온스:ORG>는 <3월:DAT> <CFDA:ORG>의 허가를 획득하고, 연간 <20만:NOH> 개 규모의 대형 수출계약을 체결한 ‘<엘라비에 딥 라인 플러스:POH>’의 현지 론칭 세리머니를 완료했다.
휴	휴	NNG	B-ORG
온스	온스	NNB	I-ORG
는	는	JX	O
_	_	_	O
3	3	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
CFDA	CFDA	SL	B-ORG
의	의	JKG	O
_	_	_	O
허가	허가	NNG	O
를	를	JKO	O
_	_	_	O
획득하	획득하	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
연간	연간	NNG	O
_	_	_	O
20	20	SN	B-NOH
만	만	NR	I-NOH
_	_	_	O
개	개	NNB	O
_	_	_	O
규모	규모	NNG	O
의	의	JKG	O
_	_	_	O
대형	대형	NNG	O
_	_	_	O
수출	수출	NNG	O
계약	계약	NNG	O
을	을	JKO	O
_	_	_	O
체결한	체결하+ㄴ	VV+ETM	O
_	_	_	O
‘	‘	SS	O
엘라	엘라	NNP	B-POH
비	비	XSN	I-POH
에	에	JKB	I-POH
_	_	_	I-POH
딥	딥	NNG	I-POH
_	_	_	I-POH
라인	라인	NNG	I-POH
_	_	_	I-POH
플러스	플러스	NNG	I-POH
’	’	SS	O
의	의	JKG	O
_	_	_	O
현지	현지	NNG	O
_	_	_	O
론칭	론칭	NNG	O
_	_	_	O
세리머니	세리머니	NNG	O
를	를	JKO	O
_	_	_	O
완료	완료하	VV	O
했	였	EP	O
