## 1
## 특히 지난달 27일에는 동굴내 특설링에서 세계최초로 타이틀 매치도 열렸다.
## 특히 지난달 <27일:DAT>에는 동굴내 특설링에서 세계최초로 타이틀 매치도 열렸다.
특히	특히	MAG	O
_	_	_	O
지난달	지난달	NNG	O
_	_	_	O
27	27	SN	B-DAT
일	일	NNB	I-DAT
에	에	JKB	O
는	는	JX	O
_	_	_	O
동굴	동굴	NNG	O
내	내	NNB	O
_	_	_	O
특설	특설	NNG	O
링	링	NNG	O
에서	에서	JKB	O
_	_	_	O
세계	세계	NNG	O
최초	최초	NNG	O
로	로	JKB	O
_	_	_	O
타이틀	타이틀	NNG	O
_	_	_	O
매치	매치	NNG	O
도	도	JX	O
_	_	_	O
열	열리	VV	O
렸	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 한·일 국교정상화가 이뤄졌던 65년 양국의 상호방문자는 연간 1만 명도 되지 않았습니다.
## <한·일:ORG> 국교정상화가 이뤄졌던 <65년:DUR> <양:NOH>국의 상호방문자는 연간 <1만 명:NOH>도 되지 않았습니다.
한	한	NNP	B-ORG
·	·	SP	I-ORG
일	일	NNP	I-ORG
_	_	_	O
국교	국교	NNG	O
정상화	정상화	NNG	O
가	가	JKS	O
_	_	_	O
이뤄졌	이루어지+었	VV+EP	O
던	던	ETM	O
_	_	_	O
65	65	SN	B-DUR
년	년	NNB	I-DUR
_	_	_	O
양국	양국	NNG	O
의	의	JKG	O
_	_	_	O
상호	상호	NNG	O
방문	방문	NNG	O
자	자	XSN	O
는	는	JX	O
_	_	_	O
연간	연간	NNG	O
_	_	_	O
1	1	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
도	도	JX	O
_	_	_	O
되	되	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
습니다	습니다	EF	O
.	.	SF	O

## 3
## 병약했던 문종은 재위 3년을 채우지 못하고 사망했다.
## 병약했던 <문종:PER>은 재위 <3년:NOH>을 채우지 못하고 사망했다.
병약	병약하	VA	O
했	었	EP	O
던	던	ETM	O
_	_	_	O
문종은	문종은	NNP	O
_	_	_	O
재위	재위	NNG	O
_	_	_	O
3	3	SN	B-NOH
년	년	NNB	I-NOH
을	을	JKO	O
_	_	_	O
채우	채우	VV	O
지	지	EC	O
_	_	_	O
못하	못하	VX	O
고	고	EC	O
_	_	_	O
사망	사망하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 이어 재개된 경기에서 한국은 3골차 리드를 지키며 승리를 따냈다.
## 이어 재개된 <경기:LOC>에서 <한국:ORG>은 <3골:NOH>차 리드를 지키며 승리를 따냈다.
이	잇	VV	O
어	어	EC	O
_	_	_	O
