## 1
## 2013년 스낵시장에 고구마 스낵으로 허니버터맛을 선보였던 롯데제과는 올해 꼬깔콘·치토스·레이즈 등 세계적 제품과 함께 꿀먹은 감자칩도 스낵시장을 대표하는 간판 제품으로 자리할 것으로 기대하고 있다.
## <2013년:DAT> 스낵시장에 고구마 스낵으로 허니버터맛을 선보였던 <롯데제과:ORG>는 올해 <꼬깔콘:POH>·<치토스:POH>·<레이즈:POH> 등 세계적 제품과 함께 <꿀먹은 감자칩:POH>도 스낵시장을 대표하는 간판 제품으로 자리할 것으로 기대하고 있다.
2013	2013	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
스낵	스낵	NNG	O
시장	시장	NNG	O
에	에	JKB	O
_	_	_	O
고구마	고구마	NNG	O
_	_	_	O
스낵	스낵	NNG	O
으로	으로	JKB	O
_	_	_	O
허니버터	허니버터	NNG	O
맛	맛	NNG	O
을	을	JKO	O
_	_	_	O
선보	선보이	VV	O
였	었	EP	O
던	던	ETM	O
_	_	_	O
롯데제과	롯데제과	NNP	B-ORG
는	는	JX	O
_	_	_	O
올해	올해	NNG	O
_	_	_	O
꼬깔콘	꼬깔콘	NNG	B-POH
·	·	SP	O
치토스	치토스	NNG	B-POH
·	·	SP	O
레이즈	레이즈	NNP	B-POH
_	_	_	O
등	등	NNB	O
_	_	_	O
세계적	세계적	NNG	O
_	_	_	O
제품	제품	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
꿀	꿀	NNG	B-POH
먹	먹	VV	I-POH
은	은	ETM	I-POH
_	_	_	I-POH
감자	감자	NNG	I-POH
칩	칩	NNG	I-POH
도	도	JX	O
_	_	_	O
스낵	스낵	NNG	O
시장	시장	NNG	O
을	을	JKO	O
_	_	_	O
대표하	대표하	VV	O
는	는	ETM	O
_	_	_	O
간판	간판	NNG	O
_	_	_	O
제품	제품	NNG	O
으로	으로	JKB	O
_	_	_	O
자리할	자리하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
기대하	기대하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 2
## 그래서 결혼한 후 6년을 쉬었는데, 주부로 살다보니 다른 생각을 할 여유가 없었어요.
## 그래서 결혼한 후 <6년:NOH>을 쉬었는데, 주부로 살다보니 다른 생각을 할 여유가 없었어요.
그래서	그래서	MAJ	O
_	_	_	O
결혼한	결혼하+ㄴ	VV+ETM	O
_	_	_	O
후	후	NNG	O
_	_	_	O
6	6	SN	B-NOH
년	년	NNB	I-NOH
을	을	JKO	O
_	_	_	O
쉬	쉬	VV	O
었	었	EP	O
는데	는데	EC	O
,	,	SP	O
_	_	_	O
주부	주부	NNG	O
로	로	JKB	O
_	_	_	O
살	살	VV	O
다	다	EC	O
보	보	VX	O
니	니	EC	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
생각	생각	NNG	O
을	을	JKO	O
_	_	_	O
할	하+ㄹ	VV+ETM	O
_	_	_	O
여유	여유	NNG	O
가	가	JKS	O
_	_	_	O
없	없	VA	O
었	었	EP	O
어요	어요	EF	O
.	.	SF	O

## 3
## 전국 140여 개 전문대학 중 단 21개 전문대학만 오를 수 있는 ‘WCC(World Class College)’로 선정돼 최우수 전문대학임을 입증했다.
## 전국 <140여 개:NOH> 전문대학 중 단 <21개:NOH> 전문대학만 오를 수 있는 ‘WCC(World Class College)’로 선정돼 최우수 전문대학임을 입증했다.
전국	전국	NNG	O
_	_	_	O
140	140	SN	B-NOH
여	여	XSN	I-NOH
_	_	_	I-NOH
개	개	NNB	I-NOH
_	_	_	O
전문대학	전문대학	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
단	단	MAG	O
_	_	_	O
21	21	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
