## 1
## 한편 지난해 데뷔한 애프터나잇 프로젝트는 작사, 작곡, 편곡, 프로듀싱까지 소화하는 1인 프로젝트다.
## 한편 지난해 데뷔한 <애프터나잇 프로젝트:ORG>는 작사, 작곡, 편곡, 프로듀싱까지 소화하는 <1인:NOH> 프로젝트다.
한편	한편	MAG	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
데뷔한	데뷔하+ㄴ	VV+ETM	O
_	_	_	O
애프터	애프터	NNG	B-ORG
나잇	나잇	NNG	I-ORG
_	_	_	I-ORG
프로젝트	프로젝트	NNG	I-ORG
는	는	JX	O
_	_	_	O
작사	작사	NNG	O
,	,	SP	O
_	_	_	O
작곡	작곡	NNG	O
,	,	SP	O
_	_	_	O
편곡	편곡	NNG	O
,	,	SP	O
_	_	_	O
프로듀싱	프로듀싱	NNG	O
까지	까지	JX	O
_	_	_	O
소화하	소화하	VV	O
는	는	ETM	O
_	_	_	O
1	1	SN	B-NOH
인	인	NNG	I-NOH
_	_	_	O
프로젝트	프로젝트+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 2
## 아너 소사이어티라는 단체를 소개하는 책자였다.
## <아너 소사이어티:ORG>라는 단체를 소개하는 책자였다.
아너	아너	NNG	B-ORG
_	_	_	I-ORG
소사이어티	소사이어티+이	NNG+VCP	I-ORG
라는	라는	ETM	O
_	_	_	O
단체	단체	NNG	O
를	를	JKO	O
_	_	_	O
소개하	소개하	VV	O
는	는	ETM	O
_	_	_	O
책자	책자+이	NNG+VCP	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 손연재 개인종합 사상 첫 우승… 72.55점, 4종목 모두 18점 넘어
## <손연재:PER> 개인종합 사상 첫 우승… <72.55점:NOH>, <4종목:NOH> 모두 <18점:NOH> 넘어
손연재	손연재	NNP	B-PER
_	_	_	O
개인	개인	NNG	O
종합	종합	NNG	O
_	_	_	O
사상	사상	NNG	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
우승	우승	NNG	O
…	…	SE	O
_	_	_	O
72.55	72.55	SN	B-NOH
점	점	NNB	I-NOH
,	,	SP	O
_	_	_	O
4	4	SN	B-NOH
종목	종목	NNG	I-NOH
_	_	_	O
모두	모두	MAG	O
_	_	_	O
18	18	SN	B-NOH
점	점	NNB	I-NOH
_	_	_	O
넘	넘	VV	O
어	어	EC	O

## 4
