## 1
## 이날 앰네스티는 “박근혜 대통령 임기 2년에 접어든 한국의 인권상황이 후퇴하는 경향을 보였다”고 밝혔다.
## 이날 <앰네스티:ORG>는 “<박근혜:PER> 대통령 임기 <2년:NOH>에 접어든 <한국:ORG>의 인권상황이 후퇴하는 경향을 보였다”고 밝혔다.
이날	이날	NNG	O
_	_	_	O
앰네스티	앰네스티	NNP	B-ORG
는	는	JX	O
_	_	_	O
“	“	SS	O
박근혜	박근혜	NNP	B-PER
_	_	_	O
대통령	대통령	NNG	O
_	_	_	O
임기	임기	NNG	O
_	_	_	O
2	2	SN	B-NOH
년	년	NNB	I-NOH
에	에	JKB	O
_	_	_	O
접어든	접어들+ㄴ	VV+ETM	O
_	_	_	O
한국	한국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
인권	인권	NNG	O
상황	상황	NNG	O
이	이	JKS	O
_	_	_	O
후퇴하	후퇴하	VV	O
는	는	ETM	O
_	_	_	O
경향	경향	NNG	O
을	을	JKO	O
_	_	_	O
보	보이	VV	O
였	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## ‘안 읽는 약관들/너무 많아/약관은 계약서/똑똑한 게임유저/스스로 보호할 수 있어/미리 보고 예방/너도 한번 해봐/꼼꼼히 볼걸 후회하지 마.’ Mnet 예능프로그램 ‘쇼미더머니3’ 등에서 고교생 래퍼로 이름을 알린 육지담이 부른 캠페인 송의 가사다.
## ‘안 읽는 약관들/너무 많아/약관은 계약서/똑똑한 게임유저/스스로 보호할 수 있어/미리 보고 예방/너도 <한번:NOH> 해봐/꼼꼼히 볼걸 후회하지 마.’ <Mnet:ORG> 예능프로그램 ‘<쇼미더머니3:POH>’ 등에서 고교생 래퍼로 이름을 알린 <육지담:PER>이 부른 캠페인 송의 가사다.
‘	‘	SS	O
안	안	MAG	O
_	_	_	O
읽	읽	VV	O
는	는	ETM	O
_	_	_	O
약관	약관	NNG	O
들	들	XSN	O
/	/	SP	O
너무	너무	MAG	O
_	_	_	O
많	많	VA	O
아	아	EC	O
/	/	SP	O
약관	약관	NNG	O
은	은	JX	O
_	_	_	O
계약서	계약서	NNG	O
/	/	SP	O
똑똑한	똑똑하+ㄴ	VA+ETM	O
_	_	_	O
게임	게임	NNG	O
유저	유저	NNG	O
/	/	SP	O
스스로	스스로	MAG	O
_	_	_	O
보호할	보호하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
어	어	EC	O
/	/	SP	O
미리	미리	MAG	O
_	_	_	O
보	보	VV	O
고	고	EC	O
_	_	_	O
예방	예방	NNG	O
/	/	SP	O
너	너	NP	O
도	도	JX	O
_	_	_	O
한번	한번	NNG	B-NOH
_	_	_	O
해	하+여	VV+EC	O
봐	보+아	VX+EC	O
/	/	SP	O
꼼꼼히	꼼꼼히	MAG	O
_	_	_	O
볼걸	보+ㄹ걸	VV+EC	O
_	_	_	O
후회하	후회하	VV	O
지	지	EC	O
_	_	_	O
마	말+아	VX+EF	O
.	.	SF	O
’	’	SS	O
_	_	_	O
Mnet	Mnet	SL	B-ORG
_	_	_	O
예능	예능	NNG	O
프로그램	프로그램	NNG	O
_	_	_	O
‘	‘	SS	O
쇼	쇼	NNG	B-POH
미	미	NNP	I-POH
더머	더머	NNG	I-POH
니	니	JC	I-POH
3	3	SN	I-POH
’	’	SS	O
_	_	_	O
등	등	NNB	O
에서	에서	JKB	O
_	_	_	O
고교생	고교생	NNG	O
_	_	_	O
래퍼	래퍼	NNG	O
로	로	JKB	O
_	_	_	O
이름	이름	NNG	O
을	을	JKO	O
_	_	_	O
알린	알리+ㄴ	VV+ETM	O
_	_	_	O
육지	육지	NNG	B-PER
담	담	NNG	I-PER
이	이	JKS	O
_	_	_	O
부른	부르+ㄴ	VV+ETM	O
_	_	_	O
캠페인	캠페인	NNG	O
_	_	_	O
송	송	NNG	O
의	의	JKG	O
_	_	_	O
가사	가사	NNG	O
다	다	NNG	O
.	.	SF	O

## 3
## 또 피스크 검사는 백악관측에 클린턴대통령의 아칸소주 주지사 재임시절 그의 금융부정 의혹사건을 조사했던 법무부를 상대로 백악관측이 접촉한 내용에 관한 서류를 제출하도록 요구했다.
## 또 <피스크:PER> 검사는 <백악관:ORG>측에 <클린턴:PER>대통령의 <아칸소주:LOC> 주지사 재임시절 그의 금융부정 의혹사건을 조사했던 <법무부:ORG>를 상대로 <백악관:ORG>측이 접촉한 내용에 관한 서류를 제출하도록 요구했다.
또	또	MAG	O
_	_	_	O
피스크	피스크	NNP	B-PER
_	_	_	O
검사	검사	NNG	O
는	는	JX	O
_	_	_	O
백악관	백악관	NNP	B-ORG
측	측	NNB	O
에	에	JKB	O
_	_	_	O
클린턴	클린턴	NNP	B-PER
대통령	대통령	NNG	O
의	의	JKG	O
_	_	_	O
아칸소주	아칸소주	NNP	B-LOC
_	_	_	O
주	주	NNG	O
지사	지사	NNG	O
_	_	_	O
재임	재임	NNG	O
시절	시절	NNG	O
_	_	_	O
그	그	NP	O
의	의	JKG	O
_	_	_	O
금융	금융	NNG	O
부정	부정	NNG	O
_	_	_	O
의혹	의혹	NNG	O
사건	사건	NNG	O
을	을	JKO	O
_	_	_	O
조사	조사하	VV	O
했	였	EP	O
던	던	ETM	O
_	_	_	O
법무부	법무부	NNG	B-ORG
를	를	JKO	O
_	_	_	O
상대	상대	NNG	O
로	로	JKB	O
_	_	_	O
백악관	백악관	NNP	B-ORG
측	측	NNB	O
이	이	JKS	O
_	_	_	O
접촉한	접촉하+ㄴ	VV+ETM	O
_	_	_	O
내용	내용	NNG	O
에	에	JKB	O
_	_	_	O
관한	관하+ㄴ	VV+ETM	O
_	_	_	O
서류	서류	NNG	O
를	를	JKO	O
_	_	_	O
제출하	제출하	VV	O
도록	도록	EC	O
_	_	_	O
요구	요구하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## “대북 심리전 방송이 북한군에 미치는 효과는 남한 사람들이 생각하는 것보다 크다.
## “대북 심리전 방송이 <북한군:ORG>에 미치는 효과는 <남한:LOC> 사람들이 생각하는 것보다 크다.
“	“	SS	O
대북	대북	NNG	O
_	_	_	O
심리전	심리전	NNG	O
_	_	_	O
방송	방송	NNG	O
이	이	JKS	O
_	_	_	O
북한	북한	NNP	B-ORG
군	군	NNG	I-ORG
에	에	JKB	O
_	_	_	O
미치	미치	VV	O
는	는	ETM	O
_	_	_	O
효과	효과	NNG	O
는	는	JX	O
_	_	_	O
남한	남한	NNP	B-LOC
_	_	_	O
사람	사람	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
생각하	생각하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
보다	보다	JKB	O
_	_	_	O
