## 1
## [카드뉴스]스타벅스에 줄서는 이유? 색다른 다이어리 받으러!
## [카드뉴스]<스타벅스:ORG>에 줄서는 이유? 색다른 다이어리 받으러!
[	[	SS	O
카드	카드	NNG	O
뉴스	뉴스	NNG	O
]	]	SS	O
스타벅스	스타벅스	NNP	B-ORG
에	에	JKB	O
_	_	_	O
줄	줄	NNG	O
서	서	VV	O
는	는	ETM	O
_	_	_	O
이유	이유	NNG	O
?	?	SF	O
_	_	_	O
색다른	색다르+ㄴ	VA+ETM	O
_	_	_	O
다이어리	다이어리	NNG	O
_	_	_	O
받	받	VV	O
으러	으러	EF	O
!	!	SF	O

## 2
## 하지만 북한은 지난 21일로 예정된 반기문 총장의 개성공단 방북을 예고 없이 하루 전날 취소했다.
## 하지만 <북한:ORG>은 지난 <21일:DAT>로 예정된 <반기문:PER> 총장의 <개성공단:LOC> 방북을 예고 없이 하루 전날 취소했다.
하지만	하지만	MAJ	O
_	_	_	O
북한	북한	NNP	B-ORG
은	은	JX	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
21	21	SN	B-DAT
일	일	NNB	I-DAT
로	로	JKB	O
_	_	_	O
예정된	예정되+ㄴ	VV+ETM	O
_	_	_	O
반기문	반기문	NNP	B-PER
_	_	_	O
총장	총장	NNG	O
의	의	JKG	O
_	_	_	O
개성	개성	NNP	B-LOC
공단	공단	NNG	I-LOC
_	_	_	O
방북	방북	NNG	O
을	을	JKO	O
_	_	_	O
예고	예고	NNG	O
_	_	_	O
없이	없이	MAG	O
_	_	_	O
하루	하루	NNG	O
_	_	_	O
전날	전날	NNG	O
_	_	_	O
취소	취소하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 컴백에 앞서 효민은 데뷔 6주년 자축하는 바가지 머리 인증사진을 공개해 눈길을 끌었다.
## 컴백에 앞서 <효민:PER>은 데뷔 <6주년:NOH> 자축하는 바가지 머리 인증사진을 공개해 눈길을 끌었다.
컴백	컴백	NNG	O
에	에	JKB	O
_	_	_	O
앞서	앞서+어	VV+EC	O
_	_	_	O
효민	효민	NNP	B-PER
은	은	JX	O
_	_	_	O
데뷔	데뷔	NNG	O
_	_	_	O
6	6	SN	B-NOH
주년	주년	NNB	I-NOH
_	_	_	O
자축하	자축하	VV	O
는	는	ETM	O
_	_	_	O
바가지	바가지	NNG	O
_	_	_	O
머리	머리	NNG	O
_	_	_	O
인증	인증	NNG	O
사진	사진	NNG	O
을	을	JKO	O
_	_	_	O
공개해	공개하+여	VV+EC	O
_	_	_	O
눈길	눈길	NNG	O
을	을	JKO	O
_	_	_	O
끌	끌	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 걸그룹 티아라의 멤버 효민은 7월 자신의 인스타그램을 통해 “행복한 6주년. 다시 한번 축하해”라는 글과 함께 사진 한 장을 게재했다.
## 걸그룹 <티아라:ORG>의 멤버 <효민:PER>은 <7월:DAT> 자신의 <인스타그램:POH>을 통해 “행복한 <6주년:NOH>. 다시 <한번:NOH> 축하해”라는 글과 함께 사진 <한 장:NOH>을 게재했다.
걸그룹	걸그룹	NNG	O
_	_	_	O
티아라	티아라	NNP	B-ORG
의	의	JKG	O
_	_	_	O
멤버	멤버	NNG	O
_	_	_	O
효민	효민	NNP	B-PER
은	은	JX	O
_	_	_	O
7	7	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
자신	자신	NNG	O
의	의	JKG	O
_	_	_	O
인스타그램	인스타그램	NNP	B-POH
을	을	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
“	“	SS	O
행복한	행복하+ㄴ	VA+ETM	O
_	_	_	O
6	6	SN	B-NOH
주년	주년	NNB	I-NOH
.	.	SF	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
한	한	MM	B-NOH
번	번	NNB	I-NOH
_	_	_	O
축하해	축하하+여	VV+EF	O
”	”+이	SS+VCP	O
라는	라는	ETM	O
_	_	_	O
글	글	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
사진	사진	NNG	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
장	장	NNB	I-NOH
을	을	JKO	O
_	_	_	O
게재	게재하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 공개된 사진 속 티아라 멤버들은 바가지 머리를 한 채 거울 앞에서 포즈를 취하고 있다.
## 공개된 사진 속 <티아라:ORG> 멤버들은 바가지 머리를 한 채 거울 앞에서 포즈를 취하고 있다.
공개된	공개되+ㄴ	VV+ETM	O
_	_	_	O
사진	사진	NNG	O
_	_	_	O
속	속	NNG	O
_	_	_	O
티아라	티아라	NNP	B-ORG
_	_	_	O
멤버	멤버	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
바가지	바가지	NNG	O
_	_	_	O
머리	머리	NNG	O
를	를	JKO	O
_	_	_	O
한	하+ㄴ	VV+ETM	O
_	_	_	O
채	채	NNB	O
_	_	_	O
거울	거울	NNG	O
_	_	_	O
앞	앞	NNG	O
에서	에서	JKB	O
_	_	_	O
포즈	포즈	NNG	O
를	를	JKO	O
_	_	_	O
취하	취하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 6
## 창고 공간을 이용해 공간 활용도를 높인 1층집(1층 단층), 2~3인 가구를 위한 심플하고 세련된 2층집(1~2층 복층), 펜트테라스로 구성된 3층집(1~2층 복층+3층 다락 구성)이 있다.
## 창고 공간을 이용해 공간 활용도를 높인 <1층집:NOH>(<1층:NOH> 단층), <2:NOH>~<3인:NOH> 가구를 위한 심플하고 세련된 <2층집:NOH>(<1:NOH>~<2층:NOH> 복층), 펜트테라스로 구성된 <3층집:NOH>(<1:NOH>~<2층:NOH> 복층+<3층:NOH> 다락 구성)이 있다.
창고	창고	NNG	O
_	_	_	O
공간	공간	NNG	O
을	을	JKO	O
_	_	_	O
이용해	이용하+여	VV+EC	O
_	_	_	O
공간	공간	NNG	O
_	_	_	O
활용	활용	NNG	O
도	도	NNG	O
를	를	JKO	O
_	_	_	O
높인	높이+ㄴ	VV+ETM	O
_	_	_	O
1	1	SN	B-NOH
층집	층집	NNG	I-NOH
(	(	SS	O
1	1	SN	B-NOH
층	층	NNG	I-NOH
_	_	_	O
단층	단층	NNG	O
)	)	SS	O
,	,	SP	O
_	_	_	O
2	2	SN	B-NOH
~	~	SO	O
3	3	SN	B-NOH
인	인	NNG	I-NOH
_	_	_	O
가구	가구	NNG	O
를	를	JKO	O
_	_	_	O
위한	위하+ㄴ	VV+ETM	O
_	_	_	O
심플	심플	NNG	O
하	하	XSA	O
고	고	EC	O
_	_	_	O
세련된	세련되+ㄴ	VA+ETM	O
_	_	_	O
2	2	SN	B-NOH
층집	층집	NNG	I-NOH
(	(	SS	O
1	1	SN	B-NOH
~	~	SO	O
2	2	SN	B-NOH
층	층	NNG	I-NOH
_	_	_	O
복	복	XPN	O
층	층	NNG	O
)	)	SS	O
,	,	SP	O
_	_	_	O
펜트	펜트	NNG	O
테라스	테라스	NNG	O
로	로	JKB	O
_	_	_	O
구성된	구성되+ㄴ	VV+ETM	O
_	_	_	O
3	3	SN	B-NOH
층집	층집	NNG	I-NOH
(	(	SS	O
1	1	SN	B-NOH
~	~	SO	O
2	2	SN	B-NOH
층	층	NNG	I-NOH
_	_	_	O
복	복	XPN	O
층+	층++	NNG+SW	O
3	3	SN	B-NOH
층	층	NNG	I-NOH
_	_	_	O
다락	다락	NNG	O
_	_	_	O
구성	구성	NNG	O
)	)	SS	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 7
## 타입은 9개로 1층집 12가구는 와이드 테라스(A1, B1, C1타입)로 구성되며 2층집 중 20가구는 듀플렉스 테라스(D1, D2타입)로, 나머지 2가구는 스페셜 듀플렉스 테라스(F1타입)로 꾸며진다.
## 타입은 <9개:NOH>로 <1층집:NOH> <12가구:NOH>는 와이드 테라스(<A1:NOH>, <B1:NOH>, <C1타입:NOH>)로 구성되며 <2층집:NOH> 중 <20가구:NOH>는 듀플렉스 테라스(<D1:NOH>, <D2타입:NOH>)로, 나머지 <2가구:NOH>는 스페셜 듀플렉스 테라스(<F1타입:NOH>)로 꾸며진다.
타입	타입	NNG	O
은	은	JX	O
_	_	_	O
9	9	SN	B-NOH
개	개	NNB	I-NOH
로	로	JKB	O
_	_	_	O
1	1	SN	B-NOH
층집	층집	NNG	I-NOH
_	_	_	O
12	12	SN	B-NOH
가구	가구	NNG	I-NOH
는	는	JX	O
_	_	_	O
와이드	와이드	NNG	O
_	_	_	O
테라스	테라스	NNG	O
(	(	SS	O
A	A	SL	B-NOH
1	1	SN	I-NOH
,	,	SP	O
_	_	_	O
B	B	SL	B-NOH
1	1	SN	I-NOH
,	,	SP	O
_	_	_	O
C	C	SL	B-NOH
1	1	SN	I-NOH
타입	타입	NNG	I-NOH
)	)	SS	O
로	로	JKB	O
_	_	_	O
구성되	구성되	VV	O
며	며	EC	O
_	_	_	O
2	2	SN	B-NOH
층집	층집	NNG	I-NOH
_	_	_	O
중	중	NNP	O
_	_	_	O
20	20	SN	B-NOH
가구	가구	NNG	I-NOH
는	는	JX	O
_	_	_	O
듀플렉스	듀플렉스	NNG	O
_	_	_	O
테라스	테라스	NNG	O
(	(	SS	O
D	D	SL	B-NOH
1	1	SN	I-NOH
,	,	SP	O
_	_	_	O
D	D	SL	B-NOH
2	2	SN	I-NOH
타입	타입	NNG	I-NOH
)	)	SS	O
로	로	JKB	O
,	,	SP	O
_	_	_	O
나머지	나머지	NNG	O
_	_	_	O
2	2	SN	B-NOH
가구	가구	NNG	I-NOH
는	는	JX	O
_	_	_	O
스페셜	스페셜	NNG	O
_	_	_	O
듀플렉스	듀플렉스	NNG	O
_	_	_	O
테라스	테라스	NNG	O
(	(	SS	O
F	F	SL	B-NOH
1	1	SN	I-NOH
타입	타입	NNG	I-NOH
)	)	SS	O
로	로	JKB	O
_	_	_	O
꾸며	꾸미+어	VV+EC	O
진다	지+ㄴ다	VX+EF	O
.	.	SF	O

## 8
## 양유석 통신개발연구원 박사
## <양유석:PER> <통신개발연구원:ORG> 박사
양유석	양유석	NNP	B-PER
_	_	_	O
통신	통신	NNG	B-ORG
개발	개발	NNG	I-ORG
연구원	연구원	NNG	I-ORG
_	_	_	O
박사	박사	NNG	O

## 9
## 그러면서 “지난해 (더불어민주당 의원들이) 중국을 방문하는 그런 자세로는 절대 우리 외교현안을 끌어갈 수 없다”며 “사드에 있어 유약하고 나약하게 말을 자꾸 바꾼 다든지 이러면 우리는 앞으로 외교안보를 할 수가 없다”고 지난해 중국을 찾은 민주당 의원들을 비판했다.
## 그러면서 “지난해 (<더불어민주당:ORG> 의원들이) <중국:ORG>을 방문하는 그런 자세로는 절대 우리 외교현안을 끌어갈 수 없다”며 “<사드:POH>에 있어 유약하고 나약하게 말을 자꾸 바꾼 다든지 이러면 우리는 앞으로 외교안보를 할 수가 없다”고 지난해 <중국:ORG>을 찾은 <민주당:ORG> 의원들을 비판했다.
그러	그러	VV	O
면서	면서	EC	O
_	_	_	O
“	“	SS	O
지난해	지난해	NNG	O
_	_	_	O
(	(	SS	O
더불	더불	VV	B-ORG
어	어	EC	I-ORG
민주당	민주당	NNP	I-ORG
_	_	_	O
의원	의원	NNG	O
들	들	XSN	O
이	이	JKS	O
)	)	SS	O
_	_	_	O
중국	중국	NNP	B-ORG
을	을	JKO	O
_	_	_	O
방문하	방문하	VV	O
는	는	ETM	O
_	_	_	O
그런	그런	MM	O
_	_	_	O
자세	자세	NNG	O
로	로	JKB	O
는	는	JX	O
_	_	_	O
절대	절대	MAG	O
_	_	_	O
우리	우리	NP	O
_	_	_	O
외교	외교	NNG	O
현안	현안	NNG	O
을	을	JKO	O
_	_	_	O
끌어갈	끌어가+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
없	없	VA	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
사드	사드	NNP	B-POH
에	에	JKB	O
_	_	_	O
있	있	VA	O
어	어	EC	O
_	_	_	O
유약하	유약하	VA	O
고	고	EC	O
_	_	_	O
나약하	나약하	VA	O
게	게	EC	O
_	_	_	O
말	말	NNG	O
을	을	JKO	O
_	_	_	O
자꾸	자꾸	MAG	O
_	_	_	O
바꾼	바꾸+ㄴ	VV+ETM	O
_	_	_	O
다	다	EC	O
