## 1
## 2010년과 2014년 지방선거에서 무소속 후보가 도지사에 당선될 수 있었던 것도 이 때문이다.
## <2010년:DAT>과 <2014년:DAT> 지방선거에서 무소속 후보가 도지사에 당선될 수 있었던 것도 이 때문이다.
2010	2010	SN	B-DAT
년	년	NNB	I-DAT
과	과	JC	O
_	_	_	O
2014	2014	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
지방	지방	NNG	O
선거	선거	NNG	O
에서	에서	JKB	O
_	_	_	O
무소속	무소속	NNG	O
_	_	_	O
후보	후보	NNG	O
가	가	JKS	O
_	_	_	O
도지사	도지사	NNG	O
에	에	JKB	O
_	_	_	O
당선될	당선되+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
었	었	EP	O
던	던	ETM	O
_	_	_	O
것	것	NNB	O
도	도	JX	O
_	_	_	O
이	이	MM	O
_	_	_	O
때문	때문	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 2
## 7개월 반만의 조산. 하지만 산모와 아이는 건강에 이상은 없는 것으로 알려졌다.
## <7개월 반:DUR>만의 조산. 하지만 산모와 아이는 건강에 이상은 없는 것으로 알려졌다.
7	7	SN	B-DUR
개월	개월	NNB	I-DUR
_	_	_	I-DUR
반	반	NNG	I-DUR
만	만	JX	O
의	의	JKG	O
_	_	_	O
조산	조산	NNG	O
.	.	SF	O
_	_	_	O
하지만	하지만	MAJ	O
_	_	_	O
산모	산모	NNG	O
와	와	JC	O
_	_	_	O
아이	아이	NNG	O
는	는	JX	O
_	_	_	O
건강	건강	NNG	O
에	에	JKB	O
_	_	_	O
이상	이상	NNG	O
은	은	JX	O
_	_	_	O
없	없	VA	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
알려	알려지	VV	O
졌	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 아나스타샤의 딸 콘스탄티나(43)는 앞서 임신에 7번 실패한 뒤 의사에게서 다시는 아기를 가질 수 없다는 말을 들었다.
## <아나스타샤:PER>의 딸 <콘스탄티나:PER>(<43:NOH>)는 앞서 임신에 <7번:NOH> 실패한 뒤 의사에게서 다시는 아기를 가질 수 없다는 말을 들었다.
아나스타샤	아나스타샤	NNP	B-PER
의	의	JKG	O
_	_	_	O
딸	딸	NNG	O
_	_	_	O
콘스탄티	콘스탄티	NNP	B-PER
나	나	JC	I-PER
(	(	SS	O
43	43	SN	B-NOH
)	)	SS	O
는	는	JX	O
_	_	_	O
앞서	앞서+어	VV+EC	O
_	_	_	O
임신	임신	NNG	O
에	에	JKB	O
_	_	_	O
7	7	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
실패한	실패하+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
의사	의사	NNG	O
에게서	에게서	JKB	O
_	_	_	O
다시	다시	MAG	O
는	는	JX	O
_	_	_	O
아기	아기	NNG	O
를	를	JKO	O
_	_	_	O
가질	가지+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
없	없	VA	O
다는	다는	ETM	O
_	_	_	O
말	말	NNG	O
을	을	JKO	O
_	_	_	O
들	듣	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 1984∼1993년 한국전력 선수로 활동했다.
## <1984∼1993년:DUR> <한국전력:ORG> 선수로 활동했다.
1984	1984	SN	B-DUR
∼	∼	SO	I-DUR
1993	1993	SN	I-DUR
년	년	NNB	I-DUR
_	_	_	O
한국전력	한국전력	NNP	B-ORG
_	_	_	O
선수	선수	NNG	O
로	로	JKB	O
_	_	_	O
활동	활동하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 세월호는 한국 사회의 부끄러운 민낯을 드러냈다.
## <세월호:POH>는 <한국:ORG> 사회의 부끄러운 민낯을 드러냈다.
세월호	세월호	NNP	B-POH
는	는	JX	O
_	_	_	O
한국	한국	NNP	B-ORG
_	_	_	O
사회	사회	NNG	O
의	의	JKG	O
_	_	_	O
부끄러	부끄럽	VA	O
운	ㄴ	ETM	O
_	_	_	O
민낯	민낯	NNG	O
을	을	JKO	O
_	_	_	O
드러냈	드러내+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 6
## 대선 주자 지지율 1위를 기록하고 있는 문재인 더불어민주당 후보와 2위 안철수 국민의당 후보의 지지율 격차가 20%포인트 이상 벌어졌다는 여론조사 결과가 나왔다.
## 대선 주자 지지율 <1위:NOH>를 기록하고 있는 <문재인:PER> <더불어민주당:ORG> 후보와 <2위:NOH> <안철수:PER> <국민의당:ORG> 후보의 지지율 격차가 <20%포인트:PNT> 이상 벌어졌다는 여론조사 결과가 나왔다.
대선	대선	NNG	O
_	_	_	O
주자	주자	NNG	O
_	_	_	O
지지율	지지율	NNG	O
_	_	_	O
1	1	SN	B-NOH
위	위	NNB	I-NOH
를	를	JKO	O
_	_	_	O
