## 1
## 1999년 드라마 ‘해피투게더’에서 가녀리고 사슴 같은 눈망울로 눈도장을 받은 이후 그 마력은 여전히 유효한 듯 보인다.
## <1999년:DAT> 드라마 ‘<해피투게더:POH>’에서 가녀리고 사슴 같은 눈망울로 눈도장을 받은 이후 그 마력은 여전히 유효한 듯 보인다.
1999	1999	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
드라마	드라마	NNG	O
_	_	_	O
‘	‘	SS	O
해피투게더	해피투게더	NNP	B-POH
’	’	SS	O
에서	에서	JKB	O
_	_	_	O
가녀리	가녀리	VA	O
고	고	EC	O
_	_	_	O
사슴	사슴	NNG	O
_	_	_	O
같	같	VA	O
은	은	ETM	O
_	_	_	O
눈망울	눈망울	NNG	O
로	로	JKB	O
_	_	_	O
눈도장	눈도장	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
은	은	ETM	O
_	_	_	O
이후	이후	NNG	O
_	_	_	O
그	그	MM	O
_	_	_	O
마력	마력	NNG	O
은	은	JX	O
_	_	_	O
여전히	여전히	MAG	O
_	_	_	O
유효한	유효하+ㄴ	VA+ETM	O
_	_	_	O
듯	듯	NNB	O
_	_	_	O
보인다	보이+ㄴ다	VV+EF	O
.	.	SF	O

## 2
## 2014년 주택 투자 비중은 15.9%에 불과했지만 지난해 26.2%로 뛰었다.
## <2014년:DAT> 주택 투자 비중은 <15.9%:PNT>에 불과했지만 지난해 <26.2%:PNT>로 뛰었다.
2014	2014	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
주택	주택	NNG	O
_	_	_	O
투자	투자	NNG	O
_	_	_	O
비중	비중	NNG	O
은	은	JX	O
_	_	_	O
15.9	15.9	SN	B-PNT
%	%	SW	I-PNT
에	에	JKB	O
_	_	_	O
불과	불과하	VA	O
했	었	EP	O
지만	지만	EC	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
26.2	26.2	SN	B-PNT
%	%	SW	I-PNT
로	로	JKB	O
_	_	_	O
뛰	뛰	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 프랑스에선 2022년 대선에서 온건파 무슬림이 대통령이 되는 소설까지 등장했다.
## <프랑스:LOC>에선 <2022년:DAT> 대선에서 온건파 무슬림이 대통령이 되는 소설까지 등장했다.
프랑스	프랑스	NNP	B-LOC
에선	에서+ㄴ	JKB+JX	O
_	_	_	O
2022	2022	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
대선	대선	NNG	O
에서	에서	JKB	O
_	_	_	O
온건파	온건파	NNG	O
_	_	_	O
무슬림	무슬림	NNG	O
이	이	JKC	O
_	_	_	O
대통령	대통령	NNG	O
이	이	JKC	O
_	_	_	O
되	되	VV	O
는	는	ETM	O
_	_	_	O
소설	소설	NNG	O
까지	까지	JX	O
_	_	_	O
등장	등장하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 정책의 패러다임은 ‘왜 한부모가 됐는지’ 등의 도덕적 판단을 빼고 중립적이어야 한다.
## 정책의 패러다임은 ‘왜 <한부모:NOH>가 됐는지’ 등의 도덕적 판단을 빼고 중립적이어야 한다.
정책	정책	NNG	O
의	의	JKG	O
_	_	_	O
패러다임	패러다임	NNG	O
은	은	JX	O
_	_	_	O
‘	‘	SS	O
왜	왜	MAG	O
_	_	_	O
한	한	MM	B-NOH
부모	부모	NNG	I-NOH
가	가	JKC	O
_	_	_	O
됐	+었	+EP	O
는지	는지	EF	O
’	’	SS	O
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
도덕적	도덕적	NNG	O
_	_	_	O
판단	판단	NNG	O
을	을	JKO	O
_	_	_	O
빼	빼	VV	O
고	고	EC	O
_	_	_	O
중립적	중립적	NNG	O
이	이	VCP	O
어야	어야	EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
