## 1
## 30대, 윗집 노부부 찔러 1명 숨져
## <30대:NOH>, 윗집 노부부 찔러 <1명:NOH> 숨져
30	30	SN	B-NOH
대	대	NNB	I-NOH
,	,	SP	O
_	_	_	O
윗집	윗집	NNG	O
_	_	_	O
노부부	노부부	NNG	O
_	_	_	O
찔	찌르	VV	O
러	어	EC	O
_	_	_	O
1	1	SN	B-NOH
명	명	NNB	I-NOH
_	_	_	O
숨져	숨지+어	VV+EC	O

## 2
## 서부장은 전화로 『오늘중 양심선언 스님을 소환하고, 투숙비를 댄 것으로 알려진 규정부장도 사전영장을 신청하겠다』고 연락해왔다.
## <서:PER>부장은 전화로 『오늘중 양심선언 스님을 소환하고, 투숙비를 댄 것으로 알려진 규정부장도 사전영장을 신청하겠다』고 연락해왔다.
서	서	NNP	B-PER
부장	부장	NNG	O
은	은	JX	O
_	_	_	O
전화	전화	NNG	O
로	로	JKB	O
_	_	_	O
『	『	SS	O
오늘	오늘	NNG	O
중	중	NNB	O
_	_	_	O
양심선언	양심선언	NNG	O
_	_	_	O
스님	스님	NNG	O
을	을	JKO	O
_	_	_	O
소환하	소환하	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
투숙	투숙	NNG	O
비	비	XSN	O
를	를	JKO	O
_	_	_	O
댄	대+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
알려진	알려지+ㄴ	VV+ETM	O
_	_	_	O
규정	규정	NNG	O
부장	부장	NNG	O
도	도	JX	O
_	_	_	O
사전	사전	NNG	O
영장	영장	NNG	O
을	을	JKO	O
_	_	_	O
신청하	신청하	VV	O
겠	겠	EP	O
다	다	EF	O
』	』	SS	O
고	고	JKQ	O
_	_	_	O
연락해	연락하+여+오	VV+EC+VX	O
왔	았	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 실제로 지난 1~2월 롯데월드를 찾은 중국인 관광객들은 예년 대비 20%이상 준 것으로 알려졌다.
## 실제로 지난 <1~2월:DUR> 롯데월드를 찾은 중국인 관광객들은 예년 대비 <20%:PNT>이상 준 것으로 알려졌다.
실제로	실제로	MAG	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
1	1	SN	B-DUR
~	~	SO	I-DUR
2	2	SN	I-DUR
월	월	NNB	I-DUR
_	_	_	O
롯데월드	롯데월드	NNP	O
를	를	JKO	O
_	_	_	O
찾	찾	VV	O
은	은	ETM	O
_	_	_	O
중국인	중국인	NNG	O
_	_	_	O
관광객	관광객	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
