## 1
## 그는 “실제로 김정은이 암살을 했는지는 밝혀진 것은 아직 없습니다만 상당히 엽기적인 사건이 추가된 것”이라며 “어쨌든 참 계속해서 북한 관련해서 희안한 사건이 계속 생기니까 ‘이게 도대체 뭐야’ 염증같은 게 생긴다.
## 그는 “실제로 <김정은:PER>이 암살을 했는지는 밝혀진 것은 아직 없습니다만 상당히 엽기적인 사건이 추가된 것”이라며 “어쨌든 참 계속해서 <북한:ORG> 관련해서 희안한 사건이 계속 생기니까 ‘이게 도대체 뭐야’ 염증같은 게 생긴다.
그	그	NP	O
는	는	JX	O
_	_	_	O
“	“	SS	O
실제로	실제로	MAG	O
_	_	_	O
김정은	김정은	NNP	B-PER
이	이	JKS	O
_	_	_	O
암살	암살	NNG	O
을	을	JKO	O
_	_	_	O
했	+였	+EP	O
는지	는지	EC	O
는	는	JX	O
_	_	_	O
밝혀진	밝혀지+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
아직	아직	MAG	O
_	_	_	O
없	없	VA	O
습니다	습니다	EC	O
만	만	JX	O
_	_	_	O
상당히	상당히	MAG	O
_	_	_	O
엽기적	엽기적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
사건	사건	NNG	O
이	이	JKS	O
_	_	_	O
추가된	추가되+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이	이	VCP	O
라며	라며	EC	O
_	_	_	O
“	“	SS	O
어쨌든	어쨌든	MAG	O
_	_	_	O
참	참	NNG	O
_	_	_	O
계속해서	계속하+여서	VV+EC	O
_	_	_	O
북한	북한	NNP	B-ORG
_	_	_	O
관련해서	관련하+여서	VV+EC	O
_	_	_	O
희안한	희한하+ㄴ	VA+ETM	O
_	_	_	O
사건	사건	NNG	O
이	이	JKS	O
_	_	_	O
계속	계속	MAG	O
_	_	_	O
생기	생기	VV	O
니까	니까	EC	O
_	_	_	O
‘	‘	SS	O
이게	이것+이	NP+JKS	O
_	_	_	O
도대체	도대체	MAG	O
_	_	_	O
뭐	뭐+이	NP+VCP	O
야	야	EF	O
’	’	SS	O
_	_	_	O
염증	염증	NNG	O
같	같	VA	O
은	은	ETM	O
_	_	_	O
게	것+이	NNB+JKS	O
_	_	_	O
생긴다	생기+ㄴ다	VV+EF	O
.	.	SF	O

## 2
## 계란 평균 소매가(30개들이 특란 기준)가 지난달 중순부터 다시 오르기 시작해 5일 7509원까지 올랐다.
## 계란 평균 소매가(<30개들이:NOH> 특란 기준)가 지난달 중순부터 다시 오르기 시작해 <5일:DAT> <7509원:MNY>까지 올랐다.
계란	계란	NNG	O
_	_	_	O
평균	평균	NNG	O
_	_	_	O
소매	소매	NNG	O
가	가	JKS	O
(	(	SS	O
30	30	SN	B-NOH
개	개	NNB	I-NOH
들	들	XSN	I-NOH
이	이	JKS	I-NOH
_	_	_	O
특란	특란	NNG	O
_	_	_	O
기준	기준	NNG	O
)	)	SS	O
가	가	JKS	O
_	_	_	O
지난달	지난달	NNG	O
_	_	_	O
중순	중순	NNG	O
부터	부터	JX	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
오르	오르	VV	O
기	기	ETN	O
_	_	_	O
시작해	시작하+여	VV+EC	O
_	_	_	O
5	5	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
7509	7509	SN	B-MNY
원	원	NNB	I-MNY
까지	까지	JX	O
_	_	_	O
올	오르	VV	O
