## 1
## 2014년 처음 문을 연 세컨드비는 오프라인보다 온라인에서 인기가 많다.
## <2014년:DAT> 처음 문을 연 <세컨드비:ORG>는 오프라인보다 온라인에서 인기가 많다.
2014	2014	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
처음	처음	NNG	O
_	_	_	O
문	문	NNG	O
을	을	JKO	O
_	_	_	O
연	열+ㄴ	VV+ETM	O
_	_	_	O
세컨드	세컨드	NNG	B-ORG
비	비	XSN	I-ORG
는	는	JX	O
_	_	_	O
오프라인	오프라인	NNG	O
보다	보다	JKB	O
_	_	_	O
온라인	온라인	NNG	O
에서	에서	JKB	O
_	_	_	O
인기	인기	NNG	O
가	가	JKS	O
_	_	_	O
많	많	VA	O
다	다	EF	O
.	.	SF	O

## 2
## '예비엄마' 한혜진, 소외아동 위해 영유아용품 기부…'복 받겠어~' 출산을 앞둔 배우 한혜진이 국내 아이들을 위한 기부 활동을 펼쳤다.
## '예비엄마' <한혜진:PER>, 소외아동 위해 영유아용품 기부…'복 받겠어~' 출산을 앞둔 배우 <한혜진:PER>이 국내 아이들을 위한 기부 활동을 펼쳤다.
'	'	SS	O
예비	예비	NNG	O
엄마	엄마	NNG	O
'	'	SS	O
_	_	_	O
한혜진	한혜진	NNP	B-PER
,	,	SP	O
_	_	_	O
소외	소외	NNG	O
아동	아동	NNG	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
영	영	NNG	O
유아	유아	NNG	O
용품	용품	NNG	O
_	_	_	O
기부	기부	NNG	O
…	…	SE	O
'	'	SS	O
복	복	NNG	O
_	_	_	O
받	받	VV	O
겠	겠	EP	O
어	어	EC	O
~	~	SO	O
'	'	SS	O
_	_	_	O
출산	출산	NNG	O
을	을	JKO	O
_	_	_	O
앞둔	앞두+ㄴ	VV+ETM	O
_	_	_	O
배우	배우	NNG	O
_	_	_	O
한혜진	한혜진	NNP	B-PER
이	이	JKS	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
아이	아이	NNG	O
들	들	XSN	O
을	을	JKO	O
_	_	_	O
위한	위하+ㄴ	VV+ETM	O
_	_	_	O
기부	기부	NNG	O
_	_	_	O
활동	활동	NNG	O
을	을	JKO	O
_	_	_	O
펼	펼치	VV	O
쳤	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 75년 국제창가학회를 창립하는 등 창가학회의 국제화를 주도했다.
## <75년:DAT> <국제창가학회:ORG>를 창립하는 등 창가학회의 국제화를 주도했다.
75	75	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
국제	국제	NNG	B-ORG
창가	창가	NNG	I-ORG
학회	학회	NNG	I-ORG
를	를	JKO	O
_	_	_	O
창립하	창립하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
창가	창가	NNG	O
학회	학회	NNG	O
의	의	JKG	O
_	_	_	O
국제화	국제화	NNG	O
를	를	JKO	O
_	_	_	O
주도	주도하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 재닛 옐런 연준 의장은 2016년 마지막 연방공개시장위원회(FOMC) 회의 직후 “금리 인상은 미국 경제에 대한 자신감의 표시”라고 일갈했다.
## <재닛 옐런:PER> 연준 의장은 <2016년:DAT> 마지막 <연방공개시장위원회:ORG>(<FOMC:ORG>) 회의 직후 “금리 인상은 미국 경제에 대한 자신감의 표시”라고 일갈했다.
재닛	재닛	NNP	B-PER
_	_	_	I-PER
옐런	옐런	NNP	I-PER
_	_	_	O
연준	연준	NNG	O
_	_	_	O
의장	의장	NNG	O
은	은	JX	O
_	_	_	O
2016	2016	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
마지막	마지막	NNG	O
_	_	_	O
연방공개시장위원회	연방공개시장위원회	NNP	B-ORG
(	(	SS	O
FOMC	FOMC	SL	B-ORG
)	)	SS	O
