## 1
## 2012년 파키스탄 라호르의 한 병원에선 저질 결핵 치료제가 심한 부작용을 일으켜 환자 100명이 사망했다.
## <2012년:DAT> <파키스탄:LOC> <라호르:LOC>의 <한:NOH> 병원에선 저질 결핵 치료제가 심한 부작용을 일으켜 환자 <100명:NOH>이 사망했다.
2012	2012	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
파키스탄	파키스탄	NNP	B-LOC
_	_	_	O
라호르	라호르	NNP	B-LOC
의	의	JKG	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	O
병원	병원	NNG	O
에선	에서+ㄴ	JKB+JX	O
_	_	_	O
저질	저질	NNG	O
_	_	_	O
결핵	결핵	NNG	O
_	_	_	O
치료제	치료제	NNG	O
가	가	JKS	O
_	_	_	O
심한	심하+ㄴ	VA+ETM	O
_	_	_	O
부작용	부작용	NNG	O
을	을	JKO	O
_	_	_	O
일으켜	일으키+어	VV+EC	O
_	_	_	O
환자	환자	NNG	O
_	_	_	O
100	100	SN	B-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
사망	사망하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 키 150cm. 현역기수 중 최단신. 그러나 활약은 2m 장신을 능가한다.
## 키 <150cm:NOH>. 현역기수 중 최단신. 그러나 활약은 <2m:NOH> 장신을 능가한다.
키	키	NNG	O
_	_	_	O
150	150	SN	B-NOH
cm	cm	SL	I-NOH
.	.	SF	O
_	_	_	O
현역	현역	NNG	O
기수	기수	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
최	최	XPN	O
단신	단신	NNG	O
.	.	SF	O
_	_	_	O
그러나	그러나	MAJ	O
_	_	_	O
활약	활약	NNG	O
은	은	JX	O
_	_	_	O
2	2	SN	B-NOH
m	m	SL	I-NOH
_	_	_	O
장신	장신	NNG	O
을	을	JKO	O
_	_	_	O
능가한다	능가하+ㄴ다	VV+EF	O
.	.	SF	O

## 3
## 이어 “이 부회장의 구속을 말할 수 없는 사람은 삼성과 싸울 수도 없는 사람이고, 삼성에 이길 수도 없는 사람”이라며 더불어민주당 문재인 전 대표를 겨냥했다.
## 이어 “<이:PER> 부회장의 구속을 말할 수 없는 사람은 <삼성:ORG>과 싸울 수도 없는 사람이고, <삼성:ORG>에 이길 수도 없는 사람”이라며 <더불어민주당:ORG> <문재인:PER> 전 대표를 겨냥했다.
이어	이어	MAG	O
_	_	_	O
“	“	SS	O
이	이	MM	B-PER
_	_	_	O
부회장	부회장	NNG	O
의	의	JKG	O
_	_	_	O
구속	구속	NNG	O
을	을	JKO	O
_	_	_	O
말할	말하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
없	없	VA	O
는	는	ETM	O
_	_	_	O
사람	사람	NNG	O
은	은	JX	O
_	_	_	O
삼성	삼성	NNP	B-ORG
과	과	JKB	O
_	_	_	O
싸울	싸우+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
도	도	JX	O
_	_	_	O
없	없	VA	O
는	는	ETM	O
_	_	_	O
사람	사람	NNG	O
이	이	VCP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
삼성	삼성	NNP	B-ORG
에	에	JKB	O
_	_	_	O
이길	이기+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
도	도	JX	O
_	_	_	O
없	없	VA	O
는	는	ETM	O
_	_	_	O
사람	사람	NNG	O
”	”	SS	O
이	이	VCP	O
라며	라며	EC	O
_	_	_	O
더불	더불	VV	B-ORG
어	어	EC	I-ORG
민주당	민주당	NNP	I-ORG
_	_	_	O
문재인	문재인	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
대표	대표	NNG	O
를	를	JKO	O
_	_	_	O
겨냥	겨냥하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 4
