## 1
## [책의 향기/이 책, 이 저자]“한국은 가정교육, 핀란드는 공동체주의가 강점”
## [<책의 향기/이 책, 이 저자:POH>]“<한국:ORG>은 가정교육, <핀란드:ORG>는 공동체주의가 강점”
[	[	SS	O
책	책	NNG	B-POH
의	의	JKG	I-POH
_	_	_	I-POH
향기	향기	NNG	I-POH
/	/	SP	I-POH
이	이	MM	I-POH
_	_	_	I-POH
책	책	NNG	I-POH
,	,	SP	I-POH
_	_	_	I-POH
이	이	MM	I-POH
_	_	_	I-POH
저자	저자	NNG	I-POH
]	]	SS	O
“	“	SS	O
한국	한국	NNP	B-ORG
은	은	JX	O
_	_	_	O
가정교육	가정교육	NNG	O
,	,	SP	O
_	_	_	O
핀란드	핀란드	NNP	B-ORG
는	는	JX	O
_	_	_	O
공동체	공동체	NNG	O
주의	주의	NNG	O
가	가	JKS	O
_	_	_	O
강점	강점	NNG	O
”	”	SS	O

## 2
## 김씨는 세 개의 아르바이트에 매달렸다.
## <김:PER>씨는 <세 개:NOH>의 아르바이트에 매달렸다.
김	김	NNP	B-PER
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
세	세	MM	B-NOH
_	_	_	I-NOH
개	개	NNB	I-NOH
의	의	JKG	O
_	_	_	O
아르바이트	아르바이트	NNG	O
에	에	JKB	O
_	_	_	O
매달	매달리	VV	O
렸	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 최종예선 A조 3위에 머물러 있는 대표팀은 우즈베키스탄과의 경기에서 질 경우 월드컵 본선 직행(각조 1, 2위)을 장담할 수 없게 된다.
## 최종예선 <A조:ORG> <3위:NOH>에 머물러 있는 대표팀은 <우즈베키스탄과:ORG>의 경기에서 질 경우 <월드컵:POH> 본선 직행(각조 <1:NOH>, <2위:NOH>)을 장담할 수 없게 된다.
최종	최종	NNG	O
예선	예선	NNG	O
_	_	_	O
A	A	SL	B-ORG
조	조	NNG	I-ORG
_	_	_	O
3	3	SN	B-NOH
위	위	NNB	I-NOH
에	에	JKB	O
_	_	_	O
머물	머무르	VV	O
러	어	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
대표	대표	NNG	O
팀	팀	NNG	O
은	은	JX	O
_	_	_	O
우즈베키스탄	우즈베키스탄	NNP	B-ORG
과	과	JKB	I-ORG
의	의	JKG	O
_	_	_	O
경기	경기	NNG	O
에서	에서	JKB	O
_	_	_	O
질	지+ㄹ	VV+ETM	O
_	_	_	O
경우	경우	NNG	O
_	_	_	O
월드컵	월드컵	NNG	B-POH
_	_	_	O
본선	본선	NNG	O
_	_	_	O
직행	직행	NNG	O
(	(	SS	O
각	각	MM	O
조	조	NNG	O
_	_	_	O
1	1	SN	B-NOH
,	,	SP	O
_	_	_	O
2	2	SN	B-NOH
위	위	NNB	I-NOH
)	)	SS	O
을	을	JKO	O
_	_	_	O
장담할	장담하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
없	없	VA	O
게	게	EC	O
_	_	_	O
된다	되+ㄴ다	VV+EF	O
.	.	SF	O

## 4
## KIA가 윤석민(29)을 마무리로 쓸 가능성이 높아 보인다.
## <KIA:ORG>가 <윤석민:PER>(<29:NOH>)을 마무리로 쓸 가능성이 높아 보인다.
KIA	KIA	SL	B-ORG
가	가	JKS	O
_	_	_	O
윤석민	윤석민	NNP	B-PER
(	(	SS	O
29	29	SN	B-NOH
)	)	SS	O
을	을	JKO	O
_	_	_	O
마무리	마무리	NNG	O
로	로	JKB	O
_	_	_	O
쓸	쓰+ㄹ	VV+ETM	O
_	_	_	O
가능성	가능성	NNG	O
이	이	JKS	O
_	_	_	O
높	높	VA	O
아	아	EC	O
_	_	_	O
보인다	보이+ㄴ다	VV+EF	O
.	.	SF	O

## 5
## 이번에도 120% 성공을 예감한다”고 자신했다.
## 이번에도 <120%:PNT> 성공을 예감한다”고 자신했다.
이번	이번	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
120	120	SN	B-PNT
%	%	SW	I-PNT
_	_	_	O
성공	성공	NNG	O
을	을	JKO	O
_	_	_	O
예감한다	예감하+ㄴ다	VV+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
자신	자신하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## ‘현재의 나’를 연기한 변요한 역시 “(김윤석) 선배님과 같이 교류하면서 부담감을 놓게 되는 순간들이 있었다”고 감사를 전했다.
## ‘현재의 나’를 연기한 <변요한:PER> 역시 “(<김윤석:PER>) 선배님과 같이 교류하면서 부담감을 놓게 되는 순간들이 있었다”고 감사를 전했다.
‘	‘	SS	O
현재	현재	NNG	O
의	의	JKG	O
_	_	_	O
나	나	JC	O
’	’	SS	O
를	를	JKO	O
_	_	_	O
연기한	연기하+ㄴ	VV+ETM	O
_	_	_	O
변요한	변요한	NNP	B-PER
_	_	_	O
역시	역시	MAG	O
_	_	_	O
“	“	SS	O
(	(	SS	O
김윤석	김윤석	NNP	B-PER
)	)	SS	O
_	_	_	O
선배	선배	NNG	O
님	님	XSN	O
과	과	JKB	O
_	_	_	O
같이	같이	MAG	O
_	_	_	O
교류하	교류하	VV	O
면서	면서	EC	O
_	_	_	O
부담감	부담감	NNG	O
을	을	JKO	O
_	_	_	O
놓	놓	VV	O
게	게	EC	O
_	_	_	O
되	되	VV	O
는	는	ETM	O
_	_	_	O
순간	순간	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
었	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
감사	감사	NNG	O
를	를	JKO	O
_	_	_	O
전	전하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 경남도청 소유의 땅 한 평, 건물 한 채 안 팔고 오직 내부 개혁만으로 해냈어요.”
## <경남도청:ORG> 소유의 땅 한 평, 건물 한 채 안 팔고 오직 내부 개혁만으로 해냈어요.”
경남	경남	NNP	B-ORG
도청	도청	NNG	I-ORG
_	_	_	O
소유	소유	NNG	O
의	의	JKG	O
_	_	_	O
땅	땅	NNG	O
_	_	_	O
한	한	MM	O
_	_	_	O
평	평	NNB	O
,	,	SP	O
_	_	_	O
건물	건물	NNG	O
_	_	_	O
한	한	MM	O
_	_	_	O
채	채	NNB	O
_	_	_	O
안	안	MAG	O
_	_	_	O
팔	팔	VV	O
고	고	EC	O
_	_	_	O
오직	오직	MAG	O
_	_	_	O
내부	내부	NNG	O
_	_	_	O
개혁	개혁	NNG	O
만	만	JX	O
으로	으로	JKB	O
_	_	_	O
해냈	해내+었	VV+EP	O
어요	어요	EF	O
.	.	SF	O
”	”	SS	O

## 8
