## 1
## 1월(–18.8%)보다 감소세가 주춤했지만 3개월 연속 두 자리 수 감소율을 기록했다.
## <1월:DAT>(<–18.8%:PNT>)보다 감소세가 주춤했지만 <3개월:DUR> 연속 <두 자리:NOH> 수 감소율을 기록했다.
1	1	SN	B-DAT
월	월	NNB	I-DAT
(	(	SS	O
–	–	SF	B-PNT
18.8	18.8	SN	I-PNT
%	%	SW	I-PNT
)	)	SS	O
보다	보다	JKB	O
_	_	_	O
감소세	감소세	NNG	O
가	가	JKS	O
_	_	_	O
주춤	주춤하	VV	O
했	였	EP	O
지만	지만	EC	O
_	_	_	O
3	3	SN	B-DUR
개월	개월	NNB	I-DUR
_	_	_	O
연속	연속	NNG	O
_	_	_	O
두	두	MM	B-NOH
_	_	_	I-NOH
자리	자리	NNG	I-NOH
_	_	_	O
수	수	NNG	O
_	_	_	O
감소율	감소율	NNG	O
을	을	JKO	O
_	_	_	O
기록	기록하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 5∼6월에 꽃이 핀다.
## <5:NOH>∼<6월:NOH>에 꽃이 핀다.
5	5	SN	B-NOH
∼	∼	SO	O
6	6	SN	B-NOH
월	월	NNB	I-NOH
에	에	JKB	O
_	_	_	O
꽃	꽃	NNG	O
이	이	JKS	O
_	_	_	O
핀다	피+ㄴ다	VV+EF	O
.	.	SF	O

## 3
## 28일 투자은행(IB) 업계에 따르면 박 회장이 금호산업 인수자금을 마련하기 위해 시간외 대량매매(블록딜)로 내놓은 금호산업과 금호타이어 지분의 절반가량이 팔렸다.
## <28일:DAT> <투자은행:ORG>(<IB:ORG>) 업계에 따르면 <박:PER> 회장이 <금호산업:ORG> 인수자금을 마련하기 위해 시간외 대량매매(<블록딜:POH>)로 내놓은 <금호산업:ORG>과 <금호타이어:ORG> 지분의 절반가량이 팔렸다.
28	28	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
투자	투자	NNG	B-ORG
은행	은행	NNG	I-ORG
(	(	SS	O
IB	IB	SL	B-ORG
)	)	SS	O
_	_	_	O
업계	업계	NNG	O
에	에	JKB	O
_	_	_	O
따르	따르	VV	O
면	면	EC	O
_	_	_	O
박	박	NNP	B-PER
_	_	_	O
회장	회장	NNG	O
이	이	JKS	O
_	_	_	O
금호산업	금호산업	NNP	B-ORG
_	_	_	O
인수	인수	NNG	O
자금	자금	NNG	O
을	을	JKO	O
_	_	_	O
마련하	마련하	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
시간	시간	NNG	O
외	외	NNB	O
_	_	_	O
대량	대량	NNG	O
매매	매매	NNG	O
(	(	SS	O
블록	블록	NNG	B-POH
딜	딜	NNG	I-POH
)	)	SS	O
로	로	JKB	O
_	_	_	O
내놓	내놓	VV	O
은	은	ETM	O
_	_	_	O
금호산업	금호산업	NNP	B-ORG
과	과	JC	O
_	_	_	O
금호타이어	금호타이어	NNP	B-ORG
_	_	_	O
지분	지분	NNG	O
의	의	JKG	O
_	_	_	O
절반	절반	NNG	O
가량	가량	XSN	O
이	이	JKS	O
_	_	_	O
팔	팔리	VV	O
렸	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 하지만 양측은 “친한 사이일 뿐, 열애는 아니다”고 부인했다.
## 하지만 <양:NOH>측은 “친한 사이일 뿐, 열애는 아니다”고 부인했다.
하지만	하지만	MAJ	O
_	_	_	O
양측	양측	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
친한	친하+ㄴ	VA+ETM	O
_	_	_	O
사이	사이	NNG	O
일	이+ㄹ	VCP+ETM	O
_	_	_	O
뿐	뿐	NNB	O
,	,	SP	O
_	_	_	O
열애	열애	NNG	O
는	는	JX	O
_	_	_	O
아니	아니	VCN	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
부인	부인하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 러셀 크로 역시 이전 해외 명사들과 마찬가지로 출연을 자청했다는 후문이다.
## <러셀 크로:PER> 역시 이전 해외 명사들과 마찬가지로 출연을 자청했다는 후문이다.
러셀	러셀	NNP	B-PER
_	_	_	I-PER
크로	크로	NNP	I-PER
_	_	_	O
역시	역시	MAG	O
_	_	_	O
이전	이전	NNG	O
_	_	_	O
해외	해외	NNG	O
_	_	_	O
명사	명사	NNG	O
들	들	XSN	O
과	과	JKB	O
_	_	_	O
마찬가지	마찬가지	NNG	O
로	로	JKB	O
_	_	_	O
출연	출연	NNG	O
을	을	JKO	O
_	_	_	O
자청	자청하	VV	O
했	었	EP	O
다는	다는	ETM	O
_	_	_	O
후문	후문	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 6
## 23일 대구 달서구 보건소에서 한 여성이 금연 상담을 받고 있다.
## <23일:DAT> <대구:LOC> <달서구 보건소:LOC>에서 한 여성이 금연 상담을 받고 있다.
23	23	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
대구	대구	NNP	B-LOC
_	_	_	O
달서구	달서구	NNP	B-LOC
_	_	_	I-LOC
보건소	보건소	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
한	한	MM	O
_	_	_	O
여성	여성	NNG	O
이	이	JKS	O
_	_	_	O
금연	금연	NNG	O
_	_	_	O
상담	상담	NNG	O
을	을	JKO	O
_	_	_	O
받	받	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 7
## 또한 경북 영덕 차유어촌체험마을로 출발한 90명의 학생은 버스를 타고 영덕 삼사해상공원에 도착해 어촌박물관을 관람하며 각종 바다
## 또한 <경북:LOC> <영덕 차유어촌체험마을:NOH>로 출발한 <90명:NOH>의 학생은 버스를 타고 <영덕 삼사해상공원:LOC>에 도착해 어촌박물관을 관람하며 각종 바다
또한	또한	MAG	O
_	_	_	O
경북	경북	NNP	B-LOC
_	_	_	O
영덕	영덕	NNP	B-NOH
_	_	_	I-NOH
차유	차유	NNG	I-NOH
어촌	어촌	NNG	I-NOH
체험	체험	NNG	I-NOH
마을	마을	NNG	I-NOH
로	로	JKB	O
_	_	_	O
출발한	출발하+ㄴ	VV+ETM	O
_	_	_	O
90	90	SN	B-NOH
명	명	NNB	I-NOH
의	의	JKG	O
_	_	_	O
학생	학생	NNG	O
은	은	JX	O
_	_	_	O
버스	버스	NNG	O
를	를	JKO	O
_	_	_	O
타	타	VV	O
고	고	EC	O
_	_	_	O
영덕	영덕	NNP	B-LOC
_	_	_	I-LOC
삼사	삼사	NNP	I-LOC
해상공원	해상공원	NNG	I-LOC
에	에	JKB	O
_	_	_	O
도착해	도착하+여	VV+EC	O
_	_	_	O
어촌	어촌	NNG	O
박물관	박물관	NNG	O
을	을	JKO	O
_	_	_	O
관람하	관람하	VV	O
며	며	EC	O
_	_	_	O
각종	각종	NNG	O
_	_	_	O
바다	바다	NNG	O

## 8
## 마마무 문별-솔라, ‘슈가맨’ 출연 인증샷 “많이 아쉬운 무대였지만 소중한 경험”걸그룹 마마무 문별과 솔라가 ‘슈가맨’ 출연 소감을 전했다.
## <마마무:ORG> <문별:PER>-<솔라:PER>, ‘<슈가맨:POH>’ 출연 인증샷 “많이 아쉬운 무대였지만 소중한 경험”걸그룹 <마마무:ORG> <문별:PER>과 <솔라:PER>가 ‘<슈가맨:POH>’ 출연 소감을 전했다.
마마	마마	NNG	B-ORG
무	무	XPN	I-ORG
_	_	_	O
문	문	NNG	B-PER
별	별	NNG	I-PER
-	-	SO	O
솔라	솔라	NNP	B-PER
,	,	SP	O
_	_	_	O
‘	‘	SS	O
슈가맨	슈가맨	NNP	B-POH
’	’	SS	O
_	_	_	O
출연	출연	NNG	O
_	_	_	O
인증	인증	NNG	O
샷	샷	NNG	O
_	_	_	O
“	“	SS	O
많이	많이	MAG	O
_	_	_	O
아쉬	아쉽	VA	O
운	ㄴ	ETM	O
_	_	_	O
무대	무대+이	NNG+VCP	O
였	었	EP	O
지만	지만	EC	O
_	_	_	O
소중한	소중하+ㄴ	VA+ETM	O
_	_	_	O
경험	경험	NNG	O
”	”	SS	O
걸그룹	걸그룹	NNG	O
_	_	_	O
마마	마마	NNG	B-ORG
무	무	XPN	I-ORG
_	_	_	O
문	문	NNG	B-PER
별	별	NNG	I-PER
과	과	JC	O
_	_	_	O
솔라	솔라	NNP	B-PER
가	가	JKS	O
_	_	_	O
‘	‘	SS	O
슈가맨	슈가맨	NNP	B-POH
’	’	SS	O
_	_	_	O
출연	출연	NNG	O
_	_	_	O
소감	소감	NNG	O
을	을	JKO	O
_	_	_	O
전	전하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 걸그룹 마마무의 문별과 솔라는 25일 공식 트위터에 “‘슈가맨’ 본방사수 하셨나요? 가수 제이 선배님의 ‘어제처럼’, 용콩별콩 둘이서 함께 꾸민 무대. 많이 아쉬운 무대였지만 소중한 경험이었습니다”라는 글과 함께 사진 한 장을 게재했다.
## 걸그룹 <마마무:ORG>의 <문별:PER>과 <솔라:PER>는 <25일:DAT> 공식 <트위터:POH>에 “‘<슈가맨:POH>’ 본방사수 하셨나요? 가수 <제이:PER> 선배님의 ‘<어제처럼:POH>’, 용콩별콩 둘이서 함께 꾸민 무대. 많이 아쉬운 무대였지만 소중한 경험이었습니다”라는 글과 함께 사진 한 장을 게재했다.
걸그룹	걸그룹	NNG	O
_	_	_	O
마마	마마	NNG	B-ORG
무의	무의	NNG	O
_	_	_	O
문	문	NNG	B-PER
별	별	NNG	I-PER
과	과	JC	O
_	_	_	O
솔라	솔라	NNP	B-PER
는	는	JX	O
_	_	_	O
25	25	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
공식	공식	NNG	O
_	_	_	O
트위터	트위터	NNP	B-POH
에	에	JKB	O
_	_	_	O
“	“	SS	O
‘	‘	SS	O
슈가맨	슈가맨	NNP	B-POH
’	’	SS	O
_	_	_	O
본방	본방	NNG	O
사수	사수	NNG	O
_	_	_	O
하	하+시	VV+EP	O
셨	었	EP	O
나	나	EC	O
요	요	JX	O
?	?	SF	O
_	_	_	O
가수	가수	NNG	O
_	_	_	O
제	제	XPN	B-PER
이	이	NR	I-PER
_	_	_	O
선배	선배	NNG	O
님	님	XSN	O
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
어제	어제	NNG	B-POH
처럼	처럼	JKB	I-POH
’	’	SS	O
,	,	SP	O
_	_	_	O
