## 1
## 20여년전부터 샌프란시스코 교육국에서 일해온 김옥순 박사와 이 지역 한국교포 학부모들이 하나로 뜻을모은 결과며, 한국 교포들의 위상을 한층 높였다는 평가를 받은 일이다.
## <20여년:DUR>전부터 <샌프란시스코 교육국:ORG>에서 일해온 <김옥순:PER> 박사와 이 지역 <한국:ORG>교포 학부모들이 하나로 뜻을모은 결과며, <한국:ORG> 교포들의 위상을 한층 높였다는 평가를 받은 일이다.
20	20	SN	B-DUR
여	여	XSN	I-DUR
년	년	NNB	I-DUR
전	전	NNG	O
부터	부터	JX	O
_	_	_	O
샌프란시스코	샌프란시스코	NNP	B-ORG
_	_	_	I-ORG
교육	교육	NNG	I-ORG
국	국	XSN	I-ORG
에서	에서	JKB	O
_	_	_	O
일해	일하+여	VV+EC	O
온	오+ㄴ	VX+ETM	O
_	_	_	O
김옥순	김옥순	NNP	B-PER
_	_	_	O
박사	박사	NNG	O
와	와	JC	O
_	_	_	O
이	이	MM	O
_	_	_	O
지역	지역	NNG	O
_	_	_	O
한국	한국	NNP	B-ORG
교포	교포	NNG	O
_	_	_	O
학부모	학부모	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
하나	하나	NR	O
로	로	JKB	O
_	_	_	O
뜻	뜻	NNG	O
을	을	NNG	O
모은	모으+ㄴ	VV+ETM	O
_	_	_	O
결과	결과+이	NNG+VCP	O
며	며	EC	O
,	,	SP	O
_	_	_	O
한국	한국	NNP	B-ORG
_	_	_	O
교포	교포	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
위상	위상	NNG	O
을	을	JKO	O
_	_	_	O
한층	한층	MAG	O
_	_	_	O
높	높이	VV	O
였	었	EP	O
다는	다는	ETM	O
_	_	_	O
평가	평가	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
은	은	ETM	O
_	_	_	O
일	일	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 2
## 면세점 품은 신세계百 본점, 13일 오픈
## 면세점 품은 <신세계百:ORG> 본점, <13일:DAT> 오픈
면세점	면세점	NNG	O
_	_	_	O
품	품	VV	O
은	은	ETM	O
_	_	_	O
신세계	신세계	NNP	B-ORG
百	百	SH	I-ORG
_	_	_	O
본점	본점	NNG	O
,	,	SP	O
_	_	_	O
13	13	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오픈	오픈	NNG	O

## 3
## 슈틸리케 감독도 강한 체력을 바탕으로 한 ‘점유율 축구’를 추구하기는 마찬가지다.
## <슈틸리케:PER> 감독도 강한 체력을 바탕으로 한 ‘점유율 축구’를 추구하기는 마찬가지다.
슈틸리케	슈틸리케	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
도	도	JX	O
_	_	_	O
강한	강하+ㄴ	VA+ETM	O
_	_	_	O
체력	체력	NNG	O
을	을	JKO	O
_	_	_	O
바탕	바탕	NNG	O
으로	으로	JKB	O
_	_	_	O
한	하+ㄴ	VV+ETM	O
_	_	_	O
‘	‘	SS	O
점유율	점유율	NNG	O
_	_	_	O
축구	축구	NNG	O
’	’	SS	O
를	를	JKO	O
_	_	_	O
추구하	추구하	VV	O
기	기	ETN	O
는	는	JX	O
_	_	_	O
마찬가지	마찬가지+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 4
## 3-3이던 6회 초 무사 1·2루에서 좌투수 박정진의 직구를 받아쳐 가운데 담장을 훌쩍 넘겼다.
## <3-3:NOH>이던 <6회:NOH> 초 무사 <1:NOH>·<2루:NOH>에서 좌투수 <박정진:PER>의 직구를 받아쳐 가운데 담장을 훌쩍 넘겼다.
3	3	SN	B-NOH
-	-	SO	I-NOH
3	3	SN	I-NOH
이	이	VCP	O
던	던	ETM	O
_	_	_	O
6	6	SN	B-NOH
회	회	NNB	I-NOH
_	_	_	O
초	초	NNB	O
_	_	_	O
무사	무사	NNG	O
_	_	_	O
1	1	SN	B-NOH
·	·	SP	O
2	2	SN	B-NOH
루	루	NNG	I-NOH
에서	에서	JKB	O
_	_	_	O
좌	좌	NNG	O
투수	투수	NNG	O
_	_	_	O
박정진	박정진	NNP	B-PER
의	의	JKG	O
_	_	_	O
직구	직구	NNG	O
를	를	JKO	O
_	_	_	O
받아쳐	받아치+어	VV+EC	O
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
담장	담장	NNG	O
을	을	JKO	O
_	_	_	O
훌쩍	훌쩍	MAG	O
_	_	_	O
넘	넘기	VV	O
겼	었	EP	O
