## 1
## 200m 동남쪽에 부인인 암나무도 있었으나 안타깝게도 아파트를 지으면서 잘려나갔다고 한다.
## <200m:NOH> 동남쪽에 부인인 암나무도 있었으나 안타깝게도 아파트를 지으면서 잘려나갔다고 한다.
200	200	SN	B-NOH
m	m	SL	I-NOH
_	_	_	O
동남쪽	동남쪽	NNG	O
에	에	JKB	O
_	_	_	O
부인	부인	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
암나무	암나무	NNG	O
도	도	JX	O
_	_	_	O
있	있	VA	O
었	었	EP	O
으나	으나	EC	O
_	_	_	O
안타깝	안타깝	VA	O
게	게	EC	O
도	도	JX	O
_	_	_	O
아파트	아파트	NNG	O
를	를	JKO	O
_	_	_	O
지	짓	VV	O
으면서	으면서	EC	O
_	_	_	O
잘려	잘리+어	VV+EC	O
나	나가	VX	O
갔	았	EP	O
다고	다고	EC	O
_	_	_	O
한다	하+ㄴ다	VV+EF	O
.	.	SF	O

## 2
## 자타공인 KBS ‘간판 아나운서’로 평가받고 있어서였다.
## 자타공인 <KBS:ORG> ‘간판 아나운서’로 평가받고 있어서였다.
자타	자타	NNG	O
공인	공인	NNG	O
_	_	_	O
KBS	KBS	SL	B-ORG
_	_	_	O
‘	‘	SS	O
간판	간판	NNG	O
_	_	_	O
아나운서	아나운서	NNG	O
’	’	SS	O
로	로	JKB	O
_	_	_	O
평가	평가	NNG	O
받	받	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
어서	어서+이	EC+VCP	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 택시 김새롬, 이찬오 셰프와 달달 애정표현…이영자 “어디서 19금이야” 버럭‘택시’에 출연한 김새롬, 이찬오 부부가 달달한 애정표현으로 눈길을 사로잡았다.
## <택시:POH> <김새롬:PER>, <이찬오:PER> 셰프와 달달 애정표현…<이영자:PER> “어디서 <19금:NOH>이야” 버럭‘<택시:POH>’에 출연한 <김새롬:PER>, <이찬오:PER> 부부가 달달한 애정표현으로 눈길을 사로잡았다.
택시	택시	NNG	B-POH
_	_	_	O
