## 1
## 한편 대한민국 벤처를 대표하는 인물로는 이민화 창조경제연구회 이사장, 김범수 카카오 의장, 이해진 네이버 의장(각 6명) 등이 뽑혔다.
## 한편 <대한민국:ORG> 벤처를 대표하는 인물로는 <이민화:PER> <창조경제연구회:ORG> 이사장, <김범수:PER> <카카오:ORG> 의장, <이해진:PER> <네이버:ORG> 의장(각 <6명:NOH>) 등이 뽑혔다.
한편	한편	MAG	O
_	_	_	O
대한민국	대한민국	NNP	B-ORG
_	_	_	O
벤처	벤처	NNG	O
를	를	JKO	O
_	_	_	O
대표하	대표하	VV	O
는	는	ETM	O
_	_	_	O
인물	인물	NNG	O
로	로	JKB	O
는	는	JX	O
_	_	_	O
이민화	이민화	NNP	B-PER
_	_	_	O
창조	창조	NNG	B-ORG
경제	경제	NNG	I-ORG
연구회	연구회	NNG	I-ORG
_	_	_	O
이사장	이사장	NNG	O
,	,	SP	O
_	_	_	O
김범수	김범수	NNP	B-PER
_	_	_	O
카카오	카카오	NNP	B-ORG
_	_	_	O
의장	의장	NNG	O
,	,	SP	O
_	_	_	O
이해진	이해진	NNP	B-PER
_	_	_	O
네이버	네이버	NNP	B-ORG
_	_	_	O
의장	의장	NNG	O
(	(	SS	O
각	각	MM	O
_	_	_	O
6	6	SN	B-NOH
명	명	NNB	I-NOH
)	)	SS	O
_	_	_	O
등	등	NNB	O
이	이	JKS	O
_	_	_	O
뽑	뽑히	VV	O
혔	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 글=최은경·김태윤 기자 chin1chuk@joongang.co.kr사진=오상민 기자김강석 블루홀 대표, 김기석 더불어플랫폼 대표김대연 윈스 대표, 김상철 한글과컴퓨터 회장김성혁 리니어허브 대표, 김영달 아이디스 대표김일호 오콘 대표, 김재천 코스맥스 사장남민우 다산네트웍스 대표, 박상준 엑시콘 대표신혜성 와디즈 대표, 양윤선 메디포스트 대표양인찬 에셋플러스자산운용 대표이기성 지스마트글로벌 대표, 이기원 네오위즈 대표이상근 유비쿼스 대표, 이상산·이진수 핸디소프트 공동대표이상헌 MDS테크놀로지 대표, 이선진 엔키아 대표이형우 마이다스아이티 대표, 전윤호 SK플래닛 기술책임자정재웅 아토리서치 대표, 정 준 쏠리드 대표조형섭 램스웨이 대표, 최종일 아이코닉스 대표최창호 하나마이크론 대표, 하영재 동방데이타테크놀러지 대표한경택 넥슨 최고재무책임자(CFO)황을문 서린바이오사이언스 대표, 황철주 주성엔지니어링 대표
## 글=<최은경:PER>·<김태윤:PER> 기자 <chin1chuk@joongang.co.kr:POH>사진=<오상민:PER> 기자<김강석:PER> <블루홀:ORG> 대표, <김기석:PER> <더불어플랫폼:ORG> 대표<김대연:PER> <윈스:ORG> 대표, <김상철:PER> <한글과컴퓨터:ORG> 회장<김성혁:PER> <리니어허브:ORG> 대표, <김영달:PER> <아이디스:ORG> 대표<김일호:PER> <오콘:ORG> 대표, <김재천:PER> <코스맥스:ORG> 사장<남민우:PER> <다산네트웍스:ORG> 대표, <박상준:PER> <엑시콘:ORG> 대표<신혜성:PER> <와디즈:ORG> 대표, <양윤선:PER> <메디포스트:ORG> 대표<양인찬:PER> <에셋플러스자산운용:ORG> 대표<이기성:PER> <지스마트글로벌:ORG> 대표, <이기원:PER> <네오위즈:ORG> 대표<이상근:PER> <유비쿼스:ORG> 대표, <이상산:PER>·<이진수:PER> <핸디소프트:ORG> 공동대표<이상헌:PER> <MDS테크놀로지:ORG> 대표, <이선진:PER> <엔키아:ORG> 대표<이형우:PER> <마이다스아이티:ORG> 대표, <전윤호:PER> <SK플래닛:ORG> 기술책임자<정재웅:PER> <아토리서치:ORG> 대표, <정 준:PER> <쏠리드:ORG> 대표<조형섭:PER> <램스웨이:ORG> 대표, <최종일:PER> <아이코닉스:ORG> 대표<최창호:PER> <하나마이크론:ORG> 대표, <하영재:PER> <동방데이타테크놀러지:ORG> 대표<한경택:PER> <넥슨:ORG> 최고재무책임자(CFO)<황을문:PER> <서린바이오사이언스:ORG> 대표, <황철주:PER> <주성엔지니어링:ORG> 대표
글	글	NNG	O
=	=	SW	O
최은경	최은경	NNP	B-PER
·	·	SP	O
김태윤	김태윤	NNP	B-PER
_	_	_	O
기자	기자	NNG	O
_	_	_	O
chin	chin	SL	B-POH
1	1	SN	I-POH
chuk	chuk	SL	I-POH
@	@	SW	I-POH
joongang	joongang	SL	I-POH
.	.	SF	I-POH
co	co	SL	I-POH
.	.	SF	I-POH
kr	kr	SL	I-POH
사진	사진	NNG	O
=	=	SW	O
오상민	오상민	NNP	B-PER
_	_	_	O
기자	기자	NNG	O
김강석	김강석	NNP	B-PER
_	_	_	O
블루	블루	NNG	B-ORG
홀	홀	NNG	I-ORG
_	_	_	O
대표	대표	NNG	O
,	,	SP	O
_	_	_	O
김기석	김기석	NNP	B-PER
_	_	_	O
더불	더불	VV	B-ORG
어	어	EC	I-ORG
플랫폼	플랫폼	NNG	I-ORG
_	_	_	O
대표	대표	NNG	O
김대연	김대연	NNP	B-PER
_	_	_	O
윈스	윈스	NNG	B-ORG
_	_	_	O
대표	대표	NNG	O
,	,	SP	O
_	_	_	O
김상철	김상철	NNP	B-PER
_	_	_	O
한글과컴퓨터	한글과컴퓨터	NNP	B-ORG
_	_	_	O
회장	회장	NNG	O
김성혁	김성혁	NNP	B-PER
_	_	_	O
리니어	리니어	NNG	B-ORG
허브	허브	NNG	I-ORG
_	_	_	O
대표	대표	NNG	O
,	,	SP	O
_	_	_	O
김영달	김영달	NNP	B-PER
_	_	_	O
아이	아이	NNG	B-ORG
디스	디스	NNG	I-ORG
_	_	_	O
대표	대표	NNG	O
김일호	김일호	NNP	B-PER
_	_	_	O
오콘	오콘	NNP	B-ORG
_	_	_	O
대표	대표	NNG	O
,	,	SP	O
_	_	_	O
김재천	김재천	NNP	B-PER
_	_	_	O
코스맥스	코스맥스	NNP	B-ORG
_	_	_	O
사장	사장	NNG	O
남민우	남민우	NNP	B-PER
_	_	_	O
다산네트웍스	다산네트웍스	NNP	B-ORG
_	_	_	O
대표	대표	NNG	O
,	,	SP	O
_	_	_	O
박상준	박상준	NNP	B-PER
_	_	_	O
