## 1
## 특히 김병현은 4회말에 무기력하게 6실점하면서
## 특히 <김병현:PER>은 <4회:NOH>말에 무기력하게 <6실점:NOH>하면서
특히	특히	MAG	O
_	_	_	O
김병현	김병현	NNP	B-PER
은	은	JX	O
_	_	_	O
4	4	SN	B-NOH
회	회	NNB	I-NOH
말	말	NNB	O
에	에	JKB	O
_	_	_	O
무기력하	무기력하	VA	O
게	게	EC	O
_	_	_	O
6	6	SN	B-NOH
실점하	실점하	VV	O
면서	면서	EC	O

## 2
## 빅비가 2루 도루를 시도하다 아웃됐고
## <빅비:PER>가 <2루:NOH> 도루를 시도하다 아웃됐고
빅	빅	NNG	B-PER
비	비	NNG	I-PER
가	가	JKS	O
_	_	_	O
2	2	SN	B-NOH
루	루	NNG	I-NOH
_	_	_	O
도루	도루	NNG	O
를	를	JKO	O
_	_	_	O
시도하	시도하	VV	O
다	다	EC	O
_	_	_	O
아웃	아웃+되	NNG+XSV	O
됐	었	EP	O
고	고	JKQ	O

## 3
## 서호프와 파사노에게 연속 안타를 내주며
## <서호프:PER>와 <파사노:PER>에게 연속 안타를 내주며
서호프	서호프	NNP	B-PER
와	와	JC	O
_	_	_	O
파	파	NNG	B-PER
사노	사노	NNG	I-PER
에게	에게	JKB	O
_	_	_	O
연속	연속	NNG	O
_	_	_	O
안타	안타	NNG	O
를	를	JKO	O
_	_	_	O
내주	내주	VV	O
며	며	EC	O

## 4
## 우리금융그룹은 19일 지난주부터 네덜란드 프로축구 에인트호벤의 미드필더 박지성과 미국 프로야구 텍사스 레인저스의 투수 박찬호를 모델로 기용, 공중파 텔레비전을 통해 광고를 재개했다고 밝혔다 .
## <우리금융그룹:ORG>은 <19일:DAT> 지난주부터 <네덜란드:LOC> 프로축구 <에인트호벤:ORG>의 미드필더 <박지성:PER>과 <미국:LOC> 프로야구 <텍사스 레인저스:ORG>의 투수 <박찬호:PER>를 모델로 기용, 공중파 텔레비전을 통해 광고를 재개했다고 밝혔다 .
우리금융	우리금융	NNP	B-ORG
그룹	그룹	NNG	I-ORG
은	은	JX	O
_	_	_	O
19	19	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
지난주	지난주	NNG	O
부터	부터	JX	O
_	_	_	O
네덜란드	네덜란드	NNP	B-LOC
_	_	_	O
프로	프로	NNG	O
축구	축구	NNG	O
_	_	_	O
에인트호벤	에인트호벤	NNP	B-ORG
의	의	JKG	O
_	_	_	O
미드필더	미드필더	NNG	O
_	_	_	O
박지성	박지성	NNP	B-PER
과	과	JC	O
_	_	_	O
미국	미국	NNP	B-LOC
_	_	_	O
프로	프로	NNG	O
야구	야구	NNG	O
_	_	_	O
텍사스	텍사스	NNP	B-ORG
_	_	_	I-ORG
레인저스	레인저스	NNP	I-ORG
의	의	JKG	O
_	_	_	O
투수	투수	NNG	O
_	_	_	O
박찬호	박찬호	NNP	B-PER
를	를	JKO	O
_	_	_	O
모델	모델	NNG	O
로	로	JKB	O
_	_	_	O
기용	기용	NNG	O
,	,	SP	O
_	_	_	O
공중	공중	NNG	O
파	파	XSN	O
_	_	_	O
텔레비전	텔레비전	NNG	O
을	을	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
광고	광고	NNG	O
를	를	JKO	O
_	_	_	O
재개	재개하	VV	O
했	였	EP	O
다고	다고	EC	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 5
## 새미 소사(36.볼티모어 오리올스)가 은퇴한 '홈런왕' 마크 맥과이어(전 세이트루이스 카디널스)와 개인통산 홈런 타이를 이뤘다 .
## <새미 소사:PER>(<36:NOH>.<볼티모어 오리올스:ORG>)가 은퇴한 '홈런왕' <마크 맥과이어:PER>(전 <세이트루이스 카디널스:ORG>)와 개인통산 홈런 타이를 이뤘다 .
새미	새미	NNP	B-PER
_	_	_	I-PER
소사	소사	NNG	I-PER
(	(	SS	O
36	36	SN	B-NOH
.	.	SF	O
볼티모어	볼티모어	NNP	B-ORG
_	_	_	I-ORG
오리올스	오리올스	NNP	I-ORG
)	)	SS	O
가	가	JKS	O
_	_	_	O
은퇴한	은퇴하+ㄴ	VV+ETM	O
_	_	_	O
'	'	SS	O
홈런	홈런	NNG	O
왕	왕	XSN	O
'	'	SS	O
_	_	_	O
마크	마크	NNP	B-PER
_	_	_	I-PER
맥과이어	맥과이어	NNP	I-PER
(	(	SS	O
전	전	NNP	O
_	_	_	O
세이트	세이트	NNP	B-ORG
루이스	루이스	NNP	I-ORG
_	_	_	I-ORG
카디널스	카디널스	NNP	I-ORG
)	)	SS	O
와	와	JKB	O
_	_	_	O
개인	개인	NNG	O
통산	통산	NNG	O
_	_	_	O
홈런	홈런	NNG	O
_	_	_	O
타이	타이	NNG	O
를	를	JKO	O
_	_	_	O
이	이루	VV	O
뤘	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 6
## 0...프로야구 두산의 에이스 박명환이 19일 잠실구장에서 열린 한화와의 홈경기에 양배추 더미를 모자 속에 쓰고 투구해 눈길을 끌었다.
## <0:NOH>...프로야구 <두산:ORG>의 에이스 <박명환:PER>이 <19일:DAT> <잠실구장:LOC>에서 열린 <한화:ORG>와의 홈경기에 양배추 더미를 모자 속에 쓰고 투구해 눈길을 끌었다.
0	0	SN	B-NOH
.	.	SF	O
.	.	SF	O
.	.	SF	O
프로	프로	NNG	O
야구	야구	NNG	O
_	_	_	O
두산	두산	NNP	B-ORG
의	의	JKG	O
_	_	_	O
에이스	에이스	NNG	O
_	_	_	O
박명환	박명환	NNP	B-PER
이	이	JKS	O
_	_	_	O
19	19	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
잠실구장	잠실구장	NNP	B-LOC
에서	에서	JKB	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
한화	한화	NNP	B-ORG
와	와	JKB	O
의	의	JKG	O
_	_	_	O
홈경기	홈경기	NNG	O
에	에	JKB	O
_	_	_	O
양배추	양배추	NNG	O
_	_	_	O
더미	더미	NNG	O
를	를	JKO	O
_	_	_	O
모자	모자	NNG	O
_	_	_	O
속	속	NNG	O
에	에	JKB	O
_	_	_	O
쓰	쓰	VV	O
고	고	EC	O
_	_	_	O
투구해	투구하+여	VV+EC	O
_	_	_	O
눈길	눈길	NNG	O
을	을	JKO	O
_	_	_	O
끌	끌	VV	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 프랭크 로빈슨 감독, "김선우 정말 잘 던졌다"
## <프랭크 로빈슨:PER> 감독, "<김선우:PER> 정말 잘 던졌다"
프랭크	프랭크	NNP	B-PER
_	_	_	I-PER
로빈슨	로빈슨	NNP	I-PER
_	_	_	O
감독	감독	NNG	O
,	,	SP	O
_	_	_	O
"	"	SS	O
김선우	김선우	NNP	B-PER
_	_	_	O
정말	정말	MAG	O
_	_	_	O
잘	잘	MAG	O
_	_	_	O
던	던지	VV	O
졌	었	EP	O
다	다	EF	O
"	"	SS	O

## 8
## 김선우의 투구 내용을 칭찬하며 "승리 투수가 될 자격이 충분히 있었지만 공을 쥘 수 없는 상황이었고 모험을 걸 수 없어 하는 수 없이 교체했다"고 5회 갑작스런 팔 근육통에 대한 아쉬움을 감추지 않았다 .
## <김선우:PER>의 투구 내용을 칭찬하며 "승리 투수가 될 자격이 충분히 있었지만 공을 쥘 수 없는 상황이었고 모험을 걸 수 없어 하는 수 없이 교체했다"고 <5회:NOH> 갑작스런 팔 근육통에 대한 아쉬움을 감추지 않았다 .
김선우	김선우	NNP	B-PER
의	의	JKG	O
_	_	_	O
투구	투구	NNG	O
_	_	_	O
내용	내용	NNG	O
을	을	JKO	O
_	_	_	O
칭찬하	칭찬하	VV	O
며	며	EC	O
_	_	_	O
"	"	SS	O
승리	승리	NNG	O
_	_	_	O
투수	투수	NNG	O
가	가	JKC	O
_	_	_	O
될	되+ㄹ	VV+ETM	O
