## 1
## 17일 오후 8시, 18일 오후 5시 서울 예술의전당 콘서트홀. 3만3000∼11만 원. 02-597-9870시끄러운 세상 속 한 줄기의 위안. ♥♥♥♥TIMF 한국작곡가의 밤통영국제음악제의 TIMF 앙상블이 한국현대음악 작곡가인 백병동, 강석희, 이만방, 이신우, 김무섭, 이지수의 작품들을 소개한다.
## <17일:DAT> <오후 8시:TIM>, <18일:DAT> <오후 5시:TIM> <서울 예술의전당 콘서트홀:LOC>. <3만3000:MNY>∼<11만 원:MNY>. <02-597-9870:POH>시끄러운 세상 속 한 줄기의 위안. ♥♥♥♥<TIMF 한국작곡가의 밤통영국제음악제의 TIMF 앙상블:POH>이 한국현대음악 작곡가인 <백병동:PER>, <강석희:PER>, <이만방:PER>, <이신우:PER>, <김무섭:PER>, <이지수:PER>의 작품들을 소개한다.
17	17	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오후	오후	NNG	B-TIM
_	_	_	I-TIM
8	8	SN	I-TIM
시	시	NNB	I-TIM
,	,	SP	O
_	_	_	O
18	18	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
오후	오후	NNG	B-TIM
_	_	_	I-TIM
5	5	SN	I-TIM
시	시	NNB	I-TIM
_	_	_	O
서울	서울	NNP	B-LOC
_	_	_	I-LOC
예술의전당	예술의전당	NNP	I-LOC
_	_	_	I-LOC
콘서트홀	콘서트홀	NNG	I-LOC
.	.	SF	O
_	_	_	O
3	3	SN	B-MNY
만	만	NR	I-MNY
3000	3000	SN	I-MNY
∼	∼	SO	O
11	11	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
.	.	SF	O
_	_	_	O
02	02	SN	B-POH
-	-	SO	I-POH
597	597	SN	I-POH
-	-	SO	I-POH
9870	9870	SN	I-POH
시끄러	시끄럽	VA	O
운	ㄴ	ETM	O
_	_	_	O
세상	세상	NNG	O
_	_	_	O
속	속	NNG	O
_	_	_	O
한	한	MM	O
_	_	_	O
줄기	줄기	NNG	O
의	의	JKG	O
_	_	_	O
위안	위안	NNG	O
.	.	SF	O
_	_	_	O
♥	♥	SW	O
