## 1
## 27일 수요일에는 감바오사카 FC와 서울 FC가 감바오사카의 홈구장 오사카 엑스포 70 경기장에서 맞붙는다.
## <27일:DAT> <수요일:DAT>에는 <감바오사카 FC:ORG>와 <서울 FC:ORG>가 <감바오사카:ORG>의 홈구장 <오사카 엑스포 70:POH> 경기장에서 맞붙는다.
27	27	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
수요일	수요일	NNG	B-DAT
에	에	JKB	O
는	는	JX	O
_	_	_	O
감바	감바	NNP	B-ORG
오사카	오사카	NNP	I-ORG
_	_	_	I-ORG
FC	FC	SL	I-ORG
와	와	JC	O
_	_	_	O
서울	서울	NNP	B-ORG
_	_	_	I-ORG
FC	FC	SL	I-ORG
가	가	JKS	O
_	_	_	O
감바	감바	NNP	B-ORG
오사카	오사카	NNP	I-ORG
의	의	JKG	O
_	_	_	O
홈구장	홈구장	NNG	O
_	_	_	O
오사카	오사카	NNP	B-POH
_	_	_	I-POH
엑스포	엑스포	NNG	I-POH
_	_	_	I-POH
70	70	SN	I-POH
_	_	_	O
경기장	경기장	NNG	O
에서	에서	JKB	O
_	_	_	O
맞붙	맞붙	VV	O
는다	는다	EF	O
.	.	SF	O

## 2
## 또 하나는 2000년대 초 자산운용사 최고경영자(CEO)를 할 때 일이다.
## 또 <하나:NOH>는 <2000년대:DUR> 초 자산운용사 최고경영자(CEO)를 할 때 일이다.
또	또	MAG	O
_	_	_	O
하나	하나	NNG	B-NOH
는	는	JX	O
_	_	_	O
2000	2000	SN	B-DUR
년대	년대	NNB	I-DUR
_	_	_	O
초	초	NNB	O
_	_	_	O
자산	자산	NNG	O
운용	운용	NNG	O
사	사	XSN	O
_	_	_	O
최고	최고	NNG	O
경영자	경영자	NNG	O
(	(	SS	O
CEO	CEO	SL	O
)	)	SS	O
를	를	JKO	O
_	_	_	O
할	하+ㄹ	VV+ETM	O
_	_	_	O
때	때	NNG	O
_	_	_	O
일	일	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 3
