## 1
## 35만 명의 퇴직자에 수십만 명의 공무원 취업준비생까지 합하면 이해당사자가 수백만 명이다.
## <35만 명:NOH>의 퇴직자에 <수십만 명:NOH>의 공무원 취업준비생까지 합하면 이해당사자가 <수백만 명:NOH>이다.
35	35	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
의	의	JKG	O
_	_	_	O
퇴직자	퇴직자	NNG	O
에	에	JKB	O
_	_	_	O
수십만	수십만	NR	B-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
의	의	JKG	O
_	_	_	O
공무원	공무원	NNG	O
_	_	_	O
취업	취업	NNG	O
준비	준비	NNG	O
생	생	XSN	O
까지	까지	JX	O
_	_	_	O
합하	합하	VV	O
면	면	EC	O
_	_	_	O
이해	이해	NNG	O
당사자	당사자	NNG	O
가	가	JKS	O
_	_	_	O
수백만	수백만	NR	B-NOH
_	_	_	I-NOH
명	명	NNB	I-NOH
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 2
## 공단 실험 결과에 따르면 성인 남성이 소주 다섯 잔(혈중 알코올 농도 0.1%)을 마신 상태에서 운전할 경우 위급 상황에서의 반응 시간이 평소보다 2배 증가했다.
## 공단 실험 결과에 따르면 성인 남성이 소주 <다섯 잔:NOH>(혈중 알코올 농도 <0.1%:PNT>)을 마신 상태에서 운전할 경우 위급 상황에서의 반응 시간이 평소보다 <2배:PNT> 증가했다.
공단	공단	NNG	O
_	_	_	O
실험	실험	NNG	O
_	_	_	O
결과	결과	NNG	O
에	에	JKB	O
_	_	_	O
따르	따르	VV	O
면	면	EC	O
_	_	_	O
성인	성인	NNG	O
_	_	_	O
남성	남성	NNG	O
이	이	JKS	O
_	_	_	O
소주	소주	NNG	O
_	_	_	O
다섯	다섯	NR	B-NOH
_	_	_	I-NOH
잔	잔	NNG	I-NOH
(	(	SS	O
혈중	혈중	NNG	O
_	_	_	O
알코올	알코올	NNG	O
_	_	_	O
농도	농도	NNG	O
_	_	_	O
0.1	0.1	SN	B-PNT
%	%	SW	I-PNT
)	)	SS	O
을	을	JKO	O
_	_	_	O
마신	마시+ㄴ	VV+ETM	O
_	_	_	O
상태	상태	NNG	O
에서	에서	JKB	O
_	_	_	O
운전할	운전하+ㄹ	VV+ETM	O
_	_	_	O
경우	경우	NNG	O
_	_	_	O
위급	위급	NNG	O
_	_	_	O
상황	상황	NNG	O
에서	에서	JKB	O
의	의	JKG	O
_	_	_	O
반응	반응	NNG	O
_	_	_	O
시간	시간	NNG	O
이	이	JKS	O
_	_	_	O
평소	평소	NNG	O
보다	보다	JKB	O
_	_	_	O
2	2	SN	B-PNT
배	배	NNG	I-PNT
_	_	_	O
증가	증가하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 이어 아우디(383만원), 벤츠(353만~368만원), BMW 5시리즈(312만원) 순이었다.
## 이어 <아우디:POH>(<383만원:MNY>), <벤츠:POH>(<353만:MNY>~<368만원:MNY>), <BMW 5시리즈:POH>(<312만원:MNY>) 순이었다.
이어	이어	MAG	O
_	_	_	O
아우디	아우디	NNP	B-POH
(	(	SS	O
383	383	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
,	,	SP	O
_	_	_	O
벤츠	벤츠	NNP	B-POH
(	(	SS	O
353	353	SN	B-MNY
만	만	NR	I-MNY
~	~	SO	O
368	368	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
,	,	SP	O
_	_	_	O
BMW	BMW	SL	B-POH
_	_	_	I-POH
5	5	SN	I-POH
시리즈	시리즈	NNG	I-POH
(	(	SS	O
312	312	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
)	)	SS	O
_	_	_	O
순	순	NNG	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 국산차 중 사고 건수와 자차 보험금 지급액수가 큰 차종은 그랜저HG로 건당 평균 108만원이었다.
## 국산차 중 사고 건수와 자차 보험금 지급액수가 큰 차종은 <그랜저HG:POH>로 건당 평균 <108만원:MNY>이었다.
국산	국산	NNG	O
차	차	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
사고	사고	NNG	O
_	_	_	O
건수	건수	NNG	O
와	와	JC	O
_	_	_	O
자차	자차	NNG	O
_	_	_	O
보험금	보험금	NNG	O
_	_	_	O
지급	지급	NNG	O
액수	액수	NNG	O
가	가	JKS	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
차종	차종	NNG	O
은	은	JX	O
_	_	_	O
그랜저	그랜저	NNP	B-POH
HG	HG	SL	I-POH
로	로	JKB	O
_	_	_	O
건	건	NNB	O
