## 1
## 4년마다 월드컵에 열광하고, A매치에는 뜨거운 관심이 모아진다.
## <4년:NOH>마다 월드컵에 열광하고, A매치에는 뜨거운 관심이 모아진다.
4	4	SN	B-NOH
년	년	NNB	I-NOH
마다	마다	JX	O
_	_	_	O
월드컵	월드컵	NNG	O
에	에	JKB	O
_	_	_	O
열광하	열광하	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
A	A	SL	O
매치	매치	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
뜨거	뜨겁	VA	O
운	ㄴ	ETM	O
_	_	_	O
관심	관심	NNG	O
이	이	JKS	O
_	_	_	O
모	모으	VV	O
아	아	EC	O
진다	지+ㄴ다	VX+EF	O
.	.	SF	O

## 2
## 공정위는 현대그룹에는 8692만 원, 현대백화점그룹에는 3910만 원의 과태료를 각각 부과했다.
## <공정위:ORG>는 <현대그룹:ORG>에는 <8692만 원:MNY>, <현대백화점그룹:ORG>에는 <3910만 원:MNY>의 과태료를 각각 부과했다.
공정	공정	NNG	B-ORG
위	위	NNG	I-ORG
는	는	JX	O
_	_	_	O
현대그룹	현대그룹	NNP	B-ORG
에	에	JKB	O
는	는	JX	O
_	_	_	O
8692	8692	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
,	,	SP	O
_	_	_	O
현대백화점	현대백화점	NNP	B-ORG
그룹	그룹	NNG	I-ORG
에	에	JKB	O
는	는	JX	O
_	_	_	O
3910	3910	SN	B-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
의	의	JKG	O
_	_	_	O
과태료	과태료	NNG	O
를	를	JKO	O
_	_	_	O
각각	각각	MAG	O
_	_	_	O
부과	부과하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 박모(58·자영업·충북 제천시)씨는 가끔 허리가 아픈 것 말고는 특별한 증상이 없었다.
## <박모:PER>(<58:NOH>·자영업·<충북:LOC> <제천시:LOC>)씨는 가끔 허리가 아픈 것 말고는 특별한 증상이 없었다.
박	박	NNP	B-PER
모	모	NP	I-PER
(	(	SS	O
58	58	SN	B-NOH
·	·	SP	O
자영업	자영업	NNG	O
·	·	SP	O
충북	충북	NNP	B-LOC
_	_	_	O
제천시	제천시	NNP	B-LOC
)	)	SS	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
가끔	가끔	MAG	O
_	_	_	O
허리	허리	NNG	O
가	가	JKS	O
_	_	_	O
아픈	아프+ㄴ	VA+ETM	O
_	_	_	O
것	것	NNB	O
_	_	_	O
말	말	VV	O
고는	고는	EC	O
_	_	_	O
특별한	특별하+ㄴ	VA+ETM	O
_	_	_	O
증상	증상	NNG	O
이	이	JKS	O
_	_	_	O
없	없	VA	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 이어 케이 씨는 “이성에 대한 성적 욕구는 성적 끌림과 다르다.
## 이어 <케이:PER> 씨는 “이성에 대한 성적 욕구는 성적 끌림과 다르다.
이어	이어	MAG	O
_	_	_	O
케이	케이	NNG	B-PER
_	_	_	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
이성	이성	NNG	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
성적	성적	NNG	O
_	_	_	O
욕구	욕구	NNG	O
는	는	JX	O
_	_	_	O
성적	성적	NNG	O
_	_	_	O
끌림	끌리+ㅁ	VV+ETN	O
과	과	JKB	O
_	_	_	O
다르	다르	VA	O
다	다	EF	O
.	.	SF	O

## 5
## ‘시리우스’는 스마트폰을 화재감시와 야시경 용도 등으로 쓸 수 있는 적외선 이미지 카메라 기술을 개발해 32억원의 투자를 받았다.
## ‘<시리우스:ORG>’는 스마트폰을 화재감시와 야시경 용도 등으로 쓸 수 있는 적외선 이미지 카메라 기술을 개발해 <32억원:MNY>의 투자를 받았다.
‘	‘	SS	O
시리우스	시리우스	NNG	B-ORG
’	’	SS	O
는	는	JX	O
_	_	_	O
스마트폰	스마트폰	NNG	O
을	을	JKO	O
_	_	_	O
화재	화재	NNG	O
감시	감시	NNG	O
와	와	JC	O
_	_	_	O
야시경	야시경	NNG	O
_	_	_	O
용도	용도	NNG	O
_	_	_	O
등	등	NNB	O
으로	으로	JKB	O
_	_	_	O
쓸	쓰+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
적외선	적외선	NNG	O
_	_	_	O
이미지	이미지	NNG	O
_	_	_	O
카메라	카메라	NNG	O
_	_	_	O
기술	기술	NNG	O
을	을	JKO	O
_	_	_	O
개발해	개발하+여	VV+EC	O
_	_	_	O
32	32	SN	B-MNY
억	억	NR	I-MNY
원	원	NNB	I-MNY
의	의	JKG	O
_	_	_	O
투자	투자	NNG	O
를	를	JKO	O
_	_	_	O
받	받	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 최근 빔스의 창업자이자 최고경영자(CEO)인 시타라 요와 직원 130명은 자신들의 집과 옷장, 책장, 애장품들을 ‘당신의 집을 편집해드립니다:
## 최근 <빔스:ORG>의 창업자이자 최고경영자(CEO)인 <시타라 요:PER>와 직원 <130명:NOH>은 자신들의 집과 옷장, 책장, 애장품들을 ‘당신의 집을 편집해드립니다:
최근	최근	NNG	O
_	_	_	O
빔스	빔스	NNP	B-ORG
의	의	JKG	O
_	_	_	O
창업자	창업자	NNG	O
이	이	VCP	O
자	자	EC	O
_	_	_	O
최고	최고	NNG	O
경영자	경영자	NNG	O
(	(	SS	O
CEO	CEO	SL	O
)	)	SS	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
시타	시타+이	NNP+VCP	B-PER
라	라	EC	I-PER
_	_	_	I-PER
요	요	NNG	I-PER
와	와	JC	O
_	_	_	O
직원	직원	NNG	O
_	_	_	O
130	130	SN	B-NOH
명	명	NNB	I-NOH
은	은	JX	O
_	_	_	O
자신	자신	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
집	집	NNG	O
과	과	JC	O
_	_	_	O
옷장	옷장	NNG	O
,	,	SP	O
_	_	_	O
책장	책장	NNG	O
,	,	SP	O
_	_	_	O
애장품	애장품	NNG	O
들	들	XSN	O
을	을	JKO	O
_	_	_	O
‘	‘	SS	O
당신	당신	NP	O
의	의	JKG	O
_	_	_	O
집	집	NNG	O
을	을	JKO	O
_	_	_	O
편집해	편집하+여	VV+EC	O
드립니다	드리+ㅂ니다	VX+EC	O
:	:	SP	O

## 7
## 2억~3억원 정도 들게 생겼습니다.
## <2억:MNY>~<3억원:MNY> 정도 들게 생겼습니다.
2	2	SN	B-MNY
억	억	NR	I-MNY
~	~	SO	O
3	3	SN	B-MNY
억	억	NR	I-MNY
원	원	NNB	I-MNY
_	_	_	O
정도	정도	NNG	O
_	_	_	O
들	들	VV	O
게	게	EC	O
_	_	_	O
생	생기	VV	O
겼	었	EP	O
습니다	습니다	EF	O
.	.	SF	O

## 8
## 임시완은 “내가 연기한 것보다 더 큰 의미를 시청자들이 부여했다.
## <임시완:PER>은 “내가 연기한 것보다 더 큰 의미를 시청자들이 부여했다.
임시완	임시완	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
내	내	NP	O
가	가	JKS	O
_	_	_	O
연기한	연기하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
보다	보다	JKB	O
_	_	_	O
더	더	MAG	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
의미	의미	NNG	O
를	를	JKO	O
_	_	_	O
시청자	시청자	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
부여	부여하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 위로 3위 넥센과 5.5게임차지만, 아래로 6위 KIA와 3.5게임차다.
## 위로 <3위:NOH> <넥센:ORG>과 <5.5게임:NOH>차지만, 아래로 <6위:NOH> <KIA:ORG>와 <3.5게임:NOH>차다.
위	위	NNG	O
로	로	JKB	O
_	_	_	O
3	3	SN	B-NOH
위	위	NNB	I-NOH
_	_	_	O
넥센	넥센	NNP	B-ORG
과	과	JKB	O
_	_	_	O
5.5	5.5	SN	B-NOH
게임차	게임차+이	NNG+VCP	O
지만	지만	EC	O
,	,	SP	O
_	_	_	O
아래	아래	NNG	O
로	로	JKB	O
_	_	_	O
6	6	SN	B-NOH
위	위	NNB	I-NOH
_	_	_	O
