## 1
## 이날 선포식에 참석한 KT 오성목 네트워크부문장은 “육지와 228km 떨어진 외딴섬, 서해 최북단 백령도에 오늘 육지와 섬을 잇는 ICT 다리가 처음으로 개통됐다”며 “KT의 ICT 관련 인프라 구축으로 주민의 삶이 180도 달라질 것이라 확신한다”고 말했다.
## 이날 선포식에 참석한 <KT:ORG> <오성목:PER> 네트워크부문장은 “육지와 <228km:NOH> 떨어진 외딴섬, <서해:LOC> 최북단 <백령도:LOC>에 오늘 육지와 섬을 잇는 ICT 다리가 처음으로 개통됐다”며 “<KT:ORG>의 ICT 관련 인프라 구축으로 주민의 삶이 <180도:NOH> 달라질 것이라 확신한다”고 말했다.
이날	이날	NNG	O
_	_	_	O
선포	선포	NNG	O
식	식	XSN	O
에	에	JKB	O
_	_	_	O
참석한	참석하+ㄴ	VV+ETM	O
_	_	_	O
KT	KT	SL	B-ORG
_	_	_	O
오성목	오성목	NNP	B-PER
_	_	_	O
네트워크	네트워크	NNG	O
부문	부문	NNG	O
장	장	XSN	O
은	은	JX	O
_	_	_	O
“	“	SS	O
육지	육지	NNG	O
와	와	JKB	O
_	_	_	O
228	228	SN	B-NOH
km	km	SL	I-NOH
_	_	_	O
떨어진	떨어지+ㄴ	VV+ETM	O
_	_	_	O
외딴섬	외딴섬	NNG	O
,	,	SP	O
_	_	_	O
서해	서해	NNP	B-LOC
_	_	_	O
최북단	최북단	NNG	O
_	_	_	O
백령도	백령도	NNP	B-LOC
에	에	JKB	O
_	_	_	O
오늘	오늘	NNG	O
_	_	_	O
육지	육지	NNG	O
와	와	JC	O
_	_	_	O
섬	섬	NNG	O
을	을	JKO	O
_	_	_	O
잇	잇	VV	O
는	는	ETM	O
_	_	_	O
ICT	ICT	SL	O
_	_	_	O
다리	다리	NNG	O
가	가	JKS	O
_	_	_	O
처음	처음	NNG	O
으로	으로	JKB	O
_	_	_	O
개통	개통되	VV	O
됐	었	EP	O
다	다	EF	O
”	”	SS	O
며	며	EC	O
_	_	_	O
“	“	SS	O
KT	KT	SL	B-ORG
의	의	JKG	O
_	_	_	O
ICT	ICT	SL	O
_	_	_	O
관련	관련	NNG	O
_	_	_	O
인프라	인프라	NNG	O
_	_	_	O
구축	구축	NNG	O
으로	으로	JKB	O
_	_	_	O
주민	주민	NNG	O
의	의	JKG	O
_	_	_	O
삶	삶	NNG	O
이	이	JKS	O
_	_	_	O
180	180	SN	B-NOH
도	도	NNB	I-NOH
_	_	_	O
달라질	달라지+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
라	라	EC	O
_	_	_	O
확신한다	확신하+ㄴ다	VV+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
말	말하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 새정치연합은 9일 본회의에서도 국회 법제사법위원회를 통과한 법안에 대해서만 논의할 수 있다는 태도다.
## <새정치연합:ORG>은 <9일:DAT> 본회의에서도 <국회 법제사법위원회:ORG>를 통과한 법안에 대해서만 논의할 수 있다는 태도다.
새정치연합	새정치연합	NNP	B-ORG
은	은	JX	O
_	_	_	O
9	9	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
본회의	본회의	NNG	O
에서	에서	JKB	O
도	도	JX	O
_	_	_	O
국회	국회	NNG	B-ORG
_	_	_	I-ORG
법제	법제	NNG	I-ORG
사법	사법	NNG	I-ORG
위원회	위원회	NNG	I-ORG
를	를	JKO	O
_	_	_	O
통과한	통과하+ㄴ	VV+ETM	O
_	_	_	O
법안	법안	NNG	O
에	에	JKB	O
_	_	_	O
대해서	대하+여서	VV+EC	O
만	만	JX	O
_	_	_	O
논의할	논의하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다는	다는	ETM	O
_	_	_	O
태도	태도+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 3
## 특히 지난해 12월 서울의 경쟁률은 7.2 대 1로 10월(33.6 대 1), 11월(23.7 대 1)보다 크게 떨어졌다.
## 특히 지난해 <12월:DAT> <서울:ORG>의 경쟁률은 <7.2 대 1:NOH>로 <10월:DAT>(<33.6 대 1:NOH>), <11월:DAT>(<23.7 대 1:NOH>)보다 크게 떨어졌다.
특히	특히	MAG	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
12	12	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
서울	서울	NNP	B-ORG
의	의	JKG	O
_	_	_	O
경쟁률	경쟁률	NNG	O
은	은	JX	O
_	_	_	O
7.2	7.2	SN	B-NOH
_	_	_	I-NOH
대	대	NNB	I-NOH
_	_	_	I-NOH
1	1	SN	I-NOH
로	로	JKB	O
_	_	_	O
10	10	SN	B-DAT
월	월	NNB	I-DAT
(	(	SS	O
33.6	33.6	SN	B-NOH
_	_	_	I-NOH
대	대	NNG	I-NOH
_	_	_	I-NOH
1	1	SN	I-NOH
)	)	SS	O
,	,	SP	O
_	_	_	O
11	11	SN	B-DAT
월	월	NNB	I-DAT
(	(	SS	O
23.7	23.7	SN	B-NOH
_	_	_	I-NOH
대	대	NNG	I-NOH
_	_	_	I-NOH
1	1	SN	I-NOH
)	)	SS	O
보다	보다	JKB	O
_	_	_	O
크	크	VA	O
게	게	EC	O
_	_	_	O
떨어	떨어지	VV	O
졌	었	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 삼성그룹과 SK그룹도 2월에 열릴 전경련 회원총회에 참석하지 않고 회비 역시 내지 않는다는 내부 방침을 정했다.
## <삼성그룹:ORG>과 <SK그룹:ORG>도 <2월:DAT>에 열릴 <전경련 회원총회:POH>에 참석하지 않고 회비 역시 내지 않는다는 내부 방침을 정했다.
삼성그룹	삼성그룹	NNP	B-ORG
과	과	JC	O
_	_	_	O
SK	SK	SL	B-ORG
그룹	그룹	NNG	I-ORG
도	도	JX	O
_	_	_	O
2	2	SN	B-DAT
월	월	NNB	I-DAT
에	에	JKB	O
_	_	_	O
열릴	열리+ㄹ	VV+ETM	O
_	_	_	O
전경련	전경련	NNP	B-POH
_	_	_	I-POH
회원	회원	NNG	I-POH
총회	총회	NNG	I-POH
에	에	JKB	O
_	_	_	O
참석하	참석하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
고	고	EC	O
_	_	_	O
회비	회비	NNG	O
_	_	_	O
역시	역시	MAG	O
_	_	_	O
내	내	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
는다는	는다는	ETM	O
_	_	_	O
내부	내부	NNG	O
_	_	_	O
방침	방침	NNG	O
을	을	JKO	O
_	_	_	O
정	정하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 아시아나항공은 ‘최고의 안전과 서비스를 통한 고객만족’ 이라는 경영이념에 따라 창립 이후 최고의 안전과 서비스 마인드를 갖춘 훌륭한 인재 양성을 위해 노력하고 있다.
## <아시아나항공:ORG>은 ‘최고의 안전과 서비스를 통한 고객만족’ 이라는 경영이념에 따라 창립 이후 최고의 안전과 서비스 마인드를 갖춘 훌륭한 인재 양성을 위해 노력하고 있다.
아시아나항공	아시아나항공	NNP	B-ORG
은	은	JX	O
_	_	_	O
‘	‘	SS	O
최고	최고	NNG	O
의	의	JKG	O
_	_	_	O
안전	안전	NNG	O
과	과	JC	O
_	_	_	O
서비스	서비스	NNG	O
를	를	JKO	O
_	_	_	O
통한	통하+ㄴ	VV+ETM	O
_	_	_	O
고객	고객	NNG	O
만족	만족	NNG	O
’	’	SS	O
_	_	_	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
경영	경영	NNG	O
이념	이념	NNG	O
에	에	JKB	O
_	_	_	O
따	따르	VV	O
라	아	EC	O
_	_	_	O
창립	창립	NNG	O
_	_	_	O
이후	이후	NNG	O
_	_	_	O
최고	최고	NNG	O
의	의	JKG	O
_	_	_	O
안전	안전	NNG	O
과	과	JC	O
_	_	_	O
서비스	서비스	NNG	O
_	_	_	O
마인드	마인드	NNG	O
를	를	JKO	O
_	_	_	O
갖춘	갖추+ㄴ	VV+ETM	O
_	_	_	O
훌륭한	훌륭하+ㄴ	VA+ETM	O
_	_	_	O
인재	인재	NNG	O
_	_	_	O
양성	양성	NNG	O
을	을	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
노력하	노력하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 6
## 아시아나항공은 운항·객실·정비 분야의 항공 전문인력을 양성해 최고의 안전과 서비스를 제공하는 차별화된 기업이미지를 견고하게 다졌다.
## <아시아나항공:ORG>은 운항·객실·정비 분야의 항공 전문인력을 양성해 최고의 안전과 서비스를 제공하는 차별화된 기업이미지를 견고하게 다졌다.
아시아나항공	아시아나항공	NNP	B-ORG
은	은	JX	O
_	_	_	O
운항	운항	NNG	O
·	·	SP	O
객실	객실	NNG	O
·	·	SP	O
정비	정비	NNG	O
_	_	_	O
분야	분야	NNG	O
의	의	JKG	O
_	_	_	O
항공	항공	NNG	O
_	_	_	O
전문	전문	NNG	O
인력	인력	NNG	O
을	을	JKO	O
_	_	_	O
양성해	양성하+여	VV+EC	O
_	_	_	O
최고	최고	NNG	O
의	의	JKG	O
_	_	_	O
안전	안전	NNG	O
과	과	JC	O
_	_	_	O
서비스	서비스	NNG	O
를	를	JKO	O
_	_	_	O
제공하	제공하	VV	O
는	는	ETM	O
_	_	_	O
차별화된	차별화되+ㄴ	VV+ETM	O
_	_	_	O
기업	기업	NNG	O
이미지	이미지	NNG	O
를	를	JKO	O
_	_	_	O
견고하	견고하	VA	O
게	게	EC	O
_	_	_	O
다	다지	VV	O
졌	었	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 박희수(SK), 원종현(NC), 임정우(LG), 장시환(kt) 등 투수 4명과 김태군(NC), 서건창, 김하성(이상 넥센), 손아섭(롯데) 등 야수 4명 등 8명이 괌으로 향했다.
