## 1
## 27년간 야권 불패 지역인 터라 당초엔 “져도 본전, 이기면 대박”이었다.
## <27년간:DUR> 야권 불패 지역인 터라 당초엔 “져도 본전, 이기면 대박”이었다.
27	27	SN	B-DUR
년	년	NNB	I-DUR
간	간	XSN	I-DUR
_	_	_	O
야권	야권	NNG	O
_	_	_	O
불패	불패	NNG	O
_	_	_	O
지역	지역	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
터	터+이	NNB+VCP	O
라	라	EC	O
_	_	_	O
당초	당초	NNG	O
엔	에+ㄴ	JKB+JX	O
_	_	_	O
“	“	SS	O
져도	지+어도	VV+EC	O
_	_	_	O
본전	본전	NNG	O
,	,	SP	O
_	_	_	O
이기	이기	VV	O
면	면	EC	O
_	_	_	O
대박	대박	NNG	O
”	”	SS	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 한편, 20일 방송한 JTBC 예능 프로그램 ‘냉장고를 부탁해’에서는 가수 보아가 출연해 냉장고를 공개했다.
## 한편, <20일:DAT> 방송한 <JTBC:POH> 예능 프로그램 ‘<냉장고를 부탁해:POH>’에서는 가수 <보아:PER>가 출연해 냉장고를 공개했다.
한편	한편	NNG	O
,	,	SP	O
_	_	_	O
20	20	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
방송한	방송하+ㄴ	VV+ETM	O
_	_	_	O
JTBC	JTBC	SL	B-POH
_	_	_	O
예능	예능	NNG	O
_	_	_	O
프로그램	프로그램	NNG	O
_	_	_	O
‘	‘	SS	O
냉장고	냉장고	NNG	B-POH
를	를	JKO	I-POH
_	_	_	I-POH
부탁해	부탁하+여	VV+EF	I-POH
’	’	SS	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
가수	가수	NNG	O
_	_	_	O
보아	보아	NNP	B-PER
가	가	JKS	O
_	_	_	O
출연해	출연하+여	VV+EC	O
_	_	_	O
냉장고	냉장고	NNG	O
를	를	JKO	O
_	_	_	O
공개	공개하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 노유민은 다이어트 비법으로 식이요법을 꼽으며 “밥은 현미를 먹고, 밥 먹을 때 상추 깻잎 양상추 등 채소류에 쌈을 싸먹는 습관을 들였다”고 털어놨다.
## <노유민:PER>은 다이어트 비법으로 식이요법을 꼽으며 “밥은 현미를 먹고, 밥 먹을 때 상추 깻잎 양상추 등 채소류에 쌈을 싸먹는 습관을 들였다”고 털어놨다.
노	노	XPN	B-PER
유민	유민	NNG	I-PER
은	은	JX	O
_	_	_	O
다이어트	다이어트	NNG	O
_	_	_	O
비법	비법	NNG	O
으로	으로	JKB	O
_	_	_	O
식이	식이	NNG	O
요법	요법	NNG	O
을	을	JKO	O
_	_	_	O
꼽	꼽	VV	O
으며	으며	EC	O
_	_	_	O
“	“	SS	O
밥	밥	NNG	O
은	은	JX	O
_	_	_	O
현미	현미	NNG	O
를	를	JKO	O
_	_	_	O
먹	먹	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
밥	밥	NNG	O
_	_	_	O
먹	먹	VV	O
을	을	ETM	O
_	_	_	O
때	때	NNG	O
_	_	_	O
상추	상추	NNG	O
_	_	_	O
깻잎	깻잎	NNG	O
_	_	_	O
양상추	양상추	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
채소	채소	NNG	O
류	류	XSN	O
에	에	JKB	O
_	_	_	O
쌈	쌈	NNG	O
을	을	JKO	O
_	_	_	O
싸	싸+아	VV+EC	O
먹	먹	VV	O
는	는	ETM	O
_	_	_	O
습관	습관	NNG	O
을	을	JKO	O
_	_	_	O
들	들이	VV	O
였	었	EP	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
털어	털어놓	VV	O
놨	았	EP	O
다	다	EF	O
.	.	SF	O

## 4
## 이는 한반도에 신라, 백제, 가야가 등장하기 직전이다.
## 이는 <한반도:LOC>에 <신라:ORG>, <백제:ORG>, <가야:ORG>가 등장하기 직전이다.
이	이	NP	O
는	는	JX	O
_	_	_	O
한반도	한반도	NNP	B-LOC
에	에	JKB	O
_	_	_	O
신라	신라	NNP	B-ORG
,	,	SP	O
_	_	_	O
백제	백제	NNP	B-ORG
,	,	SP	O
_	_	_	O
가야	가야	NNP	B-ORG
가	가	JKS	O
_	_	_	O
등장하	등장하	VV	O
기	기	ETN	O
_	_	_	O
직전	직전	NNG	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 5
## 설명회에 동행한 한국 청동기 연구의 권위자 이청규 교수(영남대 문하인류 학과)는 “당시로서는 최고급 신소재 물품에다가 무기류가 대부분인 이런 유물을 다량으로 무덤에 넣을 수 있는 사람은 당시 이 지역의 수장일 수밖에 없다”고 평가했다.
## 설명회에 동행한 <한국 청동기:DUR> 연구의 권위자 <이청규:PER> 교수(<영남대 문하인류 학과:ORG>)는 “당시로서는 최고급 신소재 물품에다가 무기류가 대부분인 이런 유물을 다량으로 무덤에 넣을 수 있는 사람은 당시 이 지역의 수장일 수밖에 없다”고 평가했다.
설명	설명	NNG	O
회	회	XSN	O
에	에	JKB	O
_	_	_	O
동행한	동행하+ㄴ	VV+ETM	O
_	_	_	O
한국	한국	NNP	B-DUR
_	_	_	I-DUR
청동기	청동기	NNG	I-DUR
_	_	_	O
연구	연구	NNG	O
의	의	JKG	O
_	_	_	O
권위자	권위자	NNG	O
_	_	_	O
이청규	이청규	NNP	B-PER
_	_	_	O
교수	교수	NNG	O
(	(	SS	O
영남대	영남대	NNP	B-ORG
_	_	_	I-ORG
문하	문하	NNG	I-ORG
인류	인류	NNG	I-ORG
_	_	_	I-ORG
학과	학과	NNG	I-ORG
)	)	SS	O
는	는	JX	O
_	_	_	O
“	“	SS	O
당시	당시	NNG	O
로서	로서	JKB	O
는	는	JX	O
_	_	_	O
최고급	최고급	NNG	O
_	_	_	O
신소재	신소재	NNG	O
_	_	_	O
물품	물품	NNG	O
에다가	에다가	JKB	O
_	_	_	O
무기	무기	NNG	O
류	류	XSN	O
가	가	JKS	O
_	_	_	O
대부분	대부분	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
이런	이런	MM	O
_	_	_	O
유물	유물	NNG	O
을	을	JKO	O
_	_	_	O
다량	다량	NNG	O
으로	으로	JKB	O
_	_	_	O
무덤	무덤	NNG	O
에	에	JKB	O
_	_	_	O
넣	넣	VV	O
을	을	ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
사람	사람	NNG	O
은	은	JX	O
_	_	_	O
당시	당시	NNG	O
_	_	_	O
이	이	MM	O
_	_	_	O
지역	지역	NNG	O
의	의	JKG	O
_	_	_	O
수장	수장	NNG	O
일	이+ㄹ	VCP+ETM	O
_	_	_	O
수	수	NNB	O
밖에	밖에	JX	O
_	_	_	O
없	없	VA	O
다	다	EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
평가	평가하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 연구원 한 관계자는 “충주시가 전국체전 개최를 위해 종합스포츠타운 건설을 추 진 중인 호암동 일원에서 지난해 8월부터 발굴조사를 해온 결과, 초기 철기시대의 무덤들과 통일신라에서 조선시대에 이르는 다양한 무덤들, 숯가마 등이 조사됐고 그중 초기 철기시대 무덤에 서 다량의 청동유물이 확인됐다”고 전했다.
## 연구원 한 관계자는 “<충주시:ORG>가 전국체전 개최를 위해 종합스포츠타운 건설을 추 진 중인 <호암동:LOC> 일원에서 지난해 <8월:DAT>부터 발굴조사를 해온 결과, 초기 <철기시대:DUR>의 무덤들과 <통일신라:ORG>에서 <조선시대:DUR>에 이르는 다양한 무덤들, 숯가마 등이 조사됐고 그중 초기 <철기시대:DUR> 무덤에 서 다량의 청동유물이 확인됐다”고 전했다.
연구원	연구원	NNG	O
_	_	_	O
한	한	MM	O
_	_	_	O
관계자	관계자	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
충주시	충주시	NNP	B-ORG
가	가	JKS	O
_	_	_	O
전국	전국	NNG	O
체전	체전	NNG	O
_	_	_	O
개최	개최	NNG	O
를	를	JKO	O
_	_	_	O
