## 1
## 한편 ‘연말정산 5월 소급적용 추진’ 소식을 접한 누리꾼들은 “연말정산 5월 소급적용 추진, 뿔난 민심 달래기”, “연말정산 5월 소급적용 추진, 언제쯤?” 등의 반응을 보였다.
## 한편 ‘연말정산 <5월:DAT> 소급적용 추진’ 소식을 접한 누리꾼들은 “연말정산 <5월:DAT> 소급적용 추진, 뿔난 민심 달래기”, “연말정산 <5월:DAT> 소급적용 추진, 언제쯤?” 등의 반응을 보였다.
한편	한편	MAG	O
_	_	_	O
‘	‘	SS	O
연말	연말	NNG	O
정산	정산	NNG	O
_	_	_	O
5	5	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
소급	소급	NNG	O
적용	적용	NNG	O
_	_	_	O
추진	추진	NNG	O
’	’	SS	O
_	_	_	O
소식	소식	NNG	O
을	을	JKO	O
_	_	_	O
접한	접하+ㄴ	VV+ETM	O
_	_	_	O
누리	누리	NNG	O
꾼	꾼	XSN	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
“	“	SS	O
연말	연말	NNG	O
정산	정산	NNG	O
_	_	_	O
5	5	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
소급	소급	NNG	O
적용	적용	NNG	O
_	_	_	O
추진	추진	NNG	O
,	,	SP	O
_	_	_	O
뿔난	뿔나+ㄴ	VV+ETM	O
_	_	_	O
민심	민심	NNG	O
_	_	_	O
달래	달래	VV	O
기	기	ETN	O
”	”	SS	O
,	,	SP	O
_	_	_	O
“	“	SS	O
연말	연말	NNG	O
정산	정산	NNG	O
_	_	_	O
5	5	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
소급	소급	NNG	O
적용	적용	NNG	O
_	_	_	O
추진	추진	NNG	O
,	,	SP	O
_	_	_	O
언제	언제	NP	O
쯤	쯤	XSN	O
?	?	SF	O
”	”	SS	O
_	_	_	O
등	등	NNB	O
의	의	JKG	O
_	_	_	O
반응	반응	NNG	O
을	을	JKO	O
_	_	_	O
보	보이	VV	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 2
## 클래식 11개 구단 중 연봉 총액이 가장 적은 팀은 광주FC로 25억원 수준이었다.
## 클래식 <11개:NOH> 구단 중 연봉 총액이 가장 적은 팀은 <광주FC:ORG>로 <25억원:MNY> 수준이었다.
클래식	클래식	NNG	O
_	_	_	O
11	11	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
구단	구단	NNG	O
_	_	_	O
중	중	NNP	O
_	_	_	O
연봉	연봉	NNG	O
_	_	_	O
총액	총액	NNG	O
이	이	JKS	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
적	적	VA	O
은	은	ETM	O
_	_	_	O
팀	팀	NNG	O
은	은	JX	O
_	_	_	O
광주	광주	NNP	B-ORG
FC	FC	SL	I-ORG
로	로	JKB	O
_	_	_	O
25	25	SN	B-MNY
억	억	NR	I-MNY
원	원	NNB	I-MNY
_	_	_	O
수준	수준	NNG	O
이	이	VCP	O
었	었	EP	O
다	다	EF	O
.	.	SF	O

## 3
## 태양계 전체에서도 화성의 ‘올림푸스 몬스(Olympus Mons) 화산’ 다음으로 크다고 여겨진다.
## 태양계 전체에서도 <화성:LOC>의 ‘<올림푸스 몬스:LOC>(<Olympus Mons:LOC>) 화산’ 다음으로 크다고 여겨진다.
태양계	태양계	NNG	O
_	_	_	O
전체	전체	NNG	O
에서	에서	JKB	O
도	도	JX	O
_	_	_	O
화성	화성	NNG	B-LOC
의	의	JKG	O
_	_	_	O
‘	‘	SS	O
올림푸스	올림푸스	NNP	B-LOC
_	_	_	I-LOC
몬스	몬스	NNP	I-LOC
(	(	SS	O
Olympus	Olympus	SL	B-LOC
_	_	_	I-LOC
Mons	Mons	SL	I-LOC
)	)	SS	O
_	_	_	O
화산	화산	NNG	O
’	’	SS	O
_	_	_	O
다음	다음	NNG	O
으로	으로	JKB	O
_	_	_	O
크	크	VA	O
다고	다고	EC	O
_	_	_	O
여겨	여기+어	VV+EC	O
진다	지+ㄴ다	VX+EF	O
.	.	SF	O

## 4
## 특히 1만 t의 생산 능력까지 갖춘 나라는 북한뿐이다.
## 특히 <1만 t:NOH>의 생산 능력까지 갖춘 나라는 <북한:ORG>뿐이다.
특히	특히	MAG	O
_	_	_	O
1	1	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
t	t	SL	I-NOH
의	의	JKG	O
_	_	_	O
생산	생산	NNG	O
_	_	_	O
능력	능력	NNG	O
까지	까지	JX	O
_	_	_	O
갖춘	갖추+ㄴ	VV+ETM	O
_	_	_	O
나라	나라	NNG	O
는	는	JX	O
_	_	_	O
북한	북한	NNP	B-ORG
뿐	뿐	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 5
## 중국 국무원 측은 ‘한·중 언론인 교류’를 무기한 연기했다.
## <중국:ORG> 국무원 측은 ‘<한·중:LOC> 언론인 교류’를 무기한 <연기:LOC>했다.
중국	중국	NNP	B-ORG
_	_	_	O
국무원	국무원	NNG	O
_	_	_	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
‘	‘	SS	O
한	한	MM	B-LOC
·	·	SP	I-LOC
중	중	NNP	I-LOC
_	_	_	O
언론인	언론인	NNG	O
_	_	_	O
교류	교류	NNG	O
’	’	SS	O
를	를	JKO	O
_	_	_	O
무기한	무기한	NNG	O
_	_	_	O
연기	연기하	VV	B-LOC
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 6
## 또한 27일부터 12월 31일까지 점심과 저녁에 ‘겨울에는 참치보다 낫다’는 방어회를 제공한다.
## 또한 <27일부터 12월 31일:DUR>까지 점심과 저녁에 ‘겨울에는 참치보다 낫다’는 방어회를 제공한다.
또한	또한	MAG	O
_	_	_	O
27	27	SN	B-DUR
일	일	NNB	I-DUR
부터	부터	JX	I-DUR
_	_	_	I-DUR
12	12	SN	I-DUR
월	월	NNB	I-DUR
_	_	_	I-DUR
31	31	SN	I-DUR
일	일	NNB	I-DUR
까지	까지	JX	O
_	_	_	O
점심	점심	NNG	O
과	과	JC	O
_	_	_	O
저녁	저녁	NNG	O
에	에	JKB	O
_	_	_	O
‘	‘	SS	O
겨울	겨울	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
참치	참치	NNG	O
보다	보다	JKB	O
_	_	_	O
낫	낫	VA	O
다	다	EF	O
’	’	SS	O
는	는	JX	O
_	_	_	O
방어회	방어회	NNG	O
를	를	JKO	O
_	_	_	O
제공한다	제공하+ㄴ다	VV+EF	O
.	.	SF	O

## 7
## 유권자들의 사표(死票) 방지 심리를 자극해 당초 국민의당 후보를 찍으려던 유권자들이 투표장에서 비례대표 정당 투표는 국민의당에 하고, 지역구는 더민주당 후보에게 대거 표를 던졌다는 얘기다.
## 유권자들의 사표(死票) 방지 심리를 자극해 당초 <국민의당:ORG> 후보를 찍으려던 유권자들이 투표장에서 비례대표 정당 투표는 <국민의당:ORG>에 하고, 지역구는 <더민주당:ORG> 후보에게 대거 표를 던졌다는 얘기다.
유권자	유권자	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
사표	사표	NNG	O
(	(	SS	O
死票	死票	SH	O
)	)	SS	O
_	_	_	O
방지	방지	NNG	O
_	_	_	O
심리	심리	NNG	O
를	를	JKO	O
_	_	_	O
자극해	자극하+여	VV+EC	O
_	_	_	O
당초	당초	NNG	O
_	_	_	O
국민	국민	NNG	B-ORG
의당	의당	MAG	I-ORG
_	_	_	O
후보	후보	NNG	O
를	를	JKO	O
_	_	_	O
찍	찍	VV	O
으려던	으려던	ETM	O
_	_	_	O
유권자	유권자	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
투표장	투표장	NNG	O
에서	에서	JKB	O
_	_	_	O
비례	비례	NNG	O
대표	대표	NNG	O
_	_	_	O
정당	정당	NNG	O
_	_	_	O
투표	투표	NNG	O
는	는	JX	O
_	_	_	O
국민	국민	NNG	B-ORG
의	의	NNG	I-ORG
당	당	NNG	I-ORG
에	에	JKB	O
_	_	_	O
하	하	XSV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
지역구	지역구	NNG	O
는	는	JX	O
_	_	_	O
더	더	MAG	B-ORG
민주당	민주당	NNP	I-ORG
_	_	_	O
후보	후보	NNG	O
에게	에게	JKB	O
_	_	_	O
대거	대거	MAG	O
_	_	_	O
표	표	NNG	O
를	를	JKO	O
_	_	_	O
던	던지	VV	O
졌	었	EP	O
다는	다는	ETM	O
_	_	_	O
얘기	얘기+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 8
## 1000만원 중 일부 금액은 직접 만나 받았고, 나머지 금액은 계좌로 입금받았다.
## <1000만원:MNY> 중 일부 금액은 직접 만나 받았고, 나머지 금액은 계좌로 입금받았다.
1000	1000	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
_	_	_	O
중	중	NNB	O
_	_	_	O
일부	일부	NNG	O
_	_	_	O
금액	금액	NNG	O
은	은	JX	O
_	_	_	O
직접	직접	MAG	O
_	_	_	O
만나	만나+아	VV+EC	O
_	_	_	O
받	받	VV	O
았	았	EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
나머지	나머지	NNG	O
_	_	_	O
금액	금액	NNG	O
은	은	JX	O
_	_	_	O
계좌	계좌	NNG	O
로	로	JKB	O
_	_	_	O
입금	입금	NNG	O
받	받	XSV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 9
## 지하 2~지상 23층, 9개동 총 815가구 규모로, 전용면적 59㎡ 단일형으로 구성됐다.
## 지하 <2:NOH>~지상 <23층:NOH>, <9개:NOH>동 총 <815가구:NOH> 규모로, 전용면적 <59㎡:NOH> 단일형으로 구성됐다.
지하	지하	NNG	O
_	_	_	O
2	2	SN	B-NOH
~	~	SO	O
지상	지상	NNG	O
_	_	_	O
23	23	SN	B-NOH
층	층	NNG	I-NOH
,	,	SP	O
_	_	_	O
9	9	SN	B-NOH
개	개	NNB	I-NOH
동	동	NNB	O
_	_	_	O
총	총	MM	O
_	_	_	O
815	815	SN	B-NOH
가구	가구	NNG	I-NOH
_	_	_	O
규모	규모	NNG	O
로	로	JKB	O
,	,	SP	O
_	_	_	O
전용면적	전용면적	NNG	O
_	_	_	O
59	59	SN	B-NOH
㎡	㎡	SW	I-NOH
_	_	_	O
단일	단일	NNG	O
형	형	XSN	O
으로	으로	JKB	O
_	_	_	O
구성	구성되	VV	O
됐	었	EP	O
다	다	EF	O
.	.	SF	O

## 10
## 시즌 4번째 만원을 이룬 4982명의 관중이 모두 손에 땀을 쥐는 명승부였다.
## 시즌 <4번:NOH>째 만원을 이룬 <4982명:NOH>의 관중이 모두 손에 땀을 쥐는 명승부였다.
시즌	시즌	NNG	O
_	_	_	O
4	4	SN	B-NOH
번째	번째	NNB	O
_	_	_	O
만	만	NR	O
원	원	NNB	O
을	을	JKO	O
_	_	_	O
이룬	이루+ㄴ	VV+ETM	O
_	_	_	O
4982	4982	SN	B-NOH
명	명	NNB	I-NOH
의	의	JKG	O
_	_	_	O
관중	관중	NNG	O
이	이	JKS	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
손	손	NNG	O
에	에	JKB	O
_	_	_	O
땀	땀	NNG	O
을	을	JKO	O
_	_	_	O
쥐	쥐	VV	O
는	는	ETM	O
_	_	_	O
명승부	명승부+이	NNG+VCP	O
였	었	EP	O
다	다	EF	O
.	.	SF	O

## 11
## 이에 따라 아산충무병원은 코호트 격리된 65명 가운데 48명에 대해 병원 내 1인 격리를 실시하고, 나머지 17명은 타 병원으로 이송해 관리하기로 했다.
## 이에 따라 <아산충무병원:ORG>은 코호트 격리된 <65명:NOH> 가운데 <48명:NOH>에 대해 병원 내 <1인:NOH> 격리를 실시하고, 나머지 <17명:NOH>은 타 병원으로 이송해 관리하기로 했다.
이	이	NP	O
에	에	JKB	O
_	_	_	O
따	따르	VV	O
라	아	EC	O
_	_	_	O
아산	아산	NNP	B-ORG
충무병원	충무병원	NNP	I-ORG
은	은	JX	O
_	_	_	O
코호트	코호트	NNG	O
_	_	_	O
격리된	격리되+ㄴ	VV+ETM	O
_	_	_	O
65	65	SN	B-NOH
명	명	NNB	I-NOH
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
48	48	SN	B-NOH
명	명	NNB	I-NOH
에	에	JKB	O
_	_	_	O
대해	대하+여	VV+EC	O
_	_	_	O
병원	병원	NNG	O
_	_	_	O
내	내	NNB	O
_	_	_	O
1	1	SN	B-NOH
인	인	NNG	I-NOH
_	_	_	O
격리	격리	NNG	O
를	를	JKO	O
_	_	_	O
실시하	실시하	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
나머지	나머지	NNG	O
_	_	_	O
17	17	SN	B-NOH
명	명	NNB	I-NOH
은	은	JX	O
_	_	_	O
타	타+아	VV+EC	O
_	_	_	O
병원	병원	NNG	O
으로	으로	JKB	O
_	_	_	O
이송해	이송하+여	VV+EC	O
_	_	_	O
관리하	관리하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
했	+였	+EP	O
다	다	EF	O
.	.	SF	O

## 12
## 늘 곁에 있어준 팬들을 위한 노래 1번 트랙 ‘투 달링(To. Darling)’을 시작으로, 지율, 가은이 수빈과 함께 작사에 참여한 2번 트랙 ‘홀려’, 소위 ‘밀당’을 하는 남자를 ‘조커’라는 캐릭터로 표현한 3번 트랙 타이틀곡 ‘조커(JOKER)’, EDM, 힙합 등이 믹스된 4번 트랙 ‘아임 낫’(not), 일렉트로닉 하우스 스타일의 5번 트랙 오케이 보이(OK Boy)로 구성했다.
## 늘 곁에 있어준 팬들을 위한 노래 <1번:NOH> 트랙 ‘<투 달링:POH>(<To. Darling:POH>)’을 시작으로, <지율:PER>, <가은:PER>이 <수빈:PER>과 함께 작사에 참여한 <2번:NOH> 트랙 ‘<홀려:POH>’, 소위 ‘밀당’을 하는 남자를 ‘<조커:PER>’라는 캐릭터로 표현한 <3번:NOH> 트랙 타이틀곡 ‘<조커:POH>(<JOKER:POH>)’, EDM, 힙합 등이 믹스된 <4번:NOH> 트랙 ‘<아임 낫:POH>’(not), 일렉트로닉 하우스 스타일의 <5번:NOH> 트랙 <오케이 보이:POH>(<OK Boy:POH>)로 구성했다.
늘	늘	MAG	O
_	_	_	O
곁	곁	NNG	O
에	에	JKB	O
_	_	_	O
있	있	VA	O
어	어	EC	O
준	주+ㄴ	VX+ETM	O
_	_	_	O
팬	팬	NNG	O
들	들	XSN	O
을	을	JKO	O
_	_	_	O
위한	위하+ㄴ	VV+ETM	O
_	_	_	O
노래	노래	NNG	O
_	_	_	O
1	1	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
트랙	트랙	NNG	O
_	_	_	O
‘	‘	SS	O
투	투	NNG	B-POH
_	_	_	I-POH
달링	달링	NNP	I-POH
(	(	SS	O
To	To	SL	B-POH
.	.	SF	I-POH
_	_	_	I-POH
Darling	Darling	SL	I-POH
)	)	SS	O
’	’	SS	O
을	을	JKO	O
_	_	_	O
시작	시작	NNG	O
으로	으로	JKB	O
,	,	SP	O
_	_	_	O
지율	지율	NNP	B-PER
,	,	SP	O
_	_	_	O
가은	가은	NNP	B-PER
이	이	JKS	O
_	_	_	O
수빈	수빈	NNP	B-PER
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
작사	작사	NNG	O
에	에	JKB	O
_	_	_	O
참여한	참여하+ㄴ	VV+ETM	O
_	_	_	O
2	2	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
트랙	트랙	NNG	O
_	_	_	O
‘	‘	SS	O
홀려	홀리+어	VV+EF	B-POH
’	’	SS	O
,	,	SP	O
_	_	_	O
소위	소위	MAG	O
_	_	_	O
‘	‘	SS	O
밀	밀	NNG	O
당	당	XSN	O
’	’	SS	O
을	을	JKO	O
_	_	_	O
하	하	VV	O
는	는	ETM	O
_	_	_	O
남자	남자	NNG	O
를	를	JKO	O
_	_	_	O
‘	‘	SS	O
조커	조커	NNG	B-PER
’	’+이	SS+VCP	O
라는	라는	ETM	O
_	_	_	O
캐릭터	캐릭터	NNG	O
로	로	JKB	O
_	_	_	O
표현한	표현하+ㄴ	VV+ETM	O
_	_	_	O
3	3	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
트랙	트랙	NNG	O
_	_	_	O
타이틀	타이틀	NNG	O
곡	곡	XSN	O
_	_	_	O
‘	‘	SS	O
조커	조커	NNG	B-POH
(	(	SS	O
JOKER	JOKER	SL	B-POH
)	)	SS	O
’	’	SS	O
,	,	SP	O
_	_	_	O
EDM	EDM	SL	O
,	,	SP	O
_	_	_	O
힙합	힙합	NNG	O
_	_	_	O
등	등	NNB	O
이	이	JKS	O
_	_	_	O
믹스된	믹스되+ㄴ	VV+ETM	O
_	_	_	O
4	4	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
트랙	트랙	NNG	O
_	_	_	O
‘	‘	SS	O
아임	아임	NNG	B-POH
_	_	_	I-POH
낫	낫	NNG	I-POH
’	’	SS	O
(	(	SS	O
not	not	SL	O
)	)	SS	O
,	,	SP	O
_	_	_	O
일렉트로닉	일렉트로닉	NNG	O
_	_	_	O
하우스	하우스	NNG	O
_	_	_	O
스타일	스타일	NNG	O
의	의	JKG	O
_	_	_	O
5	5	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
트랙	트랙	NNG	O
_	_	_	O
오케이	오케이	NNG	B-POH
_	_	_	I-POH
보이	보이	NNG	I-POH
(	(	SS	O
OK	OK	SL	B-POH
_	_	_	I-POH
Boy	Boy	SL	I-POH
)	)	SS	O
로	로	JKB	O
_	_	_	O
구성	구성하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 13
