## 1
## 11살 딸 학대 아버지 "왜 딸을 때리고 굶겼나" 질문에…시종일관 "죄송하다"
## <11살:NOH> 딸 학대 아버지 "왜 딸을 때리고 굶겼나" 질문에…시종일관 "죄송하다"
11	11	SN	B-NOH
살	살	NNB	I-NOH
_	_	_	O
딸	딸	NNG	O
_	_	_	O
학대	학대	NNG	O
_	_	_	O
아버지	아버지	NNG	O
_	_	_	O
"	"	SS	O
왜	왜	MAG	O
_	_	_	O
딸	딸	NNG	O
을	을	JKO	O
_	_	_	O
때리	때리	VV	O
고	고	EC	O
_	_	_	O
굶	굶기	VV	O
겼	었	EP	O
나	나	JC	O
"	"	SS	O
_	_	_	O
질문	질문	NNG	O
에	에	JKB	O
…	…	SE	O
시종일관	시종일관	NNG	O
_	_	_	O
"	"	SS	O
죄송하	죄송하	VA	O
다	다	EF	O
"	"	SS	O

## 2
## 층수도 최저 1층~지상 32층까지 고르게 구성돼 있다.
## 층수도 최저 <1층:NOH>~지상 <32층:NOH>까지 고르게 구성돼 있다.
층수	층수	NNG	O
도	도	JX	O
_	_	_	O
최저	최저	NNG	O
_	_	_	O
1	1	SN	B-NOH
층	층	NNG	I-NOH
~	~	SO	O
지상	지상	NNG	O
_	_	_	O
32	32	SN	B-NOH
층	층	NNG	I-NOH
까지	까지	JX	O
_	_	_	O
고르	고르	VA	O
게	게	EC	O
_	_	_	O
구성돼	구성되+어	VV+EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 3
## ’(‘오래된 기도’ 중에서)『희지의 세계』 황인찬, 민음사올해 스물여덟 살의 황인찬 시인은 어쩌면 한국문학사를 다시 쓰고 있는지도 모른다.
## ’(‘<오래된 기도:POH>’ 중에서)『<희지의 세계:POH>』 <황인찬:PER>, <민음사:ORG>올해 <스물여덟 살:NOH>의 <황인찬:PER> 시인은 어쩌면 <한국:ORG>문학사를 다시 쓰고 있는지도 모른다.
’	’	SS	O
(	(	SS	O
‘	‘	SS	O
오래된	오래되+ㄴ	VV+ETM	B-POH
_	_	_	I-POH
기도	기도	NNG	I-POH
’	’	SS	O
_	_	_	O
중	중	NNB	O
에서	에서	JKB	O
)	)	SS	O
『	『	SS	O
희지	희지	NNP	B-POH
의	의	JKG	I-POH
_	_	_	I-POH
세계	세계	NNG	I-POH
』	』	SS	O
_	_	_	O
황인찬	황인찬	NNP	B-PER
,	,	SP	O
_	_	_	O
민음사	민음사	NNP	B-ORG
올해	올해	NNG	O
_	_	_	O
스물	스물	NR	B-NOH
여덟	여덟	NR	I-NOH
_	_	_	I-NOH
살	살	NNB	I-NOH
의	의	JKG	O
_	_	_	O
황인찬	황인찬	NNP	B-PER
_	_	_	O
시인	시인	NNG	O
은	은	JX	O
_	_	_	O
어쩌면	어쩌면	MAG	O
_	_	_	O
한국	한국	NNP	B-ORG
문학사	문학사	NNG	O
를	를	JKO	O
_	_	_	O
다시	다시	MAG	O
_	_	_	O
쓰	쓰	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는지	는지	EC	O
도	도	JX	O
_	_	_	O
모른다	모르+ㄴ다	VV+EF	O
.	.	SF	O

## 4
## 한편 영화 ‘귀향’은 일본군 위안부 피해자 강일출 할머니의 실화를 배경으로 써 내려 간 작품. 1943년 일본군 손에 이끌려 가족의 품을 떠난 열네 살 정민(강하나 분)과 소녀들의 가슴 아픈 사연을 담았다.
## 한편 영화 ‘<귀향:POH>’은 <일본:ORG>군 <위안부:POH> 피해자 <강일출:PER> 할머니의 실화를 배경으로 써 내려 간 작품. <1943년:DAT> <일본:ORG>군 손에 이끌려 가족의 품을 떠난 <열네 살:NOH> <정민:PER>(<강하나:PER> 분)과 소녀들의 가슴 아픈 사연을 담았다.
한편	한편	MAG	O
_	_	_	O
영화	영화	NNG	O
_	_	_	O
‘	‘	SS	O
귀향	귀향	NNG	B-POH
’	’	SS	O
은	은	JX	O
_	_	_	O
일본	일본	NNP	B-ORG
군	군	NNG	O
_	_	_	O
위안부	위안부	NNG	B-POH
_	_	_	O
피해자	피해자	NNG	O
_	_	_	O
강일출	강일출	NNP	B-PER
_	_	_	O
할머니	할머니	NNG	O
의	의	JKG	O
_	_	_	O
실화	실화	NNG	O
를	를	JKO	O
_	_	_	O
배경	배경	NNG	O
으로	으로	JKB	O
_	_	_	O
써	+어	+EC	O
_	_	_	O
내려	내리+어	VV+EC	O
_	_	_	O
간	간	NNB	O
_	_	_	O
작품	작품	NNG	O
.	.	SF	O
_	_	_	O
1943	1943	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
일본	일본	NNP	B-ORG
군	군	NNG	O
_	_	_	O
손	손	NNG	O
에	에	JKB	O
_	_	_	O
이끌려	이끌리+어	VV+EC	O
_	_	_	O
가족	가족	NNG	O
의	의	JKG	O
_	_	_	O
품	품	NNG	O
을	을	JKO	O
_	_	_	O
떠난	떠나+ㄴ	VV+ETM	O
_	_	_	O
열	열	NR	B-NOH
네	네	MM	I-NOH
_	_	_	I-NOH
살	살	NNB	I-NOH
_	_	_	O
정민	정민	NNP	B-PER
(	(	SS	O
강하	강하	VA	B-PER
나	나	EC	I-PER
_	_	_	O
분	분	NNB	O
)	)	SS	O
과	과	JKB	O
_	_	_	O
소녀	소녀	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
가슴	가슴	NNG	O
_	_	_	O
아픈	아프+ㄴ	VA+ETM	O
_	_	_	O
사연	사연	NNG	O
을	을	JKO	O
_	_	_	O
담	담	VV	O
았	았	EP	O
다	다	EF	O
.	.	SF	O

## 5
## 또한 교수는 제자가 자신의 가혹행위를 발설하는 것을 막기 위해 20여 회에 걸쳐서 1억 3000여만 원에 달하는 지급각서까지 받아 왔다.
## 또한 교수는 제자가 자신의 가혹행위를 발설하는 것을 막기 위해 <20여 회:NOH>에 걸쳐서 <1억 3000여만 원:MNY>에 달하는 지급각서까지 받아 왔다.
또한	또한	MAG	O
_	_	_	O
교수	교수	NNG	O
는	는	JX	O
_	_	_	O
제자	제자	NNG	O
가	가	JKS	O
_	_	_	O
자신	자신	NNG	O
의	의	JKG	O
_	_	_	O
가혹	가혹	NNG	O
행위	행위	NNG	O
를	를	JKO	O
_	_	_	O
발설하	발설하	VV	O
는	는	ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
막	막	VV	O
기	기	ETN	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
20	20	SN	B-NOH
여	여	XSN	I-NOH
_	_	_	I-NOH
회	회	NNB	I-NOH
에	에	JKB	O
_	_	_	O
걸쳐서	걸치+어서	VV+EC	O
_	_	_	O
1	1	SN	B-MNY
억	억	NR	I-MNY
_	_	_	I-MNY
3000	3000	SN	I-MNY
여	여	XSN	I-MNY
만	만	NR	I-MNY
_	_	_	I-MNY
원	원	NNB	I-MNY
에	에	JKB	O
_	_	_	O
달하	달하	VV	O
는	는	ETM	O
_	_	_	O
지급	지급	NNG	O
각서	각서	NNG	O
까지	까지	JX	O
_	_	_	O
받	받	VV	O
아	아	EC	O
_	_	_	O
왔	+았	+EP	O
다	다	EF	O
.	.	SF	O

## 6
## 중소기업에서 오래 일하도록 유도하는 기금인 ‘내일채움공제’는 현재 중소기업진흥공단을 통해서만 가입할 수 있지만 내년부터는 시중은행에서도 들 수 있다.
## 중소기업에서 오래 일하도록 유도하는 기금인 ‘<내일채움공제:POH>’는 현재 <중소기업진흥공단:ORG>을 통해서만 가입할 수 있지만 내년부터는 시중은행에서도 들 수 있다.
중소기업	중소기업	NNG	O
에서	에서	JKB	O
_	_	_	O
오래	오래	MAG	O
_	_	_	O
일하	일하	VV	O
도록	도록	EC	O
_	_	_	O
유도하	유도하	VV	O
는	는	ETM	O
_	_	_	O
기금	기금	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
‘	‘	SS	O
내일	내일	NNG	B-POH
채움	채움	NNG	I-POH
공제	공제	NNG	I-POH
’	’	SS	O
는	는	JX	O
_	_	_	O
현재	현재	MAG	O
_	_	_	O
중소기업	중소기업	NNG	B-ORG
진흥	진흥	NNG	I-ORG
공단	공단	NNG	I-ORG
을	을	JKO	O
_	_	_	O
통해서	통하+여서	VV+EC	O
만	만	JX	O
_	_	_	O
가입할	가입하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
지만	지만	EC	O
_	_	_	O
내년	내년	NNG	O
부터	부터	JX	O
는	는	JX	O
_	_	_	O
시중	시중	NNG	O
은행	은행	NNG	O
에서	에서	JKB	O
도	도	JX	O
_	_	_	O
들	들+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EF	O
.	.	SF	O

## 7
## 유성열 ryu@donga.com / 세종=홍수용 기자
## <유성열:PER> <ryu@donga.com:POH> / <세종:LOC>=<홍수용:PER> 기자
유성열	유성열	NNP	B-PER
_	_	_	O
ryu	ryu	SL	B-POH
@	@	SW	I-POH
donga	donga	SL	I-POH
.	.	SF	I-POH
com	com	SL	I-POH
_	_	_	O
/	/	SP	O
_	_	_	O
세종	세종	NNP	B-LOC
=	=	SW	O
홍수용	홍수용	NNP	B-PER
_	_	_	O
기자	기자	NNG	O

## 8
## 신 의원은 “서울메트로는 청년과 국민에게 공식적으로 사죄하고, 후진적 안전시스템을 극복할 수 있는 구조 개편을 당장 착수해야 한다”고 말했다.
## <신:PER> 의원은 “<서울메트로:ORG>는 청년과 국민에게 공식적으로 사죄하고, 후진적 안전시스템을 극복할 수 있는 구조 개편을 당장 착수해야 한다”고 말했다.
신	신	NNP	B-PER
_	_	_	O
의원	의원	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
서울메트로	서울메트로	NNP	B-ORG
는	는	JX	O
_	_	_	O
