## 1
## 2008년 구글에서 페이스북으로 이직한 한 엔지니어는 ‘월스트리트저널’ 인터뷰에서 “구글의 규모가 커지면서 관리자의 역할 비중이 커지고, 구성원의 자율성이 위축되며, 조직 운영 방식이 점점 경직되는 현상이 나타났다.
## <2008년:DAT> <구글:ORG>에서 <페이스북:ORG>으로 이직한 한 엔지니어는 ‘<월스트리트저널:ORG>’ 인터뷰에서 “<구글:ORG>의 규모가 커지면서 관리자의 역할 비중이 커지고, 구성원의 자율성이 위축되며, 조직 운영 방식이 점점 경직되는 현상이 나타났다.
2008	2008	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
구글	구글	NNP	B-ORG
에서	에서	JKB	O
_	_	_	O
페이스북	페이스북	NNP	B-ORG
으로	으로	JKB	O
_	_	_	O
이직한	이직한	NNP	O
_	_	_	O
한	한	NNP	O
_	_	_	O
엔지니어	엔지니어	NNG	O
는	는	JX	O
_	_	_	O
‘	‘	SS	O
월스트리트저널	월스트리트저널	NNP	B-ORG
’	’	SS	O
_	_	_	O
인터뷰	인터뷰	NNG	O
에서	에서	JKB	O
_	_	_	O
“	“	SS	O
구글	구글	NNG	B-ORG
의	의	JKG	O
_	_	_	O
규모	규모	NNG	O
가	가	JKS	O
_	_	_	O
커지	커지	VV	O
면서	면서	EC	O
_	_	_	O
관리자	관리자	NNG	O
의	의	JKG	O
_	_	_	O
역할	역할	NNG	O
_	_	_	O
비중	비중	NNG	O
이	이	JKS	O
_	_	_	O
커지	커지	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
구성원	구성원	NNG	O
의	의	JKG	O
_	_	_	O
자율성	자율성	NNG	O
이	이	JKS	O
_	_	_	O
위축되	위축되	VV	O
며	며	EC	O
,	,	SP	O
_	_	_	O
조직	조직	NNG	O
_	_	_	O
운영	운영	NNG	O
_	_	_	O
방식	방식	NNG	O
이	이	JKS	O
_	_	_	O
점점	점점	MAG	O
_	_	_	O
경직되	경직되	VV	O
는	는	ETM	O
_	_	_	O
현상	현상	NNG	O
이	이	JKS	O
_	_	_	O
나타났	나타나+았	VV+EP	O
다	다	EF	O
.	.	SF	O

## 2
## 취업 준비생 전미경씨는 “결혼하려면 커플당 평균 2억4000만원이 들어간다는데 취업이 어려워지면서 부담만 커지고, 그러다 보니 연애 자체를 포기하는 청년들도 늘고 있다”고 말했다.
## 취업 준비생 <전미경:PER>씨는 “결혼하려면 커플당 평균 <2억4000만원:MNY>이 들어간다는데 취업이 어려워지면서 부담만 커지고, 그러다 보니 연애 자체를 포기하는 청년들도 늘고 있다”고 말했다.
취업	취업	NNG	O
_	_	_	O
준비	준비	NNG	O
생	생	XSN	O
_	_	_	O
전미경	전미경	NNP	B-PER
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
결혼하	결혼하	VV	O
려면	려면	EC	O
_	_	_	O
커플	커플	NNG	O
당	당	XSN	O
_	_	_	O
평균	평균	NNG	O
_	_	_	O
2	2	SN	B-MNY
억	억	NR	I-MNY
4000	4000	SN	I-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
이	이	JKS	O
_	_	_	O
들어간다	들어가+ㄴ다	VV+EC	O
는데	는데	EC	O
_	_	_	O
취업	취업	NNG	O
이	이	JKS	O
_	_	_	O
어려	어렵	VA	O
워	어	EC	O
지	지	VX	O
면서	면서	EC	O
_	_	_	O
부담	부담	NNG	O
만	만	JX	O
_	_	_	O
커지	커지	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
그러	그러	VV	O
다	다	EC	O
_	_	_	O
보	보	VX	O
니	니	EC	O
_	_	_	O
연애	연애	NNG	O
_	_	_	O
자체	자체	NNG	O
를	를	JKO	O
_	_	_	O
포기하	포기하	VV	O
는	는	ETM	O
_	_	_	O
청년	청년	NNG	O
들	들	XSN	O
도	도	JX	O
